split,rows,cluster_observable_groups,aggregate_score,median_absolute_log_residual,root_mean_square_log_residual,pressure_score,temperature_score
development_train,80,16,9.62363518678,0.115440489524,0.205285523969,2.79923388754,16.448036486
development_holdout,76,16,9.3233764027,0.139598908799,0.209427006588,4.20268209341,14.444070712
confirmation,77,8,9.64793979269,0.172279271881,0.235835743241,3.17728942512,16.1185901603
