grid,ell,x,y,z,gx,gy,gz,is_origin,reused
fine18,0.5,0.5,0.0,0.0,-3.0449971712383954e-17,-5.236745103816715e-18,0.4274050655757919,False,True
fine18,0.5,0.46193976625564337,0.1913417161825449,0.0,-1.2316774788116947e-17,2.427908482570005e-18,0.4263878874986843,False,True
fine18,0.5,0.3535533905932738,0.3535533905932738,0.0,-5.497374173357707e-18,9.631083854634174e-19,0.42510112978161363,False,True
fine18,0.5,0.19134171618254492,0.46193976625564337,0.0,6.685636145478018e-18,-1.0926672453670548e-17,0.424200899751136,False,True
fine18,0.5,3.061616997868383e-17,0.5,0.0,-3.211752078576082e-19,-9.957766934041189e-18,0.4241689837223164,False,True
fine18,0.5,-0.19134171618254486,0.46193976625564337,0.0,4.168082897729384e-18,-1.0507887624227079e-17,0.42482758111142027,False,True
fine18,0.5,-0.35355339059327373,0.3535533905932738,0.0,-4.153831041192733e-18,-3.653793997801231e-19,0.4258764211967407,False,True
fine18,0.5,-0.46193976625564337,0.19134171618254495,0.0,9.726302307379563e-18,1.2803880810182032e-17,0.4266838189332291,False,True
fine18,0.5,-0.5,6.123233995736766e-17,0.0,-1.1697431160889317e-17,-2.9288163144907987e-18,0.42689834396233356,False,True
fine18,0.5,-0.4619397662556434,-0.19134171618254484,0.0,-1.7478812371270938e-19,-9.606790147044513e-19,0.42629078881254484,False,True
fine18,0.5,-0.35355339059327384,-0.35355339059327373,0.0,3.523428658195076e-18,8.214238110670379e-19,0.4253812896174096,False,True
fine18,0.5,-0.19134171618254517,-0.46193976625564326,0.0,9.801331332843377e-19,1.4135270221952072e-17,0.42464756067190745,False,True
fine18,0.5,-9.184850993605148e-17,-0.5,0.0,-4.812866161085457e-18,2.7565120822939352e-17,0.42467614733359216,False,True
fine18,0.5,0.191341716182545,-0.4619397662556433,0.0,1.27521128273762e-17,7.967806073926196e-18,0.4254238851829859,False,True
fine18,0.5,0.3535533905932737,-0.35355339059327384,0.0,-1.0634829636169208e-17,-1.2674911725780086e-17,0.426610073443777,False,True
fine18,0.5,0.46193976625564326,-0.1913417161825452,0.0,-7.459572597513813e-18,1.2102294689447721e-17,0.4274188849910942,False,True
fine18,0.5,1.0,0.0,0.0,-2.6672721060261598e-17,-1.5179300705631258e-17,0.4271810938581673,False,True
fine18,0.5,0.9238795325112867,0.3826834323650898,0.0,2.8846347073752573e-18,-8.622175798570666e-18,0.4239457240407701,False,True
fine18,0.5,0.7071067811865476,0.7071067811865476,0.0,-1.4278991989563242e-18,-1.0124044567582222e-17,0.4194641177856536,False,True
fine18,0.5,0.38268343236508984,0.9238795325112867,0.0,3.90701337067957e-18,-2.37063985305689e-17,0.4171293309793776,False,True
fine18,0.5,6.123233995736766e-17,1.0,0.0,1.0126352081541724e-17,2.4476865058163525e-17,0.4175689431577378,False,True
fine18,0.5,-0.3826834323650897,0.9238795325112867,0.0,1.0545981551238918e-17,1.8811395380719333e-18,0.4194677388363023,False,True
fine18,0.5,-0.7071067811865475,0.7071067811865476,0.0,1.1344641334693156e-18,-5.9271715966848814e-18,0.42261346232908353,False,True
fine18,0.5,-0.9238795325112867,0.3826834323650899,0.0,3.1180656285139393e-19,1.2995844482154584e-18,0.42545945513872874,False,True
fine18,0.5,-1.0,1.2246467991473532e-16,0.0,1.002855110942328e-17,-1.4383014630000177e-17,0.42584117142184863,False,True
fine18,0.5,-0.9238795325112868,-0.38268343236508967,0.0,-1.6275760434146124e-18,3.241189572706809e-18,0.4235296152360717,False,True
fine18,0.5,-0.7071067811865477,-0.7071067811865475,0.0,-1.4155590768098633e-18,1.2817079655494767e-17,0.4198514557333069,False,True
fine18,0.5,-0.38268343236509034,-0.9238795325112865,0.0,8.313757140092924e-18,1.2485587336439469e-18,0.4168742462488138,False,True
fine18,0.5,-1.8369701987210297e-16,-1.0,0.0,1.3473562875173403e-18,-1.378151822484209e-18,0.41639403208922543,False,True
fine18,0.5,0.38268343236509,-0.9238795325112866,0.0,-2.1866441541508634e-17,2.821339604564053e-17,0.41895877377323815,False,True
fine18,0.5,0.7071067811865474,-0.7071067811865477,0.0,-1.2421671405743742e-17,6.826111317120993e-18,0.42337103282732463,False,True
fine18,0.5,0.9238795325112865,-0.3826834323650904,0.0,-1.3730575618328623e-17,1.8717684577354746e-18,0.4269033645584195,False,True
fine18,0.5,1.5,0.0,0.0,-2.6071927847134687e-17,9.652623711030557e-18,0.42658706512992517,False,True
fine18,0.5,1.38581929876693,0.5740251485476346,0.0,-1.6191926977532337e-17,-1.0960085946808318e-17,0.42118608483003744,False,True
fine18,0.5,1.0606601717798214,1.0606601717798214,0.0,1.4078709806972814e-18,-6.672423967550109e-18,0.41315111994121395,False,True
fine18,0.5,0.5740251485476348,1.38581929876693,0.0,-6.773317527282896e-18,2.716419285441321e-18,0.4112539799607437,False,True
fine18,0.5,9.184850993605148e-17,1.5,0.0,-1.1520273757298307e-17,1.2160273815115067e-17,0.41383830208499955,False,True
fine18,0.5,-0.5740251485476346,1.38581929876693,0.0,1.0241511471465501e-17,-1.5423443403983746e-17,0.41394822083663624,False,True
fine18,0.5,-1.0606601717798212,1.0606601717798214,0.0,2.0293623053240865e-18,-1.6650143338275247e-17,0.4181973219392755,False,True
fine18,0.5,-1.38581929876693,0.5740251485476349,0.0,1.1700867677665477e-17,-2.509667956855952e-17,0.423883499231984,False,True
fine18,0.5,-1.5,1.8369701987210297e-16,0.0,3.831561133961948e-18,1.6426264513099099e-18,0.42455987029847836,False,True
fine18,0.5,-1.3858192987669302,-0.5740251485476345,0.0,2.87217645474916e-17,2.85302287898006e-17,0.4200888065700656,False,True
fine18,0.5,-1.0606601717798214,-1.0606601717798212,0.0,2.4268000791913206e-17,-3.0904860776028674e-18,0.4135623396484211,False,True
fine18,0.5,-0.5740251485476355,-1.3858192987669298,0.0,7.560411934887874e-18,2.3408869049752188e-17,0.4087911028181196,False,True
fine18,0.5,-2.755455298081545e-16,-1.5,0.0,-7.68575914905295e-18,-1.1348204466458172e-17,0.4078899855578112,False,True
fine18,0.5,0.574025148547635,-1.38581929876693,0.0,-7.871596497818468e-18,1.6898904696062772e-17,0.4112657571108751,False,True
fine18,0.5,1.060660171779821,-1.0606601717798214,0.0,1.9539508397773587e-18,1.3007349646089743e-17,0.41856360732157527,False,True
fine18,0.5,1.3858192987669298,-0.5740251485476355,0.0,-3.0233240913595545e-17,1.045499487258048e-17,0.42526171599567736,False,True
fine18,0.5,2.0,0.0,0.0,-1.471463501641161e-17,-2.1310136772106378e-17,0.4264778075940665,False,True
fine18,0.5,1.8477590650225735,0.7653668647301796,0.0,-1.889736188810489e-17,6.648229230473775e-18,0.4215711159612099,False,True
fine18,0.5,1.4142135623730951,1.4142135623730951,0.0,-7.55606817437411e-18,-1.5462423384949055e-17,0.41336549207061735,False,True
fine18,0.5,0.7653668647301797,1.8477590650225735,0.0,2.823698058670633e-19,-8.29894191634951e-18,0.4143595455978694,False,True
fine18,0.5,1.2246467991473532e-16,2.0,0.0,4.6090117211803234e-18,-1.707865019812829e-17,0.41878202537862147,False,True
fine18,0.5,-0.7653668647301795,1.8477590650225735,0.0,-1.383700387425715e-17,-2.177957940500772e-17,0.4148252421066819,False,True
fine18,0.5,-1.414213562373095,1.4142135623730951,0.0,1.060101381821718e-18,-7.101245837248122e-18,0.4172089597663638,False,True
fine18,0.5,-1.8477590650225735,0.7653668647301798,0.0,9.705040519422763e-18,7.761920456371798e-18,0.42396420065034063,False,True
fine18,0.5,-2.0,2.4492935982947064e-16,0.0,2.6399552999789802e-17,1.725860567344182e-17,0.42445096347885525,False,True
fine18,0.5,-1.8477590650225737,-0.7653668647301793,0.0,7.942376836088416e-18,6.173001119183504e-18,0.4191117112786509,False,True
fine18,0.5,-1.4142135623730954,-1.414213562373095,0.0,7.000652814797587e-18,1.3998649481448625e-17,0.41363197957750153,False,True
fine18,0.5,-0.7653668647301807,-1.847759065022573,0.0,1.064973300618919e-17,3.3803623253555346e-17,0.4131123947326156,False,True
fine18,0.5,-3.6739403974420594e-16,-2.0,0.0,-1.172570238497483e-17,1.3697918541607935e-18,0.41483012237148287,False,True
fine18,0.5,0.76536686473018,-1.8477590650225733,0.0,-1.1901828023466447e-17,1.1540569905256743e-17,0.41569375995415647,False,True
fine18,0.5,1.4142135623730947,-1.4142135623730954,0.0,-1.7808152892676698e-17,6.5040888513844055e-18,0.41844048967668696,False,True
fine18,0.5,1.847759065022573,-0.7653668647301808,0.0,-2.0164964821761732e-17,9.835950963636128e-18,0.4240580504340749,False,True
fine18,0.5,2.5,0.0,0.0,-2.0294386442408134e-17,-5.700887330166049e-18,0.4319000944913911,False,True
fine18,0.5,2.309698831278217,0.9567085809127245,0.0,-1.5089069525178094e-18,-1.6170624353054707e-17,0.4326399681166895,False,True
fine18,0.5,1.7677669529663689,1.7677669529663689,0.0,-2.3099454322333826e-17,-9.013504454850846e-18,0.4321899581963829,False,True
fine18,0.5,0.9567085809127246,2.309698831278217,0.0,-1.0380115271573045e-17,-2.400959727590957e-17,0.43348559726211944,False,True
fine18,0.5,1.5308084989341916e-16,2.5,0.0,2.1553658759361928e-17,-1.0191655954766556e-17,0.43517173874445314,False,True
fine18,0.5,-0.9567085809127243,2.309698831278217,0.0,4.816434551698118e-18,-2.5589634510999945e-17,0.4342488888453127,False,True
fine18,0.5,-1.7677669529663687,1.7677669529663689,0.0,-2.9537697862716266e-18,-1.8680967739147474e-17,0.4329466226111109,False,True
fine18,0.5,-2.309698831278217,0.9567085809127247,0.0,1.3573541819571432e-17,-1.9440062326770274e-17,0.43171474737979276,False,True
fine18,0.5,-2.5,3.061616997868383e-16,0.0,2.2524211827570875e-17,-1.0042410963192014e-17,0.4294753793507664,False,True
fine18,0.5,-2.309698831278217,-0.9567085809127241,0.0,1.7545492814494475e-17,-4.7496150390679004e-18,0.4268284158171777,False,True
fine18,0.5,-1.7677669529663693,-1.7677669529663687,0.0,2.2612897731866858e-17,2.869296870391891e-17,0.4306030019906444,False,True
fine18,0.5,-0.9567085809127258,-2.309698831278216,0.0,2.8045213373773458e-18,2.652479365419633e-17,0.439727825428307,False,True
fine18,0.5,-4.592425496802574e-16,-2.5,0.0,-1.1624192904194514e-17,2.1949257741848547e-17,0.4458623432349176,False,True
fine18,0.5,0.956708580912725,-2.3096988312782165,0.0,-6.682914821806376e-18,2.3852198766645992e-17,0.44719667480908615,False,True
fine18,0.5,1.7677669529663684,-1.7677669529663693,0.0,-2.4632605308634167e-17,1.518729156388304e-17,0.4374067401988552,False,True
fine18,0.5,2.309698831278216,-0.956708580912726,0.0,-1.232968505534038e-17,8.826981753520703e-18,0.4311565874137075,False,True
fine18,0.5,3.0,0.0,0.0,-9.318797767186194e-18,1.2193115981920548e-17,0.4538607360943561,False,True
fine18,0.5,2.77163859753386,1.1480502970952693,0.0,-5.194336593406359e-18,-4.29637367642699e-18,0.46395226537826667,False,True
fine18,0.5,2.121320343559643,2.121320343559643,0.0,-2.4634128252154875e-19,-2.307982574402369e-17,0.47113376863026885,False,True
fine18,0.5,1.1480502970952695,2.77163859753386,0.0,-3.623972252981357e-18,-1.4762937713156293e-17,0.47044188509994256,False,True
fine18,0.5,1.8369701987210297e-16,3.0,0.0,8.432988374124256e-18,-2.322994011505958e-17,0.4707671680979929,False,True
fine18,0.5,-1.1480502970952693,2.77163859753386,0.0,3.518233791638233e-18,-1.6945304628009304e-17,0.47489553878530044,False,True
fine18,0.5,-2.1213203435596424,2.121320343559643,0.0,-8.445717552972767e-18,-5.285706971674875e-18,0.47348341172805936,False,True
fine18,0.5,-2.77163859753386,1.1480502970952697,0.0,1.7652340310953073e-17,-2.0912160686983353e-17,0.45718043858546037,False,True
fine18,0.5,-3.0,3.6739403974420594e-16,0.0,3.023042349027341e-17,-7.273753637885265e-18,0.447488175784653,False,True
fine18,0.5,-2.7716385975338604,-1.148050297095269,0.0,3.7146763547294167e-17,1.1585483947888837e-17,0.450207428559518,False,True
