case,component,r_kpc,sigma_hi_msun_pc2,newton_gbar,log_extra_gbar,newton_plus_log_gbar,newton_radial_rms_deviation,log_radial_rms_deviation,newton_tangential_rms,log_tangential_rms
f4-stars-h0p1,stellar_luminosity,0.33125000000000004,6.870061063505084,1419.9790658821457,251.1254650107066,1671.1045308928524,449.4359194633161,44.94015282375248,464.79720452353376,53.71996370509371
f4-stars-h0p1,stellar_luminosity,0.3375,6.779116352786605,1447.1455067679278,252.7920723109993,1699.9375790789272,463.2808915627684,44.366980494626134,468.02841188249084,53.71810129199452
f4-stars-h0p1,stellar_luminosity,0.34375,6.713117569977793,1471.268781535496,254.39599623810872,1725.6647777736046,470.9143475269887,43.475660691963775,470.7243834652996,53.698593930537704
f4-stars-h0p1,stellar_luminosity,0.35000000000000003,6.715499746648848,1498.2690108589195,256.51682816573606,1754.7858390246556,474.4822901935512,42.496827117341866,472.5270072444229,53.58713636970608
f4-stars-h0p1,stellar_luminosity,0.35625,6.756042480530802,1524.1489868784008,258.9433958295014,1783.0923827079023,472.5952018024146,41.55281795221554,473.83275198874594,53.44101949058116
f4-stars-h0p1,stellar_luminosity,0.36250000000000004,6.799709259939164,1545.5257672126809,261.41508566973687,1806.9408528824179,464.96158464357916,40.54827210896416,474.43878923101164,53.3247118138135
f4-stars-h0p1,stellar_luminosity,0.36875,6.838130394505319,1561.7807513399716,263.87092985507905,1825.6516811950507,452.5164243964991,39.455459930759964,474.3999093657539,53.26084578824112
f4-stars-h0p1,stellar_luminosity,0.375,6.868056236852643,1572.8231272931519,266.28483710259314,1839.107964395745,436.4826001405087,38.260383535954695,473.9261230947967,53.26208052950533
f4-stars-h0p1,stellar_luminosity,0.38125000000000003,6.9404171473629255,1584.5341178794147,269.3339133567413,1853.868031236156,422.66991084908284,37.69784971126352,471.7910218090779,53.18038334582876
f4-stars-h0p1,stellar_luminosity,0.3875,7.022338496255797,1593.7791233860737,272.6567298931299,1866.4358532792037,411.68713694172544,37.500768523987325,468.47686173838287,53.060427516528954
f4-stars-h0p1,stellar_luminosity,0.39375000000000004,7.094631013728212,1598.9251248551489,276.03309733013407,1874.958222185283,405.0898415752107,37.45860133667995,464.67241768520233,52.95301567134556
f4-stars-h0p1,stellar_luminosity,0.4,7.152240153944777,1599.791859426576,279.39752995446105,1879.189389381037,404.87173919529477,37.51237141528182,460.72383341954344,52.87382072182427
f4-stars-h0p1,stellar_luminosity,0.40625,7.1929040815339835,1596.4631741211117,282.7178452275904,1879.1810193487022,412.30047979166216,37.61994205066436,456.8067392816841,52.82873998596941
f4-stars-h0p1,stellar_luminosity,0.41250000000000003,7.21826119557429,1589.6137036880114,285.9015649708299,1875.5152686588413,427.4258008484241,37.79707339588732,452.79968066644926,52.77651614554701
f4-stars-h0p1,stellar_luminosity,0.41875,7.230903381023989,1579.8694005459306,288.96468474667597,1868.8340852926067,449.44053230255224,38.061842647852224,448.9177114462573,52.672116240348224
f4-stars-h0p1,stellar_luminosity,0.42500000000000004,7.232023535188846,1567.972588758073,291.94976476611663,1859.9223535241897,476.4653905035456,38.40420167487683,445.5575110569308,52.52559087993562
f4-stars-h0p1,stellar_luminosity,0.43125,7.220608856707689,1554.9902608181098,294.91144860766684,1849.9017094257767,506.1410520393218,38.80159406772609,442.6220731469935,52.36289770575664
f4-stars-h0p1,stellar_luminosity,0.4375,7.1982767435879325,1542.111898985609,297.8802371961007,1839.9921361817098,535.8419152636196,39.23545060692763,440.0854935571398,52.2039862485513
f4-stars-h0p1,stellar_luminosity,0.44375000000000003,7.156948569894821,1531.9286817814116,300.83175037071294,1832.7604321521244,562.4452459592853,39.72268654658049,438.38394960747314,52.06353128483722
f4-stars-h0p1,stellar_luminosity,0.45,7.113979592560808,1524.4792840673251,303.71561235033613,1828.1948964176613,583.8679009123101,40.2338190677999,437.684108666178,51.96739956303032
f4-stars-h0p1,stellar_luminosity,0.45625000000000004,7.081309785184711,1519.8922493228054,306.5245025088609,1826.4167518316663,598.4675927225895,40.737719257444745,438.30936352267236,51.947800896931426
f4-stars-h0p1,stellar_luminosity,0.4625,7.059851954490117,1519.1487036031074,309.3001432639651,1828.4488468670725,605.2845918579998,41.2273505529798,440.30715484090865,52.010271638939926
f4-stars-h0p1,stellar_luminosity,0.46875,7.047405594393215,1523.5074201321183,312.10615202179565,1835.613572153914,604.1159137258398,41.710605894763475,443.35067675126885,52.15132614111608
f4-stars-h0p1,stellar_luminosity,0.47500000000000003,7.019522427963921,1534.6851537650264,315.0312636243987,1849.716417389425,595.5336667646079,42.209319773721866,447.7164343487974,52.404204402245746
f4-stars-h0p1,stellar_luminosity,0.48125,6.983095282492606,1552.4249759212391,318.0844836835331,1870.5094596047722,580.9214946029134,42.70536934474678,452.7856925481083,52.764980252734716
f4-stars-h0p1,stellar_luminosity,0.48750000000000004,6.943306895203108,1576.2407768974101,321.2574174608927,1897.498194358303,562.2357983442711,43.20676405879357,458.04671544480016,53.17948108912429
f4-stars-h0p1,stellar_luminosity,0.49375,6.905154190310336,1605.5279033961351,324.5195091150629,1930.047412511198,541.792741869435,43.7276082564627,463.10730102114076,53.60614289457526
f4-stars-h0p1,stellar_luminosity,0.5,6.872574167971091,1639.5960477355707,327.84451714184104,1967.4405648774118,522.3977404179979,44.27640941270326,467.6799189447548,54.01762498536535
f4-stars-h0p1,stellar_luminosity,0.50625,6.823422734583271,1678.1230123581697,331.29086274274283,2009.4138751009125,507.8641349969865,44.880095297895956,472.3231465828438,54.435572525337406
f4-stars-h0p1,stellar_luminosity,0.5125000000000001,6.768115350400084,1720.3621946771955,334.8445695653211,2055.2067642425163,500.6133641423632,45.519938444572475,476.6571388875121,54.843617802819104
f4-stars-h0p1,stellar_luminosity,0.51875,6.717079715907168,1765.4078976609946,338.47199568090633,2103.879893341901,502.1563903765854,46.17876259933883,480.4319714446713,55.215840994268056
f4-stars-h0p1,stellar_luminosity,0.525,6.675986047080754,1812.1702219972258,342.1372248988737,2154.3074468960995,512.8460579551303,46.84247093271375,483.6434781051238,55.54018658582979
f4-stars-h0p1,stellar_luminosity,0.53125,6.6497501625015705,1859.471394034209,345.81056114338395,2205.281955177593,531.8014070389585,47.508944999835364,486.39137498622046,55.81411373597583
f4-stars-h0p1,stellar_luminosity,0.5375,6.643514586944535,1909.7153671884175,350.1320344391738,2259.8474016275914,558.9399389290306,48.83676885557004,488.5814734475933,55.96148913465325
f4-stars-h0p1,stellar_luminosity,0.5437500000000001,6.649914089511525,1959.3656081365764,354.67265555518793,2314.0382636917643,588.7841139072412,50.313175916228,490.72102724810964,56.075158051474446
f4-stars-h0p1,stellar_luminosity,0.55,6.667596096942934,2006.3295926402482,359.19231551682134,2365.5219081570694,618.2228668840798,51.723399580861624,492.93396197289235,56.16876090366405
f4-stars-h0p1,stellar_luminosity,0.55625,6.696309529249082,2049.652373421417,363.6158695460466,2413.2682429674637,645.3630039956879,53.04214696499791,495.2851195869054,56.22859351477566
f4-stars-h0p1,stellar_luminosity,0.5625,6.7353844355564645,2088.755221493206,367.90583942621544,2456.6610609194217,668.7717150224086,54.27225082801485,497.93681050550106,56.24406656214682
f4-stars-h0p1,stellar_luminosity,0.56875,6.79466397381894,2122.628091102968,372.29173101846027,2494.9198221214283,687.1437339338114,55.740226225407184,500.4400426171358,56.112345924976395
f4-stars-h0p1,stellar_luminosity,0.5750000000000001,6.872236989869724,2151.660442681372,376.6903918610796,2528.3508345424516,699.7876038357051,57.27052717369687,503.3351043648202,55.91342025629542
f4-stars-h0p1,stellar_luminosity,0.58125,6.964975835877623,2176.7010002829593,381.0287113346166,2557.729711617576,706.883043445176,58.7228204294242,506.9537820120182,55.729906864715176
f4-stars-h0p1,stellar_luminosity,0.5875,7.069566142490988,2198.586334110926,385.2975780494966,2583.883912160423,709.1926322257419,60.06126640839191,511.3562562503783,55.61177690069028
f4-stars-h0p1,stellar_luminosity,0.59375,7.182078395102611,2217.954962913985,389.4776795765277,2607.432642490513,707.8669001194589,61.269919153189974,516.502615574599,55.58041695416022
f4-stars-h0p1,stellar_luminosity,0.6000000000000001,7.284292636245971,2231.8730346791276,393.2616169023713,2625.134651581499,703.4181177137853,62.26548446993709,522.1848800072236,55.656082581754525
f4-stars-h0p1,stellar_luminosity,0.6062500000000001,7.383788299071293,2242.731082611323,396.8507381718329,2639.5818207831558,698.3528232807091,63.14794140881536,528.2480215502269,55.834979142458145
f4-stars-h0p1,stellar_luminosity,0.6125,7.484893259151129,2252.6251176385285,400.3691307814684,2652.994248419997,694.1831397304957,63.93811225082167,534.6196938453295,56.14583826852208
f4-stars-h0p1,stellar_luminosity,0.61875,7.589329528648488,2262.4394673896777,403.848259261936,2666.287726651614,691.7495731580188,64.62976115884675,541.1162462115602,56.611777730917574
f4-stars-h0p1,stellar_luminosity,0.625,7.697018078612889,2272.736575612315,407.30654648130127,2680.043122093616,691.4587173403498,65.21452044570668,547.6121143538288,57.25648545948292
f4-stars-h0p1,stellar_luminosity,0.6312500000000001,7.776777818781866,2280.4135893432235,410.380908944792,2690.7944982880153,692.2216782239527,65.47732950220387,554.8833296162143,58.18986552800121
f4-stars-h0p1,stellar_luminosity,0.6375000000000001,7.840043456282211,2287.829319310765,413.34571108031247,2701.1750303910776,694.519586644823,65.55901917997863,562.5794124678483,59.36153548504337
f4-stars-h0p1,stellar_luminosity,0.64375,7.896075118367444,2295.9998061065826,416.3149460897735,2712.314752196356,698.0878380212596,65.52696426110751,570.3976655979586,60.71537722664246
f4-stars-h0p1,stellar_luminosity,0.65,7.945461603577614,2304.91167026893,419.3038041361276,2724.2154744050576,702.2750333850181,65.39864485739045,578.2949630032216,62.21151235474584
f4-stars-h0p1,stellar_luminosity,0.65625,7.985093830128495,2314.39152871207,422.3236241491069,2736.7151528611766,706.5009603858797,65.20047369311817,586.3339492390447,63.80454066750964
f4-stars-h0p1,stellar_luminosity,0.6625000000000001,7.998897599780771,2320.4186350329082,425.0199119336293,2745.4385469665376,708.0924895838666,64.67535919840626,596.7273117817782,65.55786992577127
f4-stars-h0p1,stellar_luminosity,0.6687500000000001,8.002860061309665,2324.241127227611,427.53032359534745,2751.7714508229583,706.9824250624624,63.954556032426524,609.1090761594749,67.37087391953487
f4-stars-h0p1,stellar_luminosity,0.675,7.995415128871488,2327.00015626536,429.97005303816286,2756.970209303523,703.3082295029258,63.133817114982804,622.3224076321219,69.19167861278078
f4-stars-h0p1,stellar_luminosity,0.68125,7.969764247508557,2329.0490529104927,432.37337999994446,2761.4224329104372,697.092848904519,62.25388619649272,635.8627653749376,70.99625667340915
f4-stars-h0p1,stellar_luminosity,0.6875,7.923011262147907,2330.6426516241604,434.75325503447505,2765.3959066586353,688.2925664602602,61.34290748350077,649.5395655164288,72.76134544926673
f4-stars-h0p1,stellar_luminosity,0.6937500000000001,7.894349577933307,2327.3474404798812,436.660146885768,2764.007587365649,673.7093154647052,60.1845316198221,663.8794287601943,74.40349839910793
f4-stars-h0p1,stellar_luminosity,0.7000000000000001,7.859977177289059,2322.216230778609,438.3479090803546,2760.5641398589632,654.9897581834451,58.89512272276966,678.5957617033329,75.95569193708485
f4-stars-h0p1,stellar_luminosity,0.70625,7.815874727159402,2316.6929195805665,439.91478996100597,2756.6077095415726,633.1910451166066,57.54896477062538,692.6754806661589,77.40268377985481
f4-stars-h0p1,stellar_luminosity,0.7125,7.76384080542237,2311.2764140311647,441.3897366169928,2752.6661506481573,609.1068316360588,56.167845204604745,705.6771372843958,78.73002782127473
f4-stars-h0p1,stellar_luminosity,0.71875,7.7038672702155555,2306.47351966131,442.8006503011798,2749.27416996249,583.7121424329146,54.77200344398862,717.3086735953053,79.92611052032629
f4-stars-h0p1,stellar_luminosity,0.7250000000000001,7.636349595023047,2302.4077000717666,444.1320503827531,2746.53975045452,557.5994582340999,53.3428134240892,727.0643184644861,81.00235309351089
f4-stars-h0p1,stellar_luminosity,0.7312500000000001,7.560130685698323,2299.5888294201723,445.4092363776578,2744.99806579783,531.9293232748239,51.90138962970799,734.8133291909805,81.94815157271906
f4-stars-h0p1,stellar_luminosity,0.7375,7.47532827477589,2299.0090314873987,446.70142145674606,2745.710452944145,507.8967267416467,50.483548524623735,740.8302163583479,82.76277735624984
f4-stars-h0p1,stellar_luminosity,0.74375,7.391891547075852,2301.316655247636,448.0921878490665,2749.408843096702,486.9834975161539,49.163041094113396,745.0658377968184,83.4228525703277
f4-stars-h0p1,stellar_luminosity,0.75,7.3214790457058525,2306.966295890171,449.67903148316907,2756.64532737334,470.8585473205483,48.04061167085689,747.2630383220368,83.90285277415057
f4-stars-h0p1,stellar_luminosity,0.7562500000000001,7.2813460064799,2317.848785878505,451.74927136384343,2769.5980572423487,462.27852243900554,47.40896230540793,746.5380830395148,84.13270081956195
f4-stars-h0p1,stellar_luminosity,0.7625000000000001,7.269575868534277,2333.150504984393,454.2249392037512,2787.3754441881442,460.44552880338966,47.21890772821685,743.2444158786737,84.14561820099378
f4-stars-h0p1,stellar_luminosity,0.76875,7.280973685695268,2352.5856185974626,457.0840497296283,2809.669668327091,464.1805662698455,47.411919030159446,738.1123191261972,83.99055483051386
f4-stars-h0p1,stellar_luminosity,0.775,7.312533646447179,2375.4838020107372,460.2713771924192,2835.7551792031563,471.7293906126061,47.88410158712893,731.7863680281424,83.70669577770458
f4-stars-h0p1,stellar_luminosity,0.78125,7.358919769573635,2400.8685419623484,463.6877560098447,2864.556297972193,481.27662802307043,48.50646441600978,724.8252659101263,83.33612087343167
f4-stars-h0p1,stellar_luminosity,0.7875000000000001,7.4445296398717815,2428.7437597873327,467.4405424729579,2896.1843022602907,491.9117446389234,49.44104789252492,715.8547006920898,82.74622603446956
f4-stars-h0p1,stellar_luminosity,0.7937500000000001,7.546014472982911,2457.6785027170845,471.3538146788165,2929.032317395901,501.5616724659797,50.44326966282935,705.8771429866835,82.03428902727363
f4-stars-h0p1,stellar_luminosity,0.8,7.645386643452507,2486.319055490494,475.28864087060947,2961.6076963611035,508.86366123216914,51.35337857667438,695.7411606909793,81.27790781842842
f4-stars-h0p1,stellar_luminosity,0.80625,7.732984286897132,2513.7550400386604,479.15745612745866,2992.912496166119,513.0965909907758,52.10654763694384,685.9763454483275,80.51550387459501
f4-stars-h0p1,stellar_luminosity,0.8125,7.804544976465813,2539.318390858155,482.9025407214108,3022.220931579566,514.0801711193797,52.67914092235325,676.9334475958627,79.76818606985103
f4-stars-h0p1,stellar_luminosity,0.8187500000000001,7.883739888205489,2560.240607793795,486.34614010198027,3046.5867478957753,512.8746273492671,53.09613907316766,667.546785316903,78.98311878664919
f4-stars-h0p1,stellar_luminosity,0.8250000000000001,7.9586540148087295,2578.204655687518,489.6190288466372,3067.8236845341553,508.81095939314105,53.36789404127176,658.5299815942975,78.1906581349967
f4-stars-h0p1,stellar_luminosity,0.83125,8.019923134222356,2593.4970205326827,492.7442924027772,3086.24131293546,502.0254206034009,53.4947036968861,650.324847760648,77.40954698883313
f4-stars-h0p1,stellar_luminosity,0.8375,8.064840558837364,2605.8530078835174,495.69796605670695,3101.550973940224,492.9197467768418,53.48086125374576,643.0992794543542,76.65739073919882
f4-stars-h0p1,stellar_luminosity,0.84375,8.095370184063075,2615.2544362286208,498.4753763741821,3113.7298126028027,481.9139286010572,53.329531592562,637.0440222954473,75.95076933709753
f4-stars-h0p1,stellar_luminosity,0.8500000000000001,8.08462334068085,2624.409848423688,501.3546728673079,3125.7645212909956,468.59749820205604,53.03520567266357,633.10488510105,75.3806156700246
f4-stars-h0p1,stellar_luminosity,0.8562500000000001,8.059600278553836,2631.835249569852,504.190788095912,3136.026037665764,453.9806670107136,52.63576365182591,630.3207003573607,74.88263746343601
f4-stars-h0p1,stellar_luminosity,0.8625,8.034025953830433,2636.759044788769,506.8541026161821,3143.613147404951,438.6488398069977,52.13810461770107,628.4511010684703,74.45108835462288
f4-stars-h0p1,stellar_luminosity,0.86875,8.009584183621518,2639.0754644493645,509.3150261991097,3148.390490648474,423.1215493452353,51.55555816928647,627.7769750262427,74.1035296659542
f4-stars-h0p1,stellar_luminosity,0.875,7.985773071165299,2639.096593590148,511.59603512229404,3150.692628712442,407.92943642073976,50.908301108907615,628.6027500187365,73.86354264659295
f4-stars-h0p1,stellar_luminosity,0.8812500000000001,7.938120379562991,2639.3324648522766,513.9929615595278,3153.3254264118045,392.55381834187654,50.195345962101804,631.4045735529331,73.80198148728805
f4-stars-h0p1,stellar_luminosity,0.8875000000000001,7.886850838432943,2638.28618201639,516.3339436357661,3154.620125652156,378.8174829274747,49.4453227447861,635.7536650609984,73.89164581699958
f4-stars-h0p1,stellar_luminosity,0.89375,7.843454511328681,2635.7108654751755,518.5237570410708,3154.2346225162464,367.6906069175321,48.667606300832254,641.5837042086887,74.13748772434316
f4-stars-h0p1,stellar_luminosity,0.9,7.8132626114018615,2632.1042896120666,520.5731485387778,3152.6774381508444,359.86427053354333,47.88055135656266,649.0537043613698,74.54486781002954
f4-stars-h0p1,stellar_luminosity,0.90625,7.797695205354017,2627.951403155239,522.4964554940249,3150.4478586492637,355.70498993119753,47.09635280094036,658.4058043931858,75.11670394661455
f4-stars-h0p1,stellar_luminosity,0.9125000000000001,7.777900292506253,2626.034432276931,524.6608402149305,3150.6952724918615,353.87391491673395,46.317958277700264,669.6149560116689,75.87285956394456
f4-stars-h0p1,stellar_luminosity,0.9187500000000001,7.766657020755749,2624.6106600091016,526.7955358325803,3151.406195841682,355.29633133980076,45.55439037102124,682.6060041787417,76.7914397967673
f4-stars-h0p1,stellar_luminosity,0.925,7.774106598535367,2623.5434336792873,528.8156034198325,3152.3590370991196,359.1614137399108,44.81759490951284,696.9790044253768,77.8333683826549
f4-stars-h0p1,stellar_luminosity,0.93125,7.799727715353994,2623.347444416646,530.7507126402661,3154.098157056912,364.4504493179325,44.119511386274716,712.2938125410552,78.96653796313117
f4-stars-h0p1,stellar_luminosity,0.9375,7.840623479848159,2624.355690756204,532.6271981993265,3156.98288895553,370.18775971808196,43.46630833332767,728.2482690340665,80.15846529052138
f4-stars-h0p1,stellar_luminosity,0.9437500000000001,7.910362256902866,2628.057985666351,534.5765135555173,3162.6344992218683,375.7678200792584,42.86006826490186,744.1777327831329,81.3224070026254
f4-stars-h0p1,stellar_luminosity,0.9500000000000001,7.9881826613916385,2633.477339917138,536.4888005337428,3169.966140450881,380.9421630353209,42.299483748496975,760.3687013030379,82.48483380552484
f4-stars-h0p1,stellar_luminosity,0.95625,8.07561585929869,2640.1304694055434,538.3518631353871,3178.4823325409307,385.76992884851614,41.80576766271932,776.6338392384149,83.59146248691401
f4-stars-h0p1,stellar_luminosity,0.9625,8.177720805718169,2647.2517014428468,540.1361005458232,3187.3878019886697,390.5496253999782,41.39244336844143,792.8347702223748,84.59864049107546
f4-stars-h0p1,stellar_luminosity,0.96875,8.296510462551307,2654.2921773032867,541.8329513211752,3196.125128624462,395.29986300555805,41.05534060988073,808.4420160993724,85.47640663469797
f4-stars-h0p1,stellar_luminosity,0.9750000000000001,8.459018746832431,2660.4665678077545,543.2894228185777,3203.7559906263323,400.15678276515575,40.7904154914773,822.8749202851942,86.12762559470063
f4-stars-h0p1,stellar_luminosity,0.9812500000000001,8.642063170363308,2666.7695704528082,544.6954600807045,3211.4650305335126,404.3550135340672,40.561930997779456,836.0941215376914,86.59905950245229
f4-stars-h0p1,stellar_luminosity,0.9875,8.830250213594343,2673.1830225089293,546.1116531779488,3219.2946756868782,407.60868536829815,40.33498410410354,848.1122663596599,86.92816871701989
