spatial_surrogate,spectral_surrogate,galaxies,replicates,observed_mean_log_galaxy_ratio,reference_q025,reference_median,reference_q975,upper_tail_reference_count,upper_tail_reference_fraction,observational_p_value
independent_native_pixels,independent_parent_channels,8,256,0.0818878412213398,-0.045100670543197684,-0.003682134580035506,0.03762129691146441,0,0.0038910505836575876,False
independent_native_pixels,hanning_parent_channels,8,256,0.0818878412213398,-0.05050747568149245,-0.0009742607245788262,0.04049186247796189,1,0.007782101167315175,False
circular_native_major_beam_filter,independent_parent_channels,8,256,0.0818878412213398,-0.05122299346019329,-0.005632711432012938,0.04200766504250729,0,0.0038910505836575876,False
circular_native_major_beam_filter,hanning_parent_channels,8,256,0.0818878412213398,-0.0527850178251696,-0.009434627170510444,0.037852208821046576,0,0.0038910505836575876,False
