radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,9244.515258002444,2371.7485090095724,11215.169881207461,2927.7574220258102,12006.168903801507
2.0,5.0,8336.976136657539,-1186.067871278356,10052.254797891605,-1396.0693209007927,11092.27459305745
2.0,10.0,7088.03657905236,-3393.9677881620105,8553.709452917126,-4131.180562668191,9563.315285560382
2.0,14.999999999999998,5830.359237889131,-4616.805333625838,7115.439278855986,-5652.466450531649,7957.328576147331
2.0,20.0,5645.230929002293,-3289.2224605528245,7002.451922183731,-3989.5902743802853,7924.4054203840415
2.0,25.0,5825.168217135069,-2693.3510741434766,7278.9040702409575,-3243.765806354886,8209.868929307526
2.0,29.999999999999996,5662.606196724458,-2227.74408905944,7073.673371898128,-2668.942707936721,8078.033671547467
2.0,35.0,7503.765388440382,-2148.614698984116,9279.850444642132,-2478.3390168433434,10138.446644865846
2.0,40.0,8699.092128149789,-3435.3763781356706,10681.31340758995,-3984.6733727132396,11340.832934077875
2.0,45.0,8920.316893869516,-4619.872823353606,10930.353827615183,-5377.702927486374,11476.07871118854
2.0,50.0,9077.449368921185,-4371.255211723332,11086.14603550158,-5056.307802188532,11672.009700088322
2.0,54.99999999999999,8939.539235010812,-4906.687078025439,10926.588088994933,-5687.911482824918,11469.528814999125
2.0,59.99999999999999,8327.852398808756,-5264.288483315754,10205.889673604275,-6117.542494287824,10752.074080078815
2.0,65.0,8167.899683379037,-3171.259276379342,10033.809518415705,-3628.6063217610217,10782.635070305638
2.0,70.0,7426.995064214708,-1354.5517749234925,9145.354432134918,-1444.6567523794909,10104.472328711769
2.0,74.99999999999999,6539.740854867043,62.36703487298769,8091.5465939727865,273.7381140009559,9178.033392202475
2.0,80.0,6002.485619592817,178.88130197042176,7467.38898907185,362.8566565740498,8589.057921363647
2.0,85.0,5507.482809253069,111.81689897348014,6855.596782163257,243.39044621781613,8042.604180719272
2.0,90.0,4797.60254077625,192.2053329862244,5914.555268814685,319.5632117467609,7246.959049139446
2.0,95.0,5827.922576355858,191.69057476892465,7224.993409583138,258.80613841193144,8396.589737296927
2.0,100.0,6455.821510901678,497.589031078896,7993.962215508129,615.6973730043819,9080.55269054414
2.0,105.00000000000001,7071.08009553671,918.4780998211912,8706.038522938105,1136.1096374080469,9737.540457863666
2.0,109.99999999999999,7528.19835556722,1258.3384618222335,9205.189440224203,1558.525514592974,10218.750192137257
2.0,115.0,7768.396906084543,1338.651387969193,9443.510299485963,1621.0015749799904,10474.655577187685
2.0,119.99999999999999,8246.727209835604,1526.3314493618227,9989.604126873222,1813.270323086092,10981.079140625308
2.0,125.00000000000001,9061.082269218517,1591.8029387558367,10923.562588417863,1873.5472030042288,11849.779754101484
2.0,130.0,9962.450637596367,1724.7017992494484,11953.030765801872,1977.2988877686275,12801.776913666516
2.0,135.0,10569.288741460725,2783.697396872148,12660.489929892648,3208.860150255121,13394.697393946712
2.0,140.0,11320.58800789796,4186.372658574652,13529.656722476919,4870.702531962917,14107.46973729763
2.0,145.0,11330.448492644497,2957.2866499397524,13538.149757173282,3411.4597657167224,14191.030271607144
2.0,149.99999999999997,11999.472560904282,1281.2351215056005,14297.90803810348,1404.1914551464388,14953.925634555571
2.0,155.0,11429.72823626569,1695.0586359456465,13653.267875629364,1919.100393903339,14347.589568266485
2.0,160.0,10761.713724134848,1749.6690164550978,12861.343975710424,1990.0621735433178,13644.378453791134
2.0,165.00000000000003,10242.155237648198,1085.8060654596643,12230.295374791502,1159.3704003532507,13117.257131205446
2.0,170.0,10119.471858697692,2059.7390608082933,12124.731529622308,2285.887566606867,12953.946740563166
2.0,175.0,10126.83345070986,4193.41441119867,12165.812738123786,4860.754413750064,12827.638076984365
2.0,180.0,10378.782718427758,7710.168376846136,12455.455899302908,9158.540263457862,12790.672704936736
2.0,185.0,8298.534983293488,6689.61285397513,10077.674094496255,8147.8581343706055,10563.261298972959
2.0,190.0,6129.116837955022,3019.107087714415,7461.500056630068,3757.5943464815327,8518.964988634316
2.0,194.99999999999997,5021.535746643477,-1914.0205281778556,6065.316672771658,-2318.9612995981915,7376.816274472416
2.0,200.0,5894.056739863274,-3736.463243041703,7237.5507028476295,-4660.096933302113,8154.501022522428
2.0,204.99999999999997,6009.536967457643,-5323.344575104965,7444.227237313495,-6563.340451078444,8072.856876692567
2.0,210.00000000000003,5633.3169491161925,-6490.930253563888,7021.90800523495,-7914.777734026369,7464.852534744688
2.0,214.99999999999997,7456.411236463115,-4822.794241959107,9207.558532146206,-5782.771182292494,9817.749859649273
2.0,219.99999999999997,8210.791344699308,-2647.2083561892327,10118.043974834007,-3051.8919886916983,10872.268764346745
2.0,225.0,8978.524793259765,-2346.5944260526317,11006.611496542553,-2649.880287498422,11722.440036339347
2.0,230.0,9252.742102225826,-3824.317822342091,11333.315769898494,-4420.158962926662,11911.048934313865
2.0,235.00000000000003,9657.904248344794,-4283.3831322810065,11769.116446692866,-4995.69311234449,12312.887702768894
2.0,239.99999999999997,9027.328479807213,-3998.4208875788368,11016.780901726259,-4693.017742558838,11650.604541301038
2.0,244.99999999999997,9007.253744974672,-2645.001037047721,10968.236405790438,-3067.997810216144,11734.36757644206
2.0,250.00000000000003,8629.667209948522,-1201.2819669848668,10496.43330528907,-1334.9587580265957,11404.732347178897
2.0,255.00000000000003,8576.66755059849,-38.4341450544689,10427.332212681054,41.089479376913005,11369.808525799735
2.0,260.0,9059.694583305205,-132.89846354881888,11037.415447919124,-121.88590208117421,11882.551793406203
2.0,265.0,9289.020970535712,-99.26508094438805,11344.91149267355,-99.79814700719021,12125.487855003323
2.0,270.0,8744.465872679924,52.06284807243922,10702.39527018719,110.27212089866029,11548.232500658105
2.0,275.0,8183.911753142429,589.4923871441594,10007.60335584097,763.2411058741842,10945.37032459013
2.0,280.0,8112.8076401020635,1074.8464106829222,9898.94749785706,1326.1324923416792,10855.99173526936
2.0,285.0,8554.2461888956,1645.6085063134524,10401.618509082142,1976.3232421548482,11305.51100273949
