radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8446.190983053804,10263.57214053606,129.97069656698625,143.27297121603962,0.1993833261983937,0.1901755898928333,0.35550796814459457,0.3464590343779912,-0.0805600257233319
2.5,8175.086898366862,10173.416013410926,142.96054436772812,159.4789642351847,0.20626500292257655,0.1947399120301803,0.3594431366980274,0.3432440841886669,-0.06411833212126584
3.0,7770.723354117498,9845.520059064038,152.68323438528702,171.8620382085355,0.30171488924371687,0.2787551003764873,0.34900407529021343,0.32658406425104247,-0.05640902270320072
3.5,7600.6496261288285,9817.29076672409,163.1020346024258,185.36590215984793,0.25788320916592117,0.23639783100955256,0.1952676268693512,0.1847831024076605,-0.0466145371168393
4.0,6847.293320623041,9091.197671061216,165.49674704504667,190.69554447926902,0.20573664989554072,0.18814705720660027,0.12656049791097876,0.12249834623887665,-0.043089715863999456
4.5,6244.194312830409,8508.910551523588,167.6271887485346,195.6785565202691,0.11472881750611931,0.10534671945237178,0.10590764371557444,0.10355409212397892,-0.03887107286922437
5.0,5525.426608940447,7768.718641643882,166.21411806673413,197.08778046398362,0.09876793383250897,0.09092485114201308,0.10504480125960285,0.10171415974691789,-0.03610527009331514
5.5,5042.129034235543,7281.159354302119,166.52840504939536,200.11590753526232,0.09695352166823763,0.08968218122734932,0.09733939809242466,0.09418561975553044,-0.031642914131373316
6.0,4548.632175747019,6767.42144191896,165.20227920486482,201.50565414279015,0.11366545198059207,0.10093329553621626,0.09871994014522803,0.09410591158988217,-0.02737401113530117
6.5,4279.744797067907,6516.030874430113,166.7883124830436,205.80136220102074,0.06898939157013383,0.05934128164161986,0.08720133997574449,0.08273626736876519,-0.02069466629812239
7.0,3833.706679389766,6020.451793765573,163.81680852625706,205.28799905586055,0.08226286454010016,0.06945140265060083,0.07924161622809958,0.07475682692396059,-0.01929460888598934
7.5,3465.3770963194183,5609.544429471454,161.2151612671576,205.11358614444805,0.07033502191535188,0.05865784036236562,0.07897708206545512,0.07387777398066356,-0.017041592783881575
8.0,3094.024428768918,5174.88058097643,157.3283046058507,203.46755183028924,0.08515716243068831,0.07042384674600824,0.07607565639056985,0.07045105332386946,-0.016777654486450945
8.5,2797.690988351664,4828.167684913757,154.20886291322282,202.58189781361742,0.08322681695037201,0.06827157171608798,0.06574098046694123,0.06051792245901695,-0.015465218666793632
9.0,2528.1893151649024,4505.520412435349,150.84330888867467,201.36952031506192,0.08924504556603242,0.07306491251247102,0.06842336879847703,0.06257060772554858,-0.014028420960415558
9.5,2349.1323216258115,4296.101618729706,149.38794146598718,202.02219031069882,0.10171388530709921,0.08176813259255644,0.06477904811150603,0.0586302054252312,-0.010960895480457276
10.0,2187.171961768777,4107.453333743407,147.89090444543157,202.66853070329904,0.1029604350190812,0.0827066735057091,0.054644270977251344,0.04956129696439884,-0.007226806980711013
10.5,2002.181581473359,3872.60603024542,144.9927812184809,201.64910938949595,0.11293606046210357,0.09032711681611126,0.05127593745803226,0.046428241130916856,-0.006228496288837359
11.0,1861.216243605817,3700.2491123946215,143.08521474863846,201.74920132764055,0.10380183954752542,0.0830724240622237,0.049170425038920884,0.04437319045229947,-0.0029738181699569214
11.5,1720.5912902670593,3518.1087644736813,140.6655602415573,201.14236448706507,0.09893018135720444,0.07851439537519675,0.044666596566677264,0.04050694258225527,-0.0013999888666595423
12.0,1594.5327167584917,3351.9050642031234,138.32712171191122,200.55637803479968,0.1014981921849655,0.08025756076265823,0.04317517240671048,0.038968887980250846,0.0003433864838975601
12.5,1489.2801084046441,3214.954551838209,136.44046817223273,200.46678502429677,0.09039957400935573,0.07141617014596692,0.03650093641608163,0.032961808894802706,0.00300235419970103
13.0,1374.5230191573019,3054.139061168852,133.67422806601473,199.25814361073193,0.08306513542368564,0.06668262807152553,0.033707441259374284,0.030122969250282752,0.0035725792039001535
13.5,1298.529259332814,2956.224708935479,132.40145392325942,199.77245448416798,0.08080195215569752,0.06375161568371561,0.03264830700324324,0.029281404382677286,0.007527226370613568
14.0,1223.6042414427716,2855.373738465536,130.88338084034504,199.93807125837117,0.07077715060421949,0.05603287872053337,0.030989623427409175,0.027910194677517163,0.010698179566029392
14.5,1172.7453318983787,2793.465780457296,130.40248200293772,201.25917076404443,0.06622529166756579,0.05107368496281425,0.0319327870456966,0.02950176745794198,0.015702154136519708
15.0,1118.6998642176927,2723.616727313157,129.5395613828663,202.12434516825863,0.056787911357890804,0.044174718719308254,0.029352602762201665,0.02713673180287963,0.020080171778263396
