radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8451.534318583706,10269.782801495223,130.0118019149316,143.3163131084192,0.20004316308242037,0.1907756152275411,0.35626052563225086,0.347609298490053,-0.0804033516861454
2.5,8181.507091065206,10181.205267219812,143.01666940487397,159.54000491428326,0.2068281683912991,0.19532179108052328,0.36028936825327845,0.34438238027103624,-0.06393246816619028
3.0,7776.761872790124,9852.106437217873,152.74254685047768,171.91951405135376,0.30247722077375533,0.2796795295649481,0.34991106960976714,0.327511064393845,-0.05631427630260616
3.5,7607.251271712548,9822.881786810709,163.1728514520535,185.4186782765897,0.25838247530773273,0.23693905162949783,0.1956721739090845,0.18523181127446828,-0.04672154317785288
4.0,6852.180600600241,9094.01680501249,165.55579845599175,190.72510904453551,0.20609222839685126,0.18848173833093698,0.12682923850835823,0.12283140621372478,-0.04333668332067389
4.5,6248.283907699903,8509.059848900135,167.68207293759687,195.6802732010833,0.11493136700992894,0.10557652596301824,0.10612938408158377,0.1038844238460575,-0.03937161030749413
5.0,5528.139514738207,7766.762981564507,166.25491744213474,197.06297193491864,0.09895167435004996,0.0912158639918431,0.10526731090312962,0.1020456024867852,-0.036746577460904914
5.5,5044.615544498332,7278.248056578438,166.56946147100564,200.0758963773033,0.09712903476712341,0.09000195700684122,0.09751131547447424,0.09449990596157296,-0.03243282241633988
6.0,4550.41079116562,6763.161490390168,165.2345749139499,201.4422223426385,0.11394486964344254,0.10129321072893378,0.0988957157959122,0.09444065297755169,-0.02831155926950504
6.5,4281.833547454259,6511.3911820642725,166.82900844413325,205.72807947243803,0.06912162262901206,0.059486451242198576,0.0873165710110381,0.08304257132644681,-0.02178567592644246
7.0,3835.2085993823907,6014.238795329233,163.8488943987012,205.1820449437636,0.0824523543549624,0.06966236871940781,0.07934438717413411,0.07506519115285819,-0.020634487214333603
7.5,3466.6032135620812,5602.323696284135,161.24367926128332,204.98153019755466,0.0704173259139276,0.05874350672734647,0.07905200542274973,0.07421203510684968,-0.018608811289983512
8.0,3094.875953447207,5166.54767244789,157.3499527409451,203.30366789505575,0.08527178847750591,0.07054363392996656,0.07616016988569291,0.07082163109743934,-0.018612960292871936
8.5,2798.3487017104367,4818.950120038429,154.22698844410698,202.3884285731935,0.08331035041358684,0.06836070136411093,0.06579455366740787,0.06088222364486598,-0.01757289699732382
9.0,2528.602489945066,4495.427045085,150.85563433132216,201.14383760325595,0.08934907838228888,0.0732040942252926,0.06850603547909082,0.06301155497852146,-0.016416751785590447
9.5,2349.6022142917045,4285.573264535292,149.40288161803036,201.77449296946648,0.10183847705693416,0.08184983353874568,0.06485811439318424,0.05907454394193736,-0.01358017251422704
10.0,2187.625571231785,4096.202745428086,147.90623959900358,202.39077907424752,0.10306655526494272,0.08278362542534723,0.05469368476441743,0.049963541403678445,-0.010133131777987067
10.5,2002.4734212780309,3860.4789886339277,145.0033479731393,201.33313036024708,0.11308777657141371,0.09054017430277554,0.05133742119440108,0.04686160470426608,-0.009484797781995133
11.0,1861.4652013943876,3687.4568848643103,143.09478402561803,201.40016319136242,0.10391675727105656,0.08322203931270106,0.04924358533803464,0.0448006742120072,-0.0065399131752694704
11.5,1720.7675272544393,3504.551319617185,140.67276411383284,200.75442753672365,0.0990532683270459,0.0786850058378366,0.044734713426675184,0.040867114828716314,-0.005339083673214563
12.0,1594.628323658999,3337.5704415494492,138.3312686412873,200.12707287769285,0.10165347151092981,0.08056534252242938,0.04325912090282225,0.03935735415607966,-0.003985881009228435
12.5,1489.3415955624105,3199.9038063668686,136.44328471760758,199.99699392637345,0.09054159994986707,0.07173188617959847,0.036567580625352,0.03334148207693278,-0.0017111043239761278
13.0,1374.4660300228866,3038.2334669771026,133.67145690197862,198.73860991438562,0.08321501245778945,0.06695519967584948,0.03378743263908291,0.03064509581031851,-0.0016138374681563007
13.5,1298.4516825867415,2939.613864599732,132.39749889979421,199.2104092965435,0.08096878087939618,0.06399315288974483,0.03273462194282913,0.029768943762711282,0.001960537128585046
14.0,1223.472859452578,2838.0010973977614,130.876353984729,199.32891251288322,0.07092794490984204,0.05616676223355415,0.0310774655035655,0.028335194135995338,0.0047132789539601075
14.5,1172.6167677073229,2775.401669974103,130.39533401067763,200.60738823539,0.06639371832845196,0.0514078806125031,0.032050814151827756,0.02992552386122141,0.00936799951239048
15.0,1118.5506076658542,2704.759457746942,129.5309195327039,201.42341439416654,0.05692287973383608,0.044366753702143796,0.029460308162556046,0.027507424231828382,0.013333981837863836
