radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,9254.442703277353,2381.1860630348674,11229.356737582915,2955.8201794659108,12016.24752679676
2.0,5.0,8343.45285441149,-1188.7693384377276,10054.181601192155,-1389.6136305480857,11099.111278094819
2.0,10.0,7089.9773848218465,-3405.10873617201,8545.352498232782,-4145.574851472498,9564.291335333477
2.0,14.999999999999998,5828.203160204669,-4632.6438589035515,7101.859886500588,-5682.058222800531,7952.547929462878
2.0,20.0,5639.210535651957,-3298.0128633207178,6991.350544622299,-4009.0939432120026,7916.1621961599985
2.0,25.0,5819.286829545717,-2696.155158627291,7272.934855186924,-3254.131459545857,8202.77699379852
2.0,29.999999999999996,5656.412913503492,-2223.4091888032262,7071.275090207839,-2669.2161945331,8071.444360366978
2.0,35.0,7504.3789360709325,-2148.4024964992186,9286.202160040375,-2481.6160790843296,10139.133229479656
2.0,40.0,8703.252107437846,-3439.906181593832,10690.989803955374,-3993.223996451277,11344.98860336961
2.0,45.0,8927.06293293254,-4630.056087713117,10942.170690668967,-5391.853967863493,11482.536633059446
2.0,50.0,9085.199048752333,-4386.140146792767,11096.851038803747,-5075.627335491186,11679.142452479677
2.0,54.99999999999999,8947.488571210588,-4922.253943473118,10936.607128841417,-5705.325112318756,11476.788969862251
2.0,59.99999999999999,8333.266006580552,-5280.187666383362,10211.09623133627,-6132.31025714821,10756.439127479065
2.0,65.0,8171.989400079734,-3180.4653837504625,10036.030022277893,-3633.999761517512,10786.317686959826
2.0,70.0,7427.806419025048,-1356.8057949369042,9143.199969992173,-1441.2277707835683,10105.238940470728
2.0,74.99999999999999,6537.274604234831,64.5590571101925,8086.497012106566,281.9424725931665,9175.338204829748
2.0,80.0,5997.275235466118,182.042339126437,7460.350225778946,372.6751112454324,8583.294591905535
2.0,85.0,5500.374675305198,114.55464052248499,6846.58003364729,252.13103724370978,8034.6905444668455
2.0,90.0,4789.763521143614,193.67694743127475,5903.939177522479,323.62955220606784,7238.080736406104
2.0,95.0,5822.550309455585,191.11644443700936,7217.661902544901,255.4713180186444,8390.666897904897
2.0,100.0,6454.258617974465,496.92928369422214,7990.832872719833,611.3612857445399,9078.860320734482
2.0,105.00000000000001,7073.485239184335,919.1424734123599,8706.293578281098,1135.130930686401,9740.127220189815
2.0,109.99999999999999,7532.1779618841,1259.4648963965367,9205.728989311696,1559.4935171354343,10223.004920408437
2.0,115.0,7773.925697129635,1339.7513141629358,9444.605224171471,1621.8842454347591,10480.572823819068
2.0,119.99999999999999,8254.273350330715,1527.102459539342,9992.723652316488,1812.386520282555,10989.153505521177
2.0,125.00000000000001,9070.807298684542,1593.0455788793834,10927.586983694171,1873.5013700151671,11860.094329440692
2.0,130.0,9976.683418553419,1727.6082012300208,11962.023832601944,1978.258884328402,12816.728013827915
2.0,135.0,10585.947390005646,2790.979956985918,12673.399602456138,3214.4022466791903,13411.973628277527
2.0,140.0,11340.126654657699,4197.1452658490325,13547.501945502814,4881.216624131809,14127.563896279056
2.0,145.0,11350.342529172967,2964.6599034706696,13558.017376465554,3419.062350844192,14211.654016875715
2.0,149.99999999999997,12020.425715889376,1283.170479737434,14319.494100353604,1405.797411340527,14975.73540727847
2.0,155.0,11448.522234263988,1694.3271215173431,13673.498897453743,1917.9921140097913,14367.30157359642
2.0,160.0,10777.498617807962,1748.2781794122893,12878.135825417303,1988.4584941907833,13661.038418460515
2.0,165.00000000000003,10254.420552009327,1082.6561163219062,12242.448957953427,1154.7231245492712,13130.248049621121
2.0,170.0,10133.433106032873,2061.544515459974,12139.589199282524,2286.5743815264664,12968.655882927542
2.0,175.0,10142.243469097117,4205.297401997369,12184.104548375086,4876.089003427711,12843.333993761327
2.0,180.0,10394.003170379134,7737.843316538841,12475.034773736292,9199.53633788628,12804.923371061052
2.0,185.0,8305.63514594804,6715.969602395061,10093.18672202736,8205.99636554264,10568.439380762364
2.0,190.0,6128.54853205582,3033.2644221989212,7467.958533626615,3799.0375896537535,8516.603412130464
2.0,194.99999999999997,5016.213648746703,-1919.0880736260774,6062.165732373894,-2321.053422999077,7370.0484575433375
2.0,200.0,5888.562747697404,-3751.603946400123,7233.239991523649,-4699.1188606615615,8146.017596951527
2.0,204.99999999999997,6004.9031373822945,-5341.9054575314785,7443.5750988660275,-6609.281686938862,8064.82227092357
2.0,210.00000000000003,5627.118748029332,-6508.629973282029,7021.33225856041,-7951.051028317417,7455.047469772892
2.0,214.99999999999997,7457.199949390168,-4833.929756707045,9215.42910779135,-5803.878281703752,9817.349844437009
2.0,219.99999999999997,8213.242373476018,-2648.7973894274983,10127.822620076164,-3055.9840326790613,10874.815259401244
2.0,225.0,8984.375292781095,-2348.0614531761526,11019.521059498002,-2653.077492804524,11728.63328076212
2.0,230.0,9258.765954665332,-3830.7788757414846,11345.697671781816,-4429.618391057885,11917.059188466215
2.0,235.00000000000003,9665.59887691016,-4295.095821318527,11781.442396822598,-5010.9224169490835,12320.261725111593
2.0,239.99999999999997,9033.806626829253,-4012.1185601519865,11026.569114009051,-4709.808992012432,11656.477243626648
2.0,244.99999999999997,9012.140606099996,-2651.859536856802,10974.197168168592,-3075.297774654556,11739.172999693925
2.0,250.00000000000003,8632.724005667867,-1202.9360168553542,10499.29928846783,-1336.0186357193556,11407.938072648878
2.0,255.00000000000003,8578.714952167711,-36.95171907522035,10428.38143110716,42.53955601791813,11371.98911764578
2.0,260.0,9062.93017037663,-132.50446535711717,11040.216815747805,-122.710633255326,11885.982488767022
2.0,265.0,9293.23296484401,-99.6649681568656,11349.342188239694,-101.28488191312806,12129.942665731533
2.0,270.0,8748.488308654312,52.090415412456636,10706.931049031016,111.1613504874093,11552.506813495022
2.0,275.0,8185.441069900955,591.1372856926804,10009.455373141847,766.1900782427698,10946.97392413771
2.0,280.0,8114.712380364883,1077.5041060615054,9901.53818599137,1329.4565624436357,10857.941760355181
2.0,285.0,8558.448797337196,1649.7397110750976,10407.157124409867,1980.376632603378,11309.81854451879
2.0,290.0,9158.553484583044,2078.6067269304776,11093.65599950247,2472.9293528823537,11930.544016495965
2.0,294.99999999999994,9279.772159350514,2151.9625737694205,11209.131679976694,2519.2424214103175,12056.189387298191
2.0,299.99999999999994,9303.168064342668,1815.1114068468078,11229.792370678026,2076.153377660898,12097.899410782175
2.0,305.0,9512.334411427988,1478.86046744829,11459.176651502094,1650.3419390873305,12334.123456510459
2.0,310.0,9949.098549238404,1243.136402608403,11974.733446437971,1339.8644653420888,12804.079212212871
2.0,315.0,9859.617557984102,1824.4870660989973,11880.522022298126,2030.4811108169451,12688.795904000144
2.0,320.0,10108.152266385569,2651.043192073754,12170.896733155725,3044.487352831835,12912.056055091682
2.0,325.0,9981.010873058076,3004.4885043407235,12014.154801717099,3482.5664925996025,12755.449665386712
2.0,330.00000000000006,10049.996094609054,3305.50885961599,12092.582231327073,3835.3104816173063,12809.653921955987
2.0,335.0,9655.319896382263,3258.3509810955466,11631.178473482654,3788.875279469766,12389.487587639984
2.0,340.0,9395.83864802458,2983.674783930991,11336.724326681793,3461.935080003631,12129.590785576378
2.0,345.0,8910.4722718991,2135.174644258015,10791.531200930931,2456.342292601597,11661.804003977726
2.0,350.0,8856.650289706466,3007.753665133716,10726.490302700344,3553.824445397053,11546.103444350332
2.0,355.0,8758.438909541115,3299.2485965469523,10613.825564867799,3968.648395631354,11416.73272841167
2.5,0.0,7412.14336008126,3172.0904146188113,9432.219572368253,3874.2532382476493,9948.444336197444
2.5,5.0,6730.142894912423,1612.8985595600248,8760.795504146954,1965.882790111766,9328.120436685918
2.5,10.0,6169.451503994616,249.64859160201092,8135.54019735106,223.60751119914653,8771.656263505049
2.5,14.999999999999998,5650.906276663075,-2493.532167313184,7486.114215345255,-3151.2410531834653,8033.76830533018
2.5,20.0,7138.220633579884,-4821.007599006522,9178.79767428156,-5914.5449189157425,9454.890177723619
2.5,25.0,9764.140639588912,-4859.865779980115,12282.265819148784,-5788.508097082324,12378.857946637818
2.5,29.999999999999996,11405.815726609217,-4487.876888467062,14018.37090498604,-5259.328961959011,14177.80664668397
2.5,35.0,11499.478794434048,-4121.067967966921,14125.384232675791,-4781.136757246034,14302.146440874016
2.5,40.0,10885.233513589734,-3550.4494511832877,13382.324432085326,-4089.140736508355,13685.26370236239
2.5,45.0,11188.86753419449,-3334.2624855959475,13731.718536857185,-3870.567699923701,14020.7327079637
2.5,50.0,10195.82164325906,-3578.3050019169223,12589.932193574514,-4161.550006693842,12947.225126591233
2.5,54.99999999999999,9759.507241313513,-3024.9983009711,12078.860354692162,-3497.190723344011,12517.133254428492
2.5,59.99999999999999,8509.479456521927,-1041.4568471739558,10587.831142500814,-1093.059217803991,11281.72038764222
2.5,65.0,7493.062988238513,334.4171123578635,9370.369609496016,562.7773518702179,10208.289673832094
2.5,70.0,6635.764820144233,378.59245372104715,8330.824155148599,580.5720143594781,9279.37950700053
2.5,74.99999999999999,6807.756684385513,-93.3741419563878,8570.447148790841,-47.854727017678215,9469.508368347084
2.5,80.0,7237.41067989172,124.80816288040569,9105.895808972195,221.4058649177291,9934.544437290297
2.5,85.0,7075.053191484742,1025.4917642192447,8867.013837533168,1360.2754588942412,9737.588145935611
