id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
	227.484660	6.021158	0.079525	0.000017	SDSS		22.274	1.9559
	227.485888	5.973640	0.077083	0.000153	MMT		20.187	1.7727
	227.519199	6.041050	0.082977	0.000063	T13		21.911	1.9240
	227.550686	6.025392	0.076366	0.000007	SDSS		20.074	1.7628
	227.584146	6.090579	0.076343	0.000080	MMT		22.591	1.9837
	227.596658	6.037167	0.077313	0.000083	T13		19.361	1.7001
	227.595852	6.024520	0.079605	0.000090	MMT		18.697	1.6418
	227.622921	6.113515	0.073234	0.000053	T13		23.095	2.0280
	227.620830	6.070695	0.081326	0.000143	T13		20.687	1.8166
	227.483639	6.056393	0.082851	0.000113	MMT		23.927	2.1011
	227.539089	6.027442	0.076820	0.000083	MMT		20.560	1.8055
	227.584635	6.042989	0.083001	0.000130	MMT		19.987	1.7551
	227.616592	6.097266	0.084132	0.000100	MMT		22.278	1.9563
	227.626725	6.034297	0.083211	0.000167	T13		18.512	1.6255
	227.660011	6.040917	0.081613	0.000090	T13		18.309	1.6077
	227.698438	6.051985	0.080446	0.000120	T13		18.556	1.6294
	227.620972	6.046704	0.082357	0.000110	MMT		19.329	1.6973
	227.686649	6.048105	0.076353	0.000177	T13		18.419	1.6174
	227.769968	6.091372	0.073788	0.000150	T13		20.911	1.8363
	227.779949	6.057322	0.079545	0.000083	MMT		18.958	1.6647
	227.794386	6.051024	0.078381	0.000100	T13		18.731	1.6448
	227.834897	6.065707	0.077604	0.000087	T13		20.183	1.7723
	227.827653	6.063839	0.079662	0.000417	T13		19.950	1.7519
	227.840761	6.035147	0.078354	0.000020	SDSS		18.559	1.6297
	227.849491	6.074067	0.076700	0.000020	SDSS		20.933	1.8382
	227.885366	6.089841	0.076326	0.000053	T13		22.598	1.9844
	227.803419	6.055056	0.077697	0.000080	MMT		19.079	1.6753
	227.835691	6.085030	0.073571	0.000197	MMT		21.306	1.8709
	227.838052	6.095718	0.084305	0.000137	MMT		21.961	1.9284
	227.862249	6.043159	0.082874	0.000140	MMT		19.480	1.7105
	227.931335	6.034331	0.077597	0.000113	T13		21.000	1.8441
	227.932394	5.993038	0.081923	0.000123	T13		19.041	1.6720
	227.967796	6.029854	0.081440	0.000083	T13		22.086	1.9395
	228.001920	6.060653	0.076233	0.000057	T13		24.809	2.1785
	228.018768	6.046936	0.078564	0.000063	T13		24.863	2.1833
	228.041486	6.037456	0.082063	0.000093	T13		25.413	2.2316
	228.045741	5.930411	0.082817	0.000120	T13		21.701	1.9056
	227.931097	6.000624	0.078101	0.000250	T13		19.352	1.6993
	227.941166	6.050502	0.079692	0.000163	MMT		22.133	1.9435
	228.059444	5.996743	0.080726	0.000274	MMT		24.628	2.1626
	227.634087	6.125634	0.073541	0.000160	MMT		23.616	2.0738
	227.631860	6.144844	0.080689	0.000314	MMT		24.765	2.1747
	227.653285	6.125013	0.073177	0.000120	T13		23.317	2.0476
	227.745394	6.111603	0.075642	0.000073	T13		22.024	1.9340
	227.819369	6.121696	0.077127	0.000087	T13		23.189	2.0362
	227.747773	6.108808	0.074772	0.000067	MMT		21.861	1.9197
	227.779746	6.148359	0.075729	0.000140	T13		24.373	2.1403
	227.779787	6.135436	0.076973	0.000077	T13		23.603	2.0727
	227.761247	6.139076	0.079548	0.000047	T13		23.718	2.0827
	227.765436	6.146166	0.084405	0.000163	MMT		24.161	2.1216
	227.893873	6.129249	0.080145	0.000117	T13		24.972	2.1929
	227.831869	6.117179	0.084228	0.000067	T13		23.102	2.0286
	227.965285	6.085034	0.072600	0.000020	T13		24.655	2.1650
	227.912111	6.104724	0.080346	0.000087	T13		24.081	2.1146
	227.918528	6.121051	0.076907	0.000103	T13		25.129	2.2066
	227.904915	6.126684	0.079588	0.000167	MMT		25.091	2.2033
	227.989621	6.083126	0.080079	0.000123	MMT		25.406	2.2309
	227.506987	5.522151	0.072847	0.000103	T13		19.018	1.6700
	227.547992	5.477620	0.078234	0.000110	T13		19.490	1.7115
	227.558411	5.417430	0.075479	0.000020	T13		22.254	1.9542
	227.566772	5.490080	0.082257	0.000070	MMT		18.244	1.6020
	227.568609	5.422931	0.077190	0.000060	T13		21.680	1.9038
	227.568722	5.400702	0.077464	0.000073	T13		22.873	2.0085
	227.571585	5.466715	0.072980	0.000020	T13		19.287	1.6937
	227.455025	5.541995	0.082767	0.000077	MMT		20.614	1.8101
	227.661205	5.431473	0.082671	0.000103	T13		19.288	1.6937
	227.585665	5.404833	0.083608	0.000097	T13		22.228	1.9519
	227.703390	5.406383	0.077720	0.000110	T13		20.381	1.7897
	227.722950	5.455221	0.084001	0.000083	T13		17.382	1.5263
	227.595467	5.484378	0.079465	0.000067	MMT		17.669	1.5515
	227.600540	5.453924	0.076790	0.000070	MMT		19.175	1.6838
	227.621087	5.400377	0.081363	0.000090	T13		21.728	1.9080
	227.665842	5.418782	0.073297	0.000220	T13		19.972	1.7538
	227.709721	5.465135	0.079338	0.000083	T13		16.836	1.4784
	227.743191	5.425318	0.081973	0.000137	T13		19.172	1.6836
	227.719336	5.370946	0.082194	0.000057	T13		22.443	1.9708
	227.735949	5.449879	0.080386	0.000073	T13		17.691	1.5535
	227.747201	5.404880	0.077871	0.000103	MMT		20.406	1.7919
	227.751148	5.414094	0.082267	0.000063	T13		19.865	1.7444
	227.754713	5.449347	0.075949	0.000067	T13		17.767	1.5601
	227.771327	5.360574	0.082327	0.000103	T13		23.158	2.0335
	227.785297	5.391298	0.079031	0.000130	T13		21.428	1.8816
	227.793049	5.421576	0.076153	0.000053	T13		19.709	1.7307
	227.802210	5.419858	0.078968	0.000067	T13		19.916	1.7489
	227.737483	5.428155	0.081953	0.000123	MMT		18.995	1.6680
	227.789534	5.364062	0.078958	0.000023	MMT		23.081	2.0268
	227.760794	5.377694	0.082117	0.000070	T13		22.081	1.9390
	227.775268	5.412030	0.076169	0.000143	MMT		20.115	1.7663
	227.785690	5.365735	0.077420	0.000193	MMT		22.950	2.0153
	227.839064	5.386545	0.079402	0.000037	MMT		22.392	1.9663
	227.851567	5.448586	0.074218	0.000160	MMT		19.110	1.6781
	227.850951	5.391077	0.079595	0.000267	MMT		22.343	1.9620
	227.900431	5.412285	0.080876	0.000077	MMT		22.292	1.9575
	227.938252	5.464963	0.082470	0.000127	T13		20.757	1.8228
	227.955320	5.502367	0.082584	0.000003	NED		19.659	1.7263
	227.985445	5.482143	0.074825	0.000083	T13		21.774	1.9120
	227.893829	5.415242	0.082384	0.000180	T13		21.959	1.9282
	227.941364	5.422276	0.080906	0.000060	MMT		22.978	2.0178
	227.902548	5.420917	0.081330	0.000060	MMT		21.887	1.9220
	227.367551	5.880416	0.078931	0.000187	T13		23.326	2.0483
	227.411677	5.941243	0.078918	0.000023	SDSS		22.552	1.9803
	227.404093	5.775235	0.076493	0.000017	SDSS		19.765	1.7356
	227.445164	5.871903	0.082937	0.000070	T13		18.841	1.6545
	227.466693	5.949048	0.078177	0.000017	SDSS		20.109	1.7658
	227.351410	5.778310	0.079492	0.000057	MMT		22.913	2.0121
	227.381859	5.936039	0.076960	0.000030	MMT		23.936	2.1019
	227.390365	5.806660	0.077887	0.000117	MMT		20.833	1.8294
	227.477726	5.964168	0.077954	0.000050	MMT		20.171	1.7713
	227.523326	5.952456	0.074868	0.000007	SDSS		17.695	1.5538
	227.470927	5.900425	0.075959	0.000023	MMT		18.259	1.6034
	227.480147	5.939989	0.078491	0.000090	MMT		19.142	1.6809
	227.489112	5.922286	0.079342	0.000127	MMT		18.076	1.5873
	228.036279	5.835007	0.079515	0.000043	MMT		18.854	1.6556
	228.042264	5.881626	0.077333	0.000073	T13		20.165	1.7707
	228.055315	5.895802	0.078895	0.000050	T13		21.227	1.8640
	228.078206	5.815776	0.075559	0.000100	T13		21.000	1.8440
	228.120206	5.879329	0.082617	0.000140	MMT		24.441	2.1462
	227.456548	5.327891	0.079782	0.000080	MMT		29.992	2.6337
	227.467671	5.296138	0.077797	0.000023	T13		31.256	2.7446
	227.607053	5.230715	0.080119	0.000127	MMT		31.755	2.7885
	227.628190	5.261530	0.080702	0.000150	T13		29.669	2.6053
	227.633205	5.255988	0.078648	0.000027	SDSS		29.932	2.6284
	227.660431	5.238773	0.075652	0.000070	T13		30.671	2.6933
	227.606099	5.317871	0.072113	0.000020	MMT		26.721	2.3465
	227.685825	5.270199	0.078871	0.000067	MMT		28.615	2.5127
	227.566194	5.306901	0.076743	0.000123	MMT		28.110	2.4684
	227.634665	5.311232	0.083858	0.000083	MMT		26.674	2.3423
	227.762153	5.293112	0.076990	0.000117	T13		27.150	2.3841
	227.758169	5.296566	0.077117	0.000087	MMT		26.929	2.3647
	227.810148	5.298467	0.078591	0.000113	T13		27.161	2.3851
	227.829187	5.238314	0.079682	0.000013	SDSS		30.914	2.7147
	227.822323	5.222137	0.079141	0.000017	SDSS		31.798	2.7923
	227.828569	5.262229	0.080763	0.000027	T13		29.498	2.5903
	227.725608	5.275132	0.081633	0.000047	T13		28.179	2.4745
	227.742242	5.247452	0.081500	0.000080	T13		29.840	2.6203
	227.755258	5.252642	0.078614	0.000097	T13		29.553	2.5951
	227.769033	5.272489	0.082604	0.000100	T13		28.412	2.4949
	227.769510	5.247446	0.081403	0.000083	T13		29.913	2.6267
	227.767968	5.250450	0.081250	0.000130	MMT		29.727	2.6104
	227.777710	5.237334	0.075379	0.000047	MMT		30.556	2.6832
	227.781421	5.244875	0.075506	0.000070	T13		30.126	2.6454
	227.790894	5.272592	0.083228	0.000013	SDSS		28.533	2.5055
	227.796254	5.257419	0.075772	0.000073	T13		29.475	2.5883
	227.808510	5.274072	0.084442	0.000057	MMT		28.590	2.5105
	227.823394	5.296523	0.081606	0.000020	SDSS		27.420	2.4078
	227.820570	5.294304	0.081326	0.000067	MMT		27.518	2.4164
	227.776385	5.296656	0.080456	0.000183	MMT		27.004	2.3713
	227.784430	5.284164	0.077544	0.000107	MMT		27.799	2.4411
	227.749342	5.274010	0.076927	0.000073	MMT		28.258	2.4814
	227.731756	5.302251	0.081940	0.000050	MMT		26.548	2.3313
	227.734357	5.247812	0.081516	0.000080	MMT		29.815	2.6181
	227.738056	5.223920	0.080562	0.000020	MMT		31.249	2.7440
	227.761043	5.246938	0.080382	0.000157	MMT		29.911	2.6266
	227.805919	5.298241	0.077087	0.000017	MMT		27.133	2.3826
	227.851067	5.227331	0.076746	0.000157	MMT		31.824	2.7946
	227.853793	5.228763	0.080272	0.000007	SDSS		31.777	2.7904
	227.878223	5.274611	0.079582	0.000103	T13		29.497	2.5902
	227.878455	5.276049	0.080622	0.000050	MMT		29.418	2.5833
	227.855109	5.283319	0.079845	0.000093	MMT		28.617	2.5129
	227.272042	5.734224	0.081493	0.000093	T13		27.571	2.4211
	227.284381	5.684725	0.083031	0.000137	MMT		27.069	2.3769
	227.304983	5.740076	0.077047	0.000070	T13		25.598	2.2479
	227.327311	5.618796	0.083311	0.000097	T13		25.416	2.2318
	227.342820	5.596279	0.077657	0.000110	T13		24.983	2.1938
	227.383765	5.558284	0.073011	0.000123	T13		23.703	2.0814
	227.373694	5.591591	0.079618	0.000133	T13		23.379	2.0529
	227.334902	5.727310	0.083394	0.000093	MMT		23.834	2.0929
	228.162011	5.546702	0.078965	0.000020	SDSS		28.196	2.4760
	228.159813	5.545219	0.079985	0.000123	MMT		28.115	2.4689
	228.108015	5.574366	0.072810	0.000027	SDSS		24.573	2.1578
	228.125954	5.579305	0.073304	0.000060	MMT		25.434	2.2334
	228.150288	5.619961	0.076303	0.000023	SDSS		25.972	2.2806
	228.153700	5.637361	0.078434	0.000080	MMT		25.887	2.2732
	228.185362	5.567938	0.081837	0.000020	SDSS		28.976	2.5444
	228.209748	5.603822	0.073267	0.000010	SDSS		29.651	2.6037
	228.210701	5.601415	0.075893	0.000047	MMT		29.747	2.6121
	228.195023	5.630667	0.081203	0.000053	MMT		28.378	2.4919
	228.235843	5.610062	0.078031	0.000120	MMT		31.047	2.7263
	227.315359	6.029926	0.077354	0.000043	SDSS		30.272	2.6582
	227.427168	6.030583	0.083658	0.000127	MMT		25.080	2.2023
	227.410434	6.039283	0.078371	0.000047	MMT		26.167	2.2978
	227.440502	6.087295	0.073081	0.000087	T13		26.996	2.3706
	227.472009	6.092120	0.076103	0.000093	T13		26.048	2.2873
	227.332106	6.018149	0.076359	0.000143	MMT		29.048	2.5508
	227.505442	6.118052	0.075749	0.000087	MMT		26.218	2.3023
	227.512481	6.126414	0.078167	0.000073	MMT		26.436	2.3214
	227.522509	6.119185	0.077333	0.000123	T13		25.763	2.2623
	227.550564	6.119296	0.076670	0.000067	T13		24.992	2.1946
	228.060998	6.059061	0.083228	0.000220	MMT		27.151	2.3842
	228.107181	6.051374	0.074818	0.000083	T13		28.901	2.5378
	228.118549	6.020920	0.078141	0.000073	T13		28.321	2.4869
	228.185594	6.034530	0.077877	0.000013	SDSS		32.088	2.8177
	228.204640	6.001424	0.077310	0.000063	MMT		32.049	2.8143
	228.154122	6.004881	0.077117	0.000103	MMT		29.549	2.5948
	228.235944	5.921156	0.077327	0.000133	MMT		31.790	2.7915
	227.579651	6.164787	0.080746	0.000090	T13		26.829	2.3559
	227.549249	6.161201	0.078558	0.000060	T13		27.307	2.3979
	227.523375	6.136016	0.075109	0.000167	MMT		26.624	2.3379
	227.948829	6.125513	0.076656	0.000073	T13		26.206	2.3012
	227.947280	6.114814	0.077627	0.000053	T13		25.602	2.2482
	227.996392	6.096248	0.072954	0.000007	SDSS		26.278	2.3076
	228.086330	6.072802	0.079845	0.000080	T13		28.815	2.5303
	228.001079	6.088093	0.072457	0.000213	T13		26.058	2.2882
	228.135163	6.111173	0.080212	0.000113	MMT		32.517	2.8553
	227.321298	5.539369	0.072814	0.000077	T13		27.537	2.4181
	227.325466	5.516321	0.079305	0.000103	T13		27.967	2.4558
	227.343892	5.503989	0.075105	0.000117	T13		27.396	2.4057
	227.398563	5.529403	0.083594	0.000070	T13		23.821	2.0918
	227.407525	5.391741	0.077864	0.000147	T13		28.776	2.5269
	227.357864	5.532408	0.073884	0.000173	T13		25.807	2.2662
	227.301407	5.537336	0.083454	0.000027	MMT		28.657	2.5165
	227.545029	5.338855	0.083785	0.000090	T13		26.833	2.3563
	227.453019	5.385250	0.075009	0.000100	T13		27.317	2.3988
	227.452086	5.372625	0.075506	0.000077	T13		27.953	2.4546
	227.469293	5.414709	0.074852	0.000027	T13		25.327	2.2240
	227.532808	5.333417	0.079925	0.000090	MMT		27.441	2.4097
	227.538188	5.353602	0.084065	0.000153	T13		26.213	2.3018
	227.546476	5.363185	0.084175	0.000057	T13		25.478	2.2373
	227.449585	5.471376	0.079842	0.000083	MMT		23.599	2.0723
	227.453466	5.346364	0.078588	0.000023	MMT		29.180	2.5623
	227.516516	5.351604	0.084605	0.000057	MMT		26.919	2.3638
	227.713075	5.344483	0.079705	0.000017	T13		24.046	2.1115
	227.732222	5.336825	0.073334	0.000073	T13		24.474	2.1491
	227.731556	5.343693	0.073771	0.000147	MMT		24.062	2.1129
	227.744193	5.318078	0.080532	0.000127	T13		25.606	2.2485
	227.719029	5.323728	0.080389	0.000013	SDSS		25.275	2.2194
	227.746980	5.334690	0.079825	0.000070	T13		24.614	2.1615
	227.759186	5.315438	0.081633	0.000117	T13		25.802	2.2657
	227.767628	5.314729	0.079448	0.000080	MMT		25.879	2.2725
	227.763354	5.312927	0.082240	0.000073	T13		25.968	2.2803
	227.780800	5.317282	0.078277	0.000010	SDSS		25.800	2.2655
	227.782312	5.327125	0.080629	0.000017	SDSS		25.223	2.2149
	227.773244	5.313777	0.081426	0.000017	SDSS		25.964	2.2799
	227.778320	5.328963	0.082013	0.000150	T13		25.087	2.2029
	227.785619	5.322558	0.080642	0.000077	MMT		25.518	2.2408
	227.782758	5.346846	0.079552	0.000087	T13		24.051	2.1120
	227.805494	5.335861	0.075179	0.000017	SDSS		24.903	2.1868
	227.840062	5.324399	0.076683	0.000080	T13		26.006	2.2837
	227.857807	5.334658	0.075959	0.000013	SDSS		25.695	2.2563
	227.862659	5.303064	0.076480	0.000047	MMT		27.595	2.4232
	227.757226	5.351187	0.080055	0.000080	MMT		23.654	2.0771
	227.806600	5.324745	0.081903	0.000103	MMT		25.571	2.2455
	227.850381	5.347773	0.084729	0.000057	MMT		24.814	2.1790
	227.853103	5.338222	0.075929	0.000070	MMT		25.410	2.2313
	227.754834	5.334116	0.078461	0.000254	MMT		24.668	2.1662
	227.773652	5.351430	0.081143	0.000103	MMT		23.717	2.0827
	227.790188	5.316126	0.081129	0.000193	MMT		25.936	2.2775
	227.917198	5.337632	0.080943	0.000020	SDSS		26.770	2.3507
	227.884370	5.362096	0.084712	0.000053	MMT		24.657	2.1652
	227.885669	5.370178	0.084889	0.000007	SDSS		24.235	2.1281
	227.911877	5.386830	0.080326	0.000020	MMT		23.964	2.1043
	227.915456	5.369273	0.079458	0.000090	MMT		25.004	2.1957
	227.928118	5.358060	0.078855	0.000070	MMT		25.941	2.2780
	227.921940	5.302564	0.084182	0.000063	SDSS		28.812	2.5300
	227.928697	5.340295	0.081697	0.000067	T13		26.914	2.3634
	227.939000	5.397657	0.079345	0.000133	T13		24.163	2.1218
	228.004932	5.386532	0.077377	0.000063	MMT		26.910	2.3630
	227.874921	5.376786	0.079081	0.000080	MMT		23.631	2.0751
	228.008366	5.422512	0.078681	0.000147	MMT		25.351	2.2261
	227.926443	5.312864	0.079902	0.000103	MMT		28.352	2.4896
	228.005651	5.338745	0.077090	0.000120	MMT		29.275	2.5707
	228.020283	5.418142	0.076693	0.000073	MMT		26.014	2.2843
	228.054436	5.467194	0.084088	0.000137	MMT		25.376	2.2284
	228.021981	5.381519	0.077344	0.000103	T13		27.770	2.4385
	228.021124	5.301741	0.076907	0.000063	MMT		31.638	2.7782
	228.060760	5.449506	0.075542	0.000020	SDSS		26.364	2.3151
	228.076786	5.377398	0.080753	0.000057	MMT		30.089	2.6422
	228.122201	5.400241	0.079348	0.000020	MMT		31.069	2.7282
	228.125720	5.474333	0.078961	0.000053	MMT		28.478	2.5007
	227.265460	5.974913	0.076783	0.000013	SDSS		31.177	2.7377
	227.262139	5.938678	0.075759	0.000077	MMT		30.460	2.6748
	227.307649	5.912481	0.078414	0.000013	SDSS		27.353	2.4019
	227.265160	5.949708	0.078995	0.000140	MMT		30.554	2.6830
	227.296826	5.906921	0.078011	0.000213	MMT		27.837	2.4444
	227.299522	5.804808	0.077450	0.000157	MMT		26.171	2.2981
	227.318541	5.814487	0.072457	0.000103	T13		25.137	2.2073
	227.324812	5.839441	0.082257	0.000043	MMT		25.064	2.2009
	227.333145	5.903916	0.078047	0.000017	SDSS		25.749	2.2611
	227.335685	5.901472	0.077897	0.000083	MMT		25.554	2.2440
	227.330458	5.796832	0.078881	0.000027	MMT		24.277	2.1318
	227.329067	5.796698	0.079472	0.000077	MMT		24.358	2.1390
	227.352239	5.945304	0.077230	0.000110	MMT		25.756	2.2617
	227.349181	5.885078	0.076109	0.000080	MMT		24.451	2.1471
	228.196098	5.701861	0.081433	0.000073	MMT		27.722	2.4343
	228.276887	5.803573	0.078798	0.000030	SDSS		32.615	2.8640
	227.485551	6.199351	0.080336	0.000080	T13		31.039	2.7256
	227.513945	6.206468	0.074508	0.000120	T13		30.653	2.6917
	227.550848	6.214250	0.079772	0.000100	T13		30.212	2.6530
	227.599178	6.268800	0.077040	0.000010	SDSS		32.454	2.8498
	227.632754	6.245276	0.080539	0.000027	SDSS		30.632	2.6899
	227.640503	6.204891	0.082587	0.000093	T13		28.165	2.4733
	227.611291	6.206480	0.078461	0.000127	T13		28.653	2.5161
	227.612701	6.214837	0.081983	0.000180	MMT		29.117	2.5568
	227.652450	6.270420	0.081543	0.000057	MMT		31.913	2.8023
	227.659385	6.231358	0.080749	0.000037	SDSS		29.534	2.5934
	227.677021	6.265184	0.079865	0.000080	MMT		31.411	2.7582
	227.679872	6.198118	0.073444	0.000103	T13		27.393	2.4055
	227.711962	6.204290	0.077657	0.000070	T13		27.605	2.4240
	227.718379	6.171009	0.080816	0.000107	T13		25.594	2.2474
	227.740604	6.260975	0.077103	0.000073	T13		30.978	2.7202
	227.771142	6.211624	0.081560	0.000097	T13		28.103	2.4678
	227.790754	6.201177	0.080079	0.000013	SDSS		27.598	2.4234
	227.792797	6.209377	0.075682	0.000070	T13		28.101	2.4676
	227.722732	6.234489	0.080499	0.000083	T13		29.393	2.5811
	227.733671	6.176048	0.077427	0.000120	MMT		25.880	2.2726
	227.736235	6.235893	0.080122	0.000147	MMT		29.471	2.5879
	227.762091	6.252022	0.077177	0.000107	T13		30.485	2.6770
	227.867588	6.267697	0.076676	0.000047	MMT		32.379	2.8433
	227.880190	6.262978	0.077861	0.000020	SDSS		32.300	2.8363
	227.796367	6.237473	0.078821	0.000120	T13		29.800	2.6168
	227.803834	6.304951	0.081103	0.000107	T13		33.873	2.9745
	227.814826	6.258876	0.077524	0.000017	SDSS		31.226	2.7421
	227.828212	6.279460	0.080419	0.000080	MMT		32.576	2.8605
	227.844911	6.279823	0.080999	0.000083	MMT		32.784	2.8788
	227.844842	6.214889	0.075526	0.000077	T13		28.979	2.5447
	227.842388	6.169985	0.079111	0.000093	T13		26.327	2.3118
	227.850713	6.182482	0.076570	0.000140	T13		27.177	2.3865
	227.869139	6.236919	0.079685	0.000117	T13		30.617	2.6886
	227.872875	6.193147	0.081390	0.000070	T13		28.157	2.4726
	227.881648	6.240213	0.081109	0.000060	MMT		31.012	2.7232
	227.893142	6.201095	0.077057	0.000040	T13		28.987	2.5454
	227.897251	6.252677	0.080109	0.000077	T13		32.001	2.8101
	227.910040	6.279536	0.079825	0.000077	T13		33.769	2.9653
	227.902793	6.181272	0.081596	0.000067	T13		28.069	2.4648
	227.914193	6.261868	0.078281	0.000013	SDSS		32.844	2.8841
	227.925969	6.193731	0.078778	0.000083	MMT		29.281	2.5712
	227.935110	6.262132	0.079328	0.000013	SDSS		33.289	2.9232
	227.931501	6.179255	0.079135	0.000010	SDSS		28.618	2.5130
	227.928590	6.164017	0.079025	0.000157	T13		27.715	2.4337
	227.933547	6.203622	0.076987	0.000040	MMT		30.005	2.6348
	227.908728	6.215452	0.072794	0.000087	MMT		30.112	2.6442
	227.878607	6.257457	0.080205	0.000230	MMT		31.955	2.8061
	227.931263	6.158954	0.077844	0.000070	MMT		27.507	2.4155
	227.818621	6.264392	0.077867	0.000207	MMT		31.589	2.7739
	227.847204	6.241538	0.080959	0.000304	MMT		30.568	2.6843
	227.874278	6.278704	0.080482	0.000107	MMT		33.118	2.9082
	227.883809	6.155221	0.081049	0.000107	T13		26.207	2.3013
	227.918719	6.172439	0.078965	0.000123	MMT		27.936	2.4531
	227.924356	6.211143	0.081580	0.000130	MMT		30.208	2.6527
	227.947445	6.194192	0.078751	0.000053	MMT		29.831	2.6196
	227.951314	6.185049	0.080226	0.000027	SDSS		29.437	2.5850
	227.968709	6.162817	0.077480	0.000050	MMT		28.738	2.5236
	227.970162	6.179222	0.079081	0.000083	T13		29.643	2.6030
	228.013330	6.183399	0.078111	0.000083	T13		31.163	2.7365
	228.045800	6.140088	0.075556	0.000077	MMT		30.158	2.6483
	227.953695	6.215822	0.075963	0.000207	MMT		31.165	2.7366
	228.018042	6.201273	0.079885	0.000130	MMT		32.221	2.8294
	228.041188	6.177479	0.081129	0.000137	MMT		31.793	2.7918
	227.950772	6.157340	0.076676	0.000167	MMT		27.940	2.4535
	228.102324	6.156934	0.079975	0.000090	T13		33.098	2.9064
	227.367195	5.337713	0.074452	0.000007	SDSS		32.796	2.8799
	227.297668	5.321750	0.079648	0.000087	T13		36.363	3.1931
	227.381709	5.309145	0.075796	0.000073	T13		33.541	2.9453
	227.377245	5.309700	0.074241	0.000080	MMT		33.683	2.9578
	227.414378	5.280717	0.077137	0.000080	T13		33.747	2.9634
	227.653657	5.218445	0.081176	0.000100	MMT		31.937	2.8044
	227.662089	5.182583	0.080042	0.000130	T13		33.999	2.9855
	227.587988	5.176809	0.079999	0.000107	T13		35.169	3.0883
	227.620391	5.220797	0.080069	0.000093	T13		32.156	2.8237
	227.644899	5.211864	0.077033	0.000080	T13		32.409	2.8459
	227.613152	5.164195	0.079295	0.000120	MMT		35.568	3.1233
	227.804164	5.170974	0.079038	0.000137	MMT		34.681	3.0454
	227.693709	5.114748	0.076506	0.000087	T13		37.874	3.3258
	227.709569	5.172696	0.079505	0.000110	MMT		34.352	3.0165
	227.724479	5.198788	0.075432	0.000107	T13		32.761	2.8768
	227.769833	5.140140	0.080032	0.000127	T13		36.339	3.1910
	227.780144	5.211710	0.078394	0.000093	T13		32.100	2.8188
	227.811731	5.184864	0.078704	0.000013	SDSS		33.913	2.9779
	227.811738	5.130763	0.077664	0.000137	T13		37.131	3.2605
	227.825968	5.207814	0.076249	0.000083	T13		32.682	2.8699
	227.830975	5.198540	0.080492	0.000023	SDSS		33.281	2.9225
	227.754194	5.178599	0.081193	0.000097	MMT		33.989	2.9847
	227.874004	5.225584	0.079705	0.000053	MMT		32.255	2.8324
	227.940448	5.184798	0.080716	0.000017	SDSS		35.792	3.1430
	227.945857	5.209115	0.077914	0.000067	MMT		34.543	3.0333
	227.185648	5.664321	0.077704	0.000017	SDSS		33.077	2.9046
	228.347898	5.557355	0.075586	0.000020	SDSS		38.354	3.3680
	228.379769	5.576823	0.077027	0.000030	SDSS		39.866	3.5007
	227.218388	6.156654	0.077480	0.000013	SDSS		39.456	3.4647
	227.260307	6.140397	0.077364	0.000010	SDSS		36.904	3.2406
	228.308206	5.971214	0.077213	0.000070	T13		36.882	3.2387
	227.766541	6.377209	0.082677	0.000063	T13		38.000	3.3368
	227.773013	6.363684	0.081333	0.000017	SDSS		37.212	3.2676
	227.817934	6.398235	0.082484	0.000013	SDSS		39.531	3.4713
	227.855497	6.398683	0.082103	0.000083	T13		39.904	3.5041
	227.881065	6.373836	0.081860	0.000020	SDSS		38.757	3.4033
	227.892278	6.389231	0.077777	0.000073	T13		39.811	3.4959
	227.955577	6.361999	0.077097	0.000110	T13		39.331	3.4537
	227.955669	6.365898	0.076630	0.000017	SDSS		39.553	3.4732
	227.977357	6.378248	0.079372	0.000013	SDSS		40.696	3.5736
	228.000477	6.343290	0.080125	0.000090	T13		39.282	3.4495
	228.061022	6.338060	0.080649	0.000013	SDSS		40.604	3.5655
	227.154068	5.527978	0.074085	0.000067	T13		36.975	3.2469
	227.245682	5.502438	0.075832	0.000097	T13		32.568	2.8598
	227.246252	5.362035	0.078408	0.000020	SDSS		37.078	3.2559
	227.298249	5.386971	0.075175	0.000080	MMT		33.721	2.9611
	227.330206	5.349754	0.074308	0.000040	MMT		33.799	2.9680
	228.131930	5.315001	0.075702	0.000013	SDSS		35.075	3.0800
	228.166497	5.337134	0.081210	0.000007	SDSS		35.580	3.1244
	228.111526	5.341289	0.075442	0.000110	MMT		33.089	2.9056
	228.209730	5.426334	0.076433	0.000050	MMT		34.246	3.0072
	228.200204	5.443052	0.079705	0.000090	MMT		33.218	2.9170
	227.135568	5.843026	0.078688	0.000067	NED		36.191	3.1780
	227.132363	5.845066	0.077280	0.000013	SDSS		36.400	3.1964
	227.140714	5.837849	0.077420	0.000017	SDSS		35.839	3.1471
	227.144702	5.963129	0.077313	0.000027	SDSS		37.521	3.2948
	227.203256	5.986406	0.078161	0.000020	SDSS		34.826	3.0581
	227.438780	6.220387	0.076336	0.000057	T13		33.531	2.9445
	227.395365	6.252541	0.076410	0.000013	SDSS		36.553	3.2098
	227.409004	6.262200	0.076857	0.000057	MMT		36.600	3.2139
	227.567687	6.318223	0.081563	0.000183	MMT		35.808	3.1444
	227.529347	6.322144	0.077417	0.000297	MMT		36.729	3.2253
	227.691437	6.366111	0.074118	0.000013	SDSS		37.369	3.2814
