id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
9226	3.321667	-30.468881	0.560500				14.511	3.9491
9227	3.415417	-30.468506	0.637500				10.055	2.7363
9262	3.271333	-30.466828	0.772000				16.955	4.6142
9302	3.482500	-30.465361	0.313900				7.072	1.9247
9327	3.613333	-30.465889	0.306600				4.844	1.3182
9370	3.709583	-30.466194	0.363100				7.898	2.1495
9381	3.529958	-30.456917	0.589500				5.028	1.3683
9392	3.368333	-30.465306	0.107800				12.177	3.3140
9394	3.572500	-30.465278	0.500100				4.655	1.2668
9403	3.683333	-30.465417	0.268700				6.817	1.8551
9452	3.522000	-30.465694	0.692300				5.696	1.5500
9522	3.609167	-30.462278	0.499000				4.576	1.2454
9547	3.418750	-30.461389	0.314300				9.704	2.6409
9552	3.317500	-30.462028	0.728300				14.586	3.9694
9574	3.348750	-30.461889	0.106700				13.051	3.5516
9575	3.529542	-30.461972	0.496000				5.290	1.4396
9593	3.581250	-30.461861	0.300600				4.403	1.1982
9638	3.645833	-30.461917	0.105100				5.371	1.4617
9740	3.485000	-30.457917	0.144300				6.688	1.8202
9756	3.412500	-30.458111	0.295300				9.910	2.6969
9759	3.517958	-30.458639	0.307400				5.490	1.4940
9768	3.325417	-30.458139	0.268400				14.125	3.8441
9852	3.445417	-30.457472	0.312800				8.376	2.2796
9882	3.732917	-30.455667	0.189800				8.589	2.3375
9893	3.678333	-30.455444	0.652200				6.227	1.6947
9895	3.331667	-30.454583	0.107700				13.754	3.7431
9898	3.604167	-30.456528	0.306700				4.179	1.1373
9964	3.661250	-30.454833	0.609200				5.554	1.5115
9966	3.418750	-30.454861	0.144900				9.534	2.5948
9976	3.449167	-30.454861	0.439400				8.131	2.2127
9980	3.524583	-30.454972	0.305600				5.102	1.3886
9991	3.437083	-30.448250	0.160700				8.507	2.3152
10012	3.631250	-30.453889	0.307700				4.556	1.2400
10036	3.504250	-30.452353	0.314500				5.712	1.5545
10071	3.638750	-30.451514	0.501400				4.650	1.2655
10115	3.374583	-30.452972	0.104500				11.613	3.1603
10125	3.418333	-30.452433	0.606300				9.495	2.5839
10145	3.591667	-30.452442	0.057300				3.840	1.0451
10162	3.521167	-30.449944	0.617400				4.988	1.3575
10187	3.564167	-30.448722	0.311800				3.783	1.0296
10224	3.727500	-30.451856	0.400900				8.235	2.2410
10260	3.659167	-30.449056	0.268500				5.233	1.4242
10318	3.377500	-30.448944	0.572000				11.391	3.1001
10346	3.629167	-30.446278	0.498700				4.111	1.1189
10355	3.618333	-30.448139	0.298500				3.939	1.0719
10362	3.526375	-30.446944	0.639200				4.674	1.2721
10381	3.368333	-30.447750	0.311000				11.820	3.2169
10397	3.451250	-30.445556	0.605300				7.776	2.1162
10446	3.711667	-30.443944	0.162300				7.289	1.9838
10452	3.461250	-30.440500	0.061000				7.178	1.9535
10464	3.605000	-30.444278	0.260300				3.478	0.9466
10469	3.683333	-30.444139	0.777200				6.028	1.6404
10537	3.560417	-30.442611	0.310000				3.505	0.9539
10587	3.472083	-30.444194	0.303900				6.784	1.8461
10602	3.325000	-30.440583	0.583800				13.873	3.7754
10639	3.633750	-30.441528	0.267200				4.015	1.0927
10655	3.661667	-30.439889	0.450400				4.969	1.3524
10690	3.506458	-30.442000	0.304200				5.226	1.4221
10722	3.360833	-30.439944	0.108000				12.064	3.2831
10731	3.551250	-30.436333	0.498100				3.388	0.9220
10762	3.391667	-30.440417	0.306200				10.537	2.8677
10856	3.563333	-30.436528	0.308500				3.110	0.8464
10942	3.748750	-30.435558	0.185700				8.868	2.4133
10953	3.657500	-30.436250	0.069300				4.665	1.2696
10990	3.523333	-30.433306	0.466900				4.218	1.1479
11038	3.377500	-30.432667	0.571700				11.121	3.0264
11107	3.647917	-30.433778	0.429000				4.186	1.1393
11120	3.389167	-30.432444	0.306300				10.532	2.8662
11121	3.282875	-30.432361	0.289400				15.916	4.3315
11144	3.523667	-30.430361	0.306200				4.094	1.1142
11196	3.436250	-30.430111	0.265400				8.152	2.2184
11263	3.646250	-30.427139	0.606900				3.871	1.0534
11295	3.495833	-30.428417	0.282900				5.253	1.4296
11312	3.599583	-30.429389	0.264900				2.542	0.6918
11323	3.515750	-30.429167	0.312200				4.385	1.1934
11348	3.272583	-30.427111	0.309200				16.395	4.4618
11405	3.497083	-30.424806	0.310500				5.100	1.3879
11437	3.655417	-30.424167	0.307800				4.167	1.1340
11454	3.744167	-30.423722	0.314600				8.439	2.2966
11522	3.552083	-30.423222	0.498400				2.727	0.7423
11652	3.410417	-30.421056	0.308900				9.305	2.5323
11684	3.557500	-30.420889	0.305900				2.442	0.6646
11709	3.281667	-30.419694	0.264900				15.872	4.3194
11789	3.602917	-30.416675	0.317800				1.892	0.5149
11829	3.446667	-30.416928	0.479000				7.420	2.0194
11842	3.334583	-30.416389	0.605800				13.130	3.5732
11850	3.387500	-30.417875	0.605600				10.434	2.8395
11897	3.462083	-30.417156	0.357600				6.650	1.8097
12019	3.501958	-30.417011	0.499500				4.683	1.2745
12026	3.434583	-30.413972	0.311600				7.995	2.1758
12066	3.531833	-30.412528	0.458500				3.161	0.8602
12083	3.635000	-30.411778	0.409400				2.880	0.7839
12099	3.381667	-30.411056	0.305400				10.673	2.9045
12102	3.327083	-30.413278	0.139200				13.493	3.6722
12270	3.625833	-30.408306	0.292800				2.365	0.6436
12305	3.539375	-30.411222	0.318000				2.779	0.7564
12364	3.490000	-30.409500	0.317100				5.136	1.3978
12372	3.421667	-30.406611	0.106700				8.586	2.3366
12404	3.539417	-30.407028	0.499600				2.664	0.7249
12416	3.722500	-30.403833	0.073400				7.110	1.9350
12430	3.501292	-30.406139	0.500600				4.521	1.2303
12518	3.631667	-30.405306	0.307500				2.555	0.6953
12663	3.529792	-30.406194	0.301900				3.106	0.8454
12738	3.357917	-30.399528	0.729800				11.835	3.2209
12741	3.591667	-30.405611	0.316300				1.058	0.2879
12931	3.313333	-30.398833	0.305900				14.138	3.8476
13099	3.892917	-30.391639	0.656400				15.873	4.3197
13200	3.328750	-30.391389	0.605900				13.328	3.6272
13225	3.860417	-30.392028	0.190300				14.191	3.8621
13239	3.369583	-30.390583	0.131000				11.214	3.0520
13250	3.271583	-30.392583	0.186800				16.288	4.4326
13257	3.618333	-30.392806	0.301900				1.679	0.4571
13311	3.559583	-30.389278	0.299900				1.381	0.3758
13395	3.594583	-30.389000	0.303100				0.432	0.1176
13418	3.658333	-30.388361	0.092000				3.731	1.0153
13463	3.891250	-30.385747	0.516600				15.787	4.2964
13490	3.375000	-30.389111	0.360500				10.934	2.9755
13505	3.594583	-30.391528	0.299800				0.465	0.1267
13597	3.326250	-30.387306	0.138400				13.457	3.6623
13638	3.563750	-30.384233	0.356000				1.194	0.3249
13651	3.538125	-30.385936	0.311200				2.496	0.6793
13717	3.306250	-30.380944	0.212500				14.500	3.9460
13768	3.640417	-30.380500	0.663000				2.846	0.7744
13839	3.838333	-30.379472	0.474200				13.059	3.5540
13899	3.351250	-30.379250	0.316100				12.176	3.3137
13905	3.765292	-30.378333	0.332500				9.288	2.5276
13916	3.609167	-30.378667	0.238900				1.328	0.3613
13985	3.291208	-30.376861	0.563500				15.288	4.1604
13996	3.572917	-30.377861	0.318400				0.945	0.2571
13998	3.783792	-30.375528	0.763900				10.255	2.7908
14202	3.830417	-30.372139	0.826000				12.677	3.4500
14240	3.662917	-30.372167	0.605700				4.089	1.1128
14241	3.786667	-30.371722	0.676800				10.423	2.8366
14248	3.673750	-30.378000	0.119900				4.573	1.2447
14322	3.865000	-30.370222	0.770700				14.471	3.9381
14362	3.567083	-30.373472	0.296400				1.345	0.3661
14748	3.813333	-30.362972	0.601700				11.855	3.2262
14983	3.462917	-30.360250	0.495500				6.607	1.7981
15006	3.531667	-30.359806	0.314600				3.312	0.9014
15024	3.652083	-30.358972	0.688200				3.844	1.0461
15041	3.823750	-30.359028	0.316000				12.422	3.3805
15050	3.418750	-30.360472	0.148200				8.833	2.4040
15054	3.613750	-30.359583	0.303500				2.249	0.6122
15075	3.862917	-30.359306	0.302500				14.429	3.9268
15123	3.791667	-30.356889	0.070200				10.802	2.9398
15229	3.548333	-30.356028	0.319300				2.770	0.7539
15323	3.467500	-30.355472	0.494200				6.461	1.7583
15369	3.609167	-30.353139	0.622900				2.437	0.6631
15431	3.450833	-30.351917	0.486200				7.348	1.9996
15470	3.868333	-30.350375	0.393600				14.782	4.0228
15497	3.635000	-30.355528	0.122800				3.211	0.8738
15532	3.640000	-30.352622	0.296800				3.522	0.9585
15599	3.521333	-30.351022	0.289300				4.047	1.1014
15738	3.815000	-30.346972	0.689200				12.103	3.2937
15761	3.882083	-30.346500	0.306100				15.522	4.2242
15837	3.625417	-30.349611	0.296600				3.096	0.8426
15863	3.740000	-30.349722	0.300000				8.294	2.2572
15877	3.775333	-30.347028	0.301000				10.101	2.7490
15883	3.561667	-30.344306	0.307400				2.947	0.8021
15884	3.499583	-30.345917	0.450900				5.166	1.4060
15956	3.430417	-30.343944	0.610400				8.501	2.3134
16030	3.657083	-30.342472	0.304100				4.595	1.2504
16037	3.588333	-30.344694	0.186900				2.637	0.7177
16050	3.608333	-30.342750	0.447600				2.980	0.8109
16057	3.830000	-30.342417	0.309900				12.920	3.5160
16092	3.868750	-30.340667	0.171000				14.905	4.0564
16135	3.745417	-30.342861	0.626800				8.685	2.3636
16149	3.635417	-30.339944	0.603400				3.874	1.0542
16201	3.582917	-30.340083	0.604300				2.917	0.7938
16272	3.542083	-30.338500	0.239600				3.777	1.0280
16354	3.802083	-30.336917	0.725600				11.596	3.1559
16377	3.655000	-30.336778	0.140700				4.726	1.2863
16418	3.763167	-30.335211	0.825600				9.703	2.6407
16446	3.699167	-30.334992	0.536400				6.673	1.8159
16455	3.689583	-30.336639	0.742300				6.192	1.6852
16470	3.744167	-30.323194	0.063800				9.069	2.4682
16481	3.567083	-30.334967	0.745700				3.368	0.9166
16538	3.493750	-30.335714	0.602000				5.745	1.5635
16703	3.604583	-30.331694	0.499100				3.544	0.9646
16710	3.691250	-30.331861	0.507800				6.414	1.7456
16787	3.561667	-30.331000	0.643600				3.683	1.0024
16819	3.655833	-30.330583	0.605300				5.010	1.3634
16874	3.326667	-30.324528	0.335700				13.979	3.8043
16913	3.527042	-30.329611	0.692200				4.683	1.2744
17030	3.708333	-30.325500	0.741900				7.368	2.0052
17034	3.647917	-30.325472	0.249900				4.954	1.3483
17073	3.485417	-30.326083	0.603200				6.429	1.7495
17124	3.823333	-30.323500	0.237200				12.881	3.5056
17176	3.701667	-30.322778	0.565600				7.163	1.9494
17188	3.478333	-30.324139	0.315200				6.796	1.8494
17228	3.664167	-30.321444	0.603800				5.702	1.5518
17281	3.660417	-30.322167	0.601900				5.535	1.5064
17300	3.766333	-30.319694	0.319500				10.200	2.7758
17302	3.624167	-30.320889	0.399200				4.513	1.2281
17391	3.441250	-30.319008	0.684500				8.591	2.3379
17394	3.629583	-30.320500	0.305900				4.662	1.2687
17403	3.348750	-30.318717	0.649300				12.992	3.5357
17478	3.848750	-30.318156	0.410600				14.233	3.8735
17507	3.803333	-30.316056	0.716300				12.053	3.2802
17536	3.294583	-30.315972	0.329200				15.718	4.2775
17590	3.399583	-30.315722	0.750200				10.608	2.8870
17629	3.596667	-30.313889	0.301000				4.516	1.2289
17641	3.880000	-30.313083	0.483900				15.870	4.3190
17703	3.261500	-30.312333	0.300600				17.426	4.7425
17720	3.587500	-30.315417	0.359300				4.392	1.1953
17725	3.562083	-30.313222	0.779000				4.693	1.2772
17735	3.434583	-30.311861	0.705100				9.103	2.4775
17750	3.710000	-30.314556	0.108200				7.797	2.1220
17755	3.392500	-30.314778	0.121900				10.966	2.9844
17779	3.698333	-30.311694	0.447200				7.415	2.0179
17796	3.485000	-30.312694	0.307700				6.945	1.8900
17809	3.464583	-30.313889	0.058900				7.732	2.1042
17810	3.635833	-30.311861	0.779500				5.272	1.4348
17840	3.608750	-30.310861	0.734000				4.808	1.3085
17844	3.785667	-30.310000	0.678900				11.352	3.0893
17905	3.302917	-30.309667	0.435100				15.416	4.1954
17909	3.266292	-30.309139	0.748800				17.239	4.6916
17931	3.820000	-30.308167	0.457200				13.030	3.5461
17939	3.872083	-30.308583	0.483100				15.559	4.2344
17944	3.558333	-30.308333	0.356200				5.029	1.3686
17972	3.641667	-30.307972	0.298700				5.625	1.5309
17982	3.504125	-30.308611	0.304400				6.413	1.7452
17993	3.577500	-30.311694	0.223500				4.637	1.2620
18049	3.684167	-30.306250	0.593000				7.080	1.9267
18124	3.258083	-30.306972	0.309400				17.684	4.8126
18126	3.382917	-30.306139	0.750100				11.633	3.1659
18127	3.803333	-30.304833	0.187700				12.313	3.3509
18131	3.541667	-30.307472	0.200400				5.388	1.4663
18151	3.277750	-30.305194	0.404900				16.740	4.5556
18226	3.344167	-30.305639	0.497000				13.487	3.6705
18231	3.595833	-30.304500	0.601600				5.071	1.3800
18241	3.720417	-30.303639	0.460500				8.617	2.3451
18249	3.875417	-30.302861	0.609100				15.832	4.3087
18331	3.399167	-30.301986	0.306800				10.993	2.9918
18373	3.567083	-30.304500	0.354400				5.143	1.3997
18419	3.342917	-30.301533	0.206700				13.640	3.7121
18429	3.845833	-30.302503	0.360700				14.400	3.9189
18435	3.264208	-30.300161	0.683500				17.499	4.7624
18470	3.480417	-30.302719	0.308600				7.523	2.0472
18499	3.301667	-30.300019	0.259000				15.665	4.2632
18512	3.644583	-30.300692	0.357000				6.079	1.6543
18528	3.593750	-30.299611	0.122000				5.354	1.4571
18532	3.555833	-30.298528	0.691300				5.630	1.5321
18555	3.463750	-30.298500	0.437600				8.335	2.2682
18564	3.896667	-30.297722	0.291300				16.974	4.6193
18578	3.504958	-30.299167	0.317700				6.820	1.8562
18597	3.743750	-30.299583	0.010400				9.749	2.6531
18599	3.759708	-30.297917	0.308000				10.502	2.8580
18603	3.796250	-30.297083	0.307400				12.182	3.3153
18630	3.675833	-30.297028	0.305500				7.191	1.9570
18655	3.363750	-30.296694	0.650500				12.773	3.4762
18695	3.274167	-30.296556	0.308800				17.078	4.6477
18729	3.850417	-30.294528	0.770700				14.798	4.0272
18799	3.610417	-30.293194	0.777700				5.860	1.5948
18818	3.459167	-30.296083	0.308600				8.610	2.3430
18841	3.713750	-30.293944	0.532800				8.709	2.3702
18867	3.465833	-30.291833	0.174600				8.520	2.3188
18937	3.395833	-30.292444	0.726500				11.424	3.1091
18948	3.399167	-30.293917	0.099500				11.231	3.0564
19002	3.739583	-30.290611	0.647900				9.880	2.6888
19026	3.298333	-30.291194	0.188600				16.014	4.3581
19043	3.612083	-30.289222	0.239000				6.111	1.6632
19101	3.547500	-30.291417	0.307700				6.167	1.6784
19129	3.604583	-30.288000	0.621300				6.111	1.6630
19168	3.433750	-30.287083	0.307200				9.973	2.7142
19179	3.351667	-30.288028	0.521400				13.564	3.6914
19182	3.518833	-30.288472	0.122000				6.949	1.8911
19278	3.676250	-30.285167	0.566200				7.762	2.1123
19288	3.587500	-30.284553	0.830100				6.244	1.6992
19356	3.537375	-30.283561	0.650700				6.792	1.8484
19374	3.548333	-30.285228	0.064500				6.506	1.7707
19425	3.443750	-30.282444	0.143800				9.748	2.6530
19440	3.531208	-30.283722	0.609200				6.909	1.8802
19545	3.572083	-30.279417	0.305400				6.593	1.7941
19572	3.467500	-30.279194	0.497500				8.995	2.4480
19576	3.722917	-30.280750	0.361700				9.590	2.6099
19580	3.332500	-30.278639	0.308100				14.704	4.0017
19603	3.712083	-30.278667	0.360100				9.272	2.5235
19605	3.284500	-30.279778	0.263000				16.936	4.6090
19610	3.525750	-30.277667	0.541500				7.357	2.0022
19644	3.400833	-30.278472	0.328400				11.656	3.1722
19697	3.484167	-30.276611	0.436300				8.550	2.3269
19760	3.363333	-30.278889	0.496400				13.289	3.6166
19768	3.607500	-30.274194	0.309100				6.953	1.8921
19901	3.543333	-30.273306	0.312900				7.267	1.9775
19925	3.472917	-30.271639	0.452200				9.149	2.4899
19977	3.575417	-30.271639	0.188100				7.041	1.9161
20048	3.389583	-30.269414	0.306900				12.445	3.3869
20066	3.336667	-30.269444	0.436400				14.771	4.0199
20080	3.484583	-30.271333	0.239100				8.788	2.3917
20114	3.557917	-30.267272	0.635200				7.427	2.0211
20225	3.714167	-30.264889	0.777500				9.949	2.7077
20233	3.480000	-30.266389	0.307500				9.168	2.4951
20318	3.672083	-30.266000	0.083800				8.595	2.3392
20387	3.689583	-30.263111	0.060800				9.238	2.5141
20405	3.481667	-30.261806	0.649900				9.339	2.5417
20414	3.557917	-30.263472	0.105800				7.650	2.0820
20520	3.450417	-30.262250	0.600700				10.343	2.8147
20540	3.542500	-30.264361	0.260000				7.792	2.1205
20623	3.491250	-30.259667	0.311300				9.169	2.4952
20744	3.446250	-30.257917	0.358700				10.680	2.9065
20785	3.475000	-30.255444	0.149800				9.851	2.6808
20786	3.530417	-30.256389	0.309800				8.444	2.2980
21005	3.464167	-30.253000	0.403900				10.305	2.8043
21249	3.477083	-30.249361	0.307200				10.088	2.7455
21356	3.289375	-30.247167	0.452500				17.563	4.7797
21515	3.583750	-30.242917	0.237300				8.743	2.3792
21525	3.323750	-30.242972	0.623100				16.162	4.3985
21547	3.356667	-30.242722	0.449200				14.766	4.0184
21570	3.546667	-30.241556	0.627800				9.058	2.4652
21588	3.296667	-30.241250	0.777200				17.411	4.7384
21703	3.592083	-30.238500	0.582800				9.012	2.4525
21739	3.561667	-30.238194	0.158400				9.114	2.4804
21766	3.362500	-30.237778	0.262100				14.704	4.0017
21881	3.264375	-30.237000	0.260100				18.992	5.1687
22022	3.302500	-30.235611	0.600500				17.329	4.7159
22074	3.330417	-30.232472	0.473300				16.229	4.4166
22310	3.371250	-30.227611	0.652500				14.743	4.0121
22313	3.559583	-30.229500	0.264400				9.646	2.6251
22392	3.502458	-30.229111	0.122000				10.508	2.8598
22569	3.381250	-30.223556	0.450600				14.520	3.9516
22734	3.282083	-30.221472	0.139400				18.677	5.0828
