id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
J041515.81-241035.0	63.815884	-24.176392	0.688700		3		13.812	4.4253
J041515.87-241347.2	63.816137	-24.229779	0.265900		3		15.571	4.9891
J041515.92-240402.1	63.816351	-24.067254	0.770500		9		12.149	3.8927
J041515.95-240703.3	63.816463	-24.117593	0.579100		3		12.507	4.0072
J041516.04-240746.8	63.816814	-24.129672	0.632100		2		12.681	4.0632
J041516.15-240531.6	63.817290	-24.092121	2.320200		2		12.186	3.9046
J041516.22-241202.8	63.817571	-24.200769	0.567600		3		14.482	4.6402
J041516.28-241340.4	63.817844	-24.227890	0.586800		3		15.428	4.9430
J041516.28-241149.3	63.817847	-24.197025	0.567900		3		14.347	4.5968
J041516.38-240235.0	63.818266	-24.043046	0.382400		2		12.135	3.8881
J041516.48-241237.3	63.818675	-24.210349	0.467200		3		14.758	4.7284
J041516.50-235817.1	63.818737	-23.971421	0.630900		3		13.335	4.2725
J041516.53-241320.7	63.818866	-24.222412	0.297600		3		15.181	4.8639
J041516.54-240351.0	63.818898	-24.064178	0.504700		3		12.012	3.8486
J041516.58-235457.1	63.819066	-23.915875	0.314400		3		15.066	4.8273
J041516.61-235921.5	63.819210	-23.989302	0.542500		3		12.882	4.1275
J041516.63-240607.9	63.819292	-24.102201	0.639900		3		12.166	3.8979
J041516.64-241313.8	63.819319	-24.220491	0.430500		3		15.091	4.8351
J041516.64-241306.1	63.819324	-24.218366	0.391500		3		15.013	4.8103
J041516.64-241350.7	63.819345	-24.230744	0.430700		3		15.471	4.9570
J041516.65-235856.5	63.819367	-23.982368	0.483000		3		13.032	4.1755
J041516.67-240405.3	63.819471	-24.068133	0.238600		3		11.978	3.8380
J041516.72-235534.2	63.819652	-23.926159	0.314400		3		14.675	4.7020
J041516.75-241124.3	63.819788	-24.190097	0.688400		3		14.036	4.4971
J041516.79-235439.9	63.819964	-23.911071	0.314300		3		15.204	4.8713
J041516.80-241048.9	63.820012	-24.180249	0.384800		3		13.725	4.3976
J041516.80-241504.0	63.820017	-24.251109	0.292100		2		16.244	5.2047
J041516.81-240617.1	63.820045	-24.104744	0.303100		2		12.152	3.8936
J041516.82-241414.0	63.820082	-24.237219	0.387100		2		15.689	5.0268
J041516.83-240244.3	63.820123	-24.045640	1.422400		2		12.016	3.8499
J041516.86-240010.3	63.820253	-24.002850	0.528900		3		12.554	4.0223
J041516.86-241031.0	63.820259	-24.175273	0.302300		3		13.569	4.3475
J041516.88-241331.2	63.820332	-24.225326	0.797300		9		15.225	4.8782
J041516.89-241408.1	63.820396	-24.235577	0.063800		2		15.612	5.0022
J041516.95-240021.3	63.820605	-24.005918	0.448100		3		12.479	3.9985
J041516.96-235751.2	63.820654	-23.964213	0.000000		3		13.434	4.3045
J041516.99-240302.6	63.820798	-24.050729	0.713700		3		11.949	3.8286
J041517.05-241337.6	63.821056	-24.227116	0.302600		3		15.261	4.8898
J041517.05-241306.1	63.821059	-24.218355	0.538600		2		14.937	4.7860
J041517.06-240951.1	63.821070	-24.164182	0.167500		3		13.225	4.2374
J041517.06-241209.0	63.821079	-24.202505	0.465800		3		14.381	4.6077
J041517.10-241107.7	63.821258	-24.185477	0.487800		2		13.824	4.4291
J041517.18-241123.4	63.821582	-24.189838	0.302400		3		13.944	4.4677
J041517.27-240609.2	63.821973	-24.102557	0.582800		3		12.025	3.8528
J041517.30-241438.1	63.822076	-24.243928	0.692400		9		15.871	5.0852
J041517.31-241207.8	63.822113	-24.202175	0.384000		3		14.323	4.5891
J041517.31-235900.2	63.822137	-23.983379	0.588300		3		12.868	4.1231
J041517.36-240450.5	63.822315	-24.080698	0.399500		3		11.848	3.7963
J041517.40-235757.2	63.822499	-23.965902	0.382400		3		13.298	4.2607
J041517.43-240119.7	63.822610	-24.022141	0.500900		2		12.119	3.8829
J041517.47-240648.4	63.822807	-24.113443	0.166100		2		12.111	3.8804
J041517.48-240723.4	63.822842	-24.123178	0.419900		3		12.255	3.9264
J041517.51-235621.2	63.822974	-23.939227	0.318000		2		14.083	4.5123
J041517.53-240938.1	63.823024	-24.160581	0.302600		3		13.035	4.1766
J041517.62-235739.8	63.823433	-23.961051	0.594500		3		13.389	4.2899
J041517.63-241010.1	63.823451	-24.169484	0.314900		3		13.252	4.2459
J041517.64-241400.4	63.823486	-24.233443	0.316600		3		15.400	4.9343
J041517.74-240345.3	63.823917	-24.062592	0.808700		9		11.739	3.7612
J041517.75-240612.1	63.823953	-24.103349	0.306000		2		11.926	3.8213
J041517.75-241027.3	63.823961	-24.174263	0.682300		3		13.362	4.2812
J041517.77-235609.7	63.824029	-23.936024	0.576400		3		14.141	4.5309
J041517.86-240116.5	63.824402	-24.021237	0.405000		3		12.035	3.8562
J041517.87-240654.9	63.824456	-24.115261	0.419600		3		12.048	3.8603
J041517.88-240427.9	63.824479	-24.074406	0.634500		3		11.711	3.7523
J041517.97-241443.4	63.824860	-24.245382	0.381800		2		15.817	5.0677
J041518.00-240437.2	63.824979	-24.076987	0.396400		3		11.690	3.7455
J041518.04-235510.3	63.825168	-23.919532	0.282800		3		14.667	4.6994
J041518.05-235642.4	63.825215	-23.945123	0.449000		3		13.788	4.4179
J041518.07-235948.8	63.825290	-23.996877	0.395700		3		12.410	3.9761
J041518.09-240629.9	63.825358	-24.108303	0.305500		2		11.908	3.8154
J041518.14-240943.9	63.825591	-24.162196	0.304200		3		12.951	4.1494
J041518.25-235513.2	63.826039	-23.920334	0.425400		9		14.600	4.6779
J041518.26-241139.7	63.826096	-24.194350	0.466200		3		13.881	4.4475
J041518.27-241141.7	63.826115	-24.194908	0.429800		3		13.898	4.4531
J041518.28-240844.4	63.826176	-24.145678	0.465400		9		12.519	4.0110
J041518.32-240922.0	63.826354	-24.156121	0.400300		3		12.757	4.0875
J041518.39-241014.4	63.826639	-24.170658	0.381400		3		13.130	4.2070
J041518.41-241045.2	63.826695	-24.179218	0.209100		2		13.377	4.2860
J041518.41-240701.6	63.826717	-24.117107	0.419900		3		11.955	3.8305
J041518.44-240626.8	63.826827	-24.107450	0.383600		3		11.819	3.7868
J041518.48-240758.8	63.826982	-24.132994	0.298900		3		12.213	3.9130
J041518.51-241240.9	63.827105	-24.211361	0.468000		3		14.421	4.6204
J041518.52-241233.0	63.827161	-24.209175	0.688800		2		14.340	4.5946
J041518.52-240455.9	63.827178	-24.082195	0.503900		9		11.589	3.7132
J041518.56-235649.8	63.827314	-23.947157	0.354600		3		13.626	4.3659
J041518.56-235946.4	63.827322	-23.996235	0.395800		3		12.318	3.9469
J041518.57-241526.8	63.827391	-24.257458	0.355700		3		16.215	5.1954
J041518.57-240058.5	63.827393	-24.016256	0.404800		3		11.950	3.8287
J041518.64-241334.4	63.827665	-24.226215	0.401000		3		14.947	4.7890
J041518.70-241303.7	63.827921	-24.217684	0.272100		3		14.615	4.6828
J041518.79-240920.2	63.828280	-24.155616	0.569300		3		12.649	4.0527
J041518.80-235631.8	63.828327	-23.942169	0.637500		9		13.741	4.4026
J041518.84-240539.3	63.828499	-24.094256	0.407100		2		11.594	3.7148
J041518.86-240212.3	63.828596	-24.036744	0.309400		3		11.628	3.7256
J041518.89-241208.2	63.828692	-24.202268	0.382500		3		14.030	4.4953
J041518.89-240834.6	63.828701	-24.142940	0.420400		3		12.329	3.9504
J041518.99-240938.1	63.829138	-24.160593	0.537800		3		12.734	4.0800
J041519.00-240947.8	63.829170	-24.163269	0.398900		3		12.803	4.1023
J041519.00-235556.4	63.829174	-23.932329	0.153500		3		14.035	4.4969
J041519.05-240133.8	63.829379	-24.026061	0.575900		3		11.705	3.7504
J041519.10-240636.4	63.829568	-24.110104	0.383800		3		11.705	3.7505
J041519.11-241120.0	63.829619	-24.188876	0.302200		3		13.541	4.3385
J041519.12-241348.2	63.829669	-24.230055	0.597300		9		15.011	4.8095
J041519.19-240616.1	63.829948	-24.104477	0.343000		3		11.616	3.7219
J041519.26-240832.4	63.830237	-24.142326	0.302800		3		12.238	3.9210
J041519.30-235322.5	63.830422	-23.889585	0.379100		3		15.609	5.0013
J041519.31-240437.1	63.830442	-24.076974	0.574500		3		11.391	3.6497
J041519.39-241001.1	63.830773	-24.166976	0.303400		3		12.827	4.1098
J041519.41-240151.1	63.830861	-24.030860	0.541600		3		11.567	3.7062
J041519.42-235729.2	63.830918	-23.958116	0.396900		3		13.117	4.2029
J041519.42-240551.7	63.830921	-24.097694	1.410000		2		11.493	3.6824
J041519.43-235746.7	63.830974	-23.962970	0.382600		3		12.971	4.1560
J041519.45-241221.4	63.831052	-24.205934	0.567200		3		14.053	4.5028
J041519.46-240542.8	63.831099	-24.095229	0.417500		2		11.461	3.6722
J041519.48-241150.3	63.831168	-24.197316	0.382800		3		13.749	4.4053
J041519.50-240626.5	63.831238	-24.107349	0.505200		2		11.581	3.7106
J041519.50-241139.1	63.831268	-24.194185	0.382600		3		13.639	4.3701
J041519.57-235526.8	63.831531	-23.924124	0.399300		3		14.223	4.5570
J041519.60-240128.5	63.831668	-24.024576	0.381100		3		11.602	3.7174
J041519.65-240159.4	63.831859	-24.033176	0.309000		3		11.488	3.6808
J041519.67-240914.5	63.831967	-24.154041	0.356600		2		12.426	3.9813
J041519.68-240903.9	63.831981	-24.151071	0.566600		3		12.352	3.9576
J041519.70-240652.5	63.832082	-24.114571	0.803700		9		11.633	3.7272
J041519.73-241525.6	63.832194	-24.257113	2.991000		2		16.014	5.1311
J041519.78-240241.5	63.832425	-24.044874	0.563100		3		11.352	3.6371
J041519.85-240340.9	63.832698	-24.061355	0.400200		3		11.260	3.6078
J041519.89-240953.9	63.832889	-24.164984	0.397000		3		12.669	4.0592
J041519.97-240244.9	63.833199	-24.045804	0.564900		2		11.303	3.6215
J041519.98-235251.5	63.833260	-23.880959	0.644500		3		15.858	5.0808
J041519.99-235253.6	63.833283	-23.881554	0.297900		3		15.832	5.0725
J041519.99-240207.7	63.833312	-24.035468	0.399700		3		11.385	3.6479
J041520.01-240558.2	63.833383	-24.099494	0.580900		3		11.378	3.6454
J041520.04-240539.4	63.833483	-24.094273	0.000000		3		11.324	3.6282
J041520.04-240544.5	63.833509	-24.095697	0.681600		3		11.335	3.6317
J041520.06-240043.5	63.833568	-24.012094	0.173700		3		11.692	3.7461
J041520.13-240137.6	63.833868	-24.027109	0.638200		9		11.451	3.6691
J041520.14-241248.8	63.833931	-24.213542	0.636200		3		14.203	4.5508
J041520.14-241159.4	63.833935	-24.199824	0.590900		9		13.711	4.3931
J041520.23-241145.7	63.834297	-24.196020	0.261000		2		13.564	4.3460
J041520.26-241008.9	63.834423	-24.169152	0.223100		3		12.712	4.0731
J041520.28-240204.7	63.834488	-24.034641	0.565400		3		11.330	3.6303
J041520.33-240320.3	63.834707	-24.055638	0.499900		3		11.167	3.5780
J041520.35-241044.1	63.834809	-24.178923	0.301300		3		12.985	4.1605
J041520.38-235919.2	63.834921	-23.988665	0.519800		2		12.099	3.8767
J041520.38-241149.3	63.834934	-24.197033	0.299800		3		13.570	4.3479
J041520.39-241230.8	63.834949	-24.208548	0.688800		2		13.976	4.4780
J041520.39-241143.7	63.834973	-24.195480	0.383600		3		13.515	4.3303
J041520.41-241105.8	63.835034	-24.184944	0.569000		3		13.164	4.2178
J041520.46-241237.9	63.835269	-24.210532	0.393200		3		14.035	4.4967
J041520.47-240256.0	63.835284	-24.048890	0.408800		2		11.169	3.5786
J041520.49-241053.9	63.835355	-24.181646	0.382600		3		13.044	4.1795
J041520.49-240649.5	63.835389	-24.113761	0.503700		3		11.445	3.6672
J041520.50-240441.5	63.835426	-24.078203	0.566600		3		11.122	3.5636
J041520.52-241049.0	63.835513	-24.180267	0.384100		3		12.994	4.1633
J041520.58-240754.9	63.835746	-24.131904	0.420100		3		11.738	3.7608
J041520.61-240752.2	63.835860	-24.131168	0.384400		3		11.717	3.7542
J041520.65-240720.7	63.836050	-24.122428	0.579400		2		11.547	3.6998
J041520.66-241421.1	63.836071	-24.239187	0.431100		3		15.114	4.8425
J041520.69-240949.3	63.836212	-24.163688	0.454600		3		12.472	3.9960
J041520.69-240709.0	63.836220	-24.119166	0.343500		3		11.484	3.6796
J041520.74-241153.4	63.836436	-24.198162	0.301400		3		13.542	4.3388
J041520.75-240913.9	63.836439	-24.153849	0.457700		2		12.199	3.9086
J041520.79-240323.5	63.836624	-24.056521	0.181400		3		11.059	3.5433
J041520.83-240426.5	63.836803	-24.074028	0.464500		3		11.036	3.5358
J041520.93-241257.7	63.837220	-24.216019	0.429400		3		14.155	4.5353
J041520.94-235541.8	63.837251	-23.928279	0.265700		3		13.822	4.4286
J041520.98-235746.6	63.837416	-23.962933	0.542200		2		12.665	4.0578
J041520.99-241302.6	63.837440	-24.217377	0.429900		3		14.197	4.5487
J041521.02-240413.0	63.837575	-24.070276	0.181800		3		10.988	3.5205
J041521.07-235643.3	63.837776	-23.945353	0.297500		3		13.203	4.2304
J041521.15-240956.1	63.838145	-24.165597	0.297700		3		12.432	3.9831
J041521.33-241510.4	63.838858	-24.252900	0.300900		3		15.578	4.9914
J041521.34-235626.3	63.838901	-23.940631	0.768400		3		13.312	4.2653
J041521.34-241115.5	63.838912	-24.187634	0.301200		3		13.073	4.1887
J041521.35-240246.4	63.838958	-24.046209	0.399100		3		10.987	3.5201
J041521.37-240601.0	63.839059	-24.100278	0.419500		3		11.079	3.5499
J041521.39-240430.6	63.839142	-24.075166	0.342900		3		10.910	3.4956
J041521.40-240322.7	63.839150	-24.056292	0.634300		9		10.922	3.4994
J041521.43-240753.1	63.839288	-24.131419	0.503000		3		11.545	3.6990
J041521.45-240533.8	63.839368	-24.092719	0.504300		2		10.992	3.5218
J041521.50-240529.6	63.839580	-24.091546	0.673400		3		10.971	3.5151
J041521.61-240143.5	63.840025	-24.028742	0.341800		3		11.101	3.5568
J041521.61-235941.1	63.840028	-23.994759	0.272400		3		11.701	3.7490
J041521.70-240240.3	63.840407	-24.044516	0.397600		3		10.920	3.4989
J041521.71-240145.3	63.840462	-24.029250	0.511600		3		11.071	3.5472
J041521.77-241030.7	63.840688	-24.175195	0.398300		3		12.594	4.0352
J041521.77-241402.5	63.840704	-24.234019	0.890100		9		14.717	4.7154
J041521.84-241408.7	63.841020	-24.235758	0.420200		3		14.775	4.7341
J041521.95-240557.7	63.841461	-24.099361	0.503800		3		10.940	3.5053
J041521.98-241136.0	63.841575	-24.193332	0.315600		9		13.145	4.2117
J041522.00-235248.7	63.841671	-23.880202	0.672200		9		15.567	4.9878
J041522.03-240230.2	63.841787	-24.041710	0.362400		3		10.868	3.4822
J041522.23-241132.6	63.842621	-24.192383	0.222500		3		13.065	4.1862
J041522.23-240148.6	63.842627	-24.030169	0.510500		3		10.944	3.5064
J041522.29-240253.4	63.842863	-24.048153	0.511300		3		10.761	3.4478
J041522.32-240612.1	63.842999	-24.103350	0.454700		2		10.902	3.4930
J041522.32-240051.8	63.843004	-24.014382	0.464400		3		11.157	3.5748
J041522.34-240921.0	63.843077	-24.155822	0.381500		3		11.923	3.8201
J041522.35-240854.5	63.843115	-24.148469	0.560900		3		11.732	3.7589
J041522.35-240537.8	63.843137	-24.093836	0.399400		9		10.797	3.4593
J041522.38-240835.0	63.843261	-24.143069	0.333500		9		11.594	3.7149
J041522.44-241031.7	63.843517	-24.175475	0.303100		3		12.470	3.9955
J041522.46-235716.2	63.843572	-23.954510	0.549600		3		12.637	4.0489
J041522.46-240854.3	63.843590	-24.148418	0.562100		2		11.707	3.7509
J041522.53-235414.7	63.843865	-23.904092	0.000000		3		14.477	4.6384
J041522.55-240009.1	63.843975	-24.002516	0.345700		3		11.332	3.6307
J041522.57-241244.0	63.844048	-24.212234	0.400700		2		13.722	4.3965
J041522.58-235910.5	63.844078	-23.986252	0.341800		3		11.699	3.7484
J041522.59-241433.5	63.844129	-24.242630	0.538800		3		14.938	4.7863
J041522.63-240858.3	63.844293	-24.149534	0.561300		2		11.700	3.7487
J041522.64-235336.8	63.844330	-23.893544	0.396600		9		14.895	4.7723
J041522.64-235546.3	63.844348	-23.929514	0.333300		3		13.468	4.3153
J041522.65-240939.5	63.844390	-24.160973	0.301900		3		11.999	3.8447
J041522.67-240919.1	63.844476	-24.155314	0.302200		2		11.841	3.7938
J041522.68-235445.2	63.844506	-23.912567	0.431700		3		14.110	4.5210
J041522.75-240013.3	63.844789	-24.003683	0.405900		3		11.266	3.6095
J041522.76-241159.1	63.844825	-24.199753	0.397000		3		13.227	4.2379
J041522.81-235918.5	63.845024	-23.988467	0.342400		3		11.597	3.7156
J041522.83-240001.3	63.845113	-24.000365	0.406300		9		11.318	3.6265
J041522.84-241101.3	63.845151	-24.183688	0.570500		3		12.658	4.0556
J041522.88-241427.5	63.845321	-24.240966	0.382500		3		14.822	4.7490
J041522.91-235716.3	63.845457	-23.954525	0.551300		3		12.549	4.0208
J041522.94-240252.6	63.845585	-24.047936	0.504900		3		10.614	3.4008
J041522.98-240247.8	63.845762	-24.046611	0.505200		3		10.614	3.4006
J041522.99-235611.9	63.845796	-23.936634	0.399800		3		13.146	4.2120
J041523.04-241341.9	63.845982	-24.228307	0.252000		3		14.273	4.5730
J041523.07-240604.1	63.846124	-24.101149	0.299100		3		10.708	3.4310
J041523.11-240526.5	63.846275	-24.090683	0.639100		3		10.600	3.3964
J041523.14-240007.5	63.846396	-24.002078	0.404500		3		11.216	3.5937
J041523.19-240501.4	63.846619	-24.083728	0.811900		3		10.535	3.3756
J041523.20-241416.6	63.846669	-24.237933	0.634800		3		14.642	4.6913
J041523.29-241112.7	63.847056	-24.186850	0.420100		3		12.677	4.0618
J041523.30-241514.6	63.847075	-24.254057	0.503700		3		15.317	4.9077
J041523.33-241212.4	63.847201	-24.203444	0.564200		9		13.258	4.2479
J041523.38-240218.8	63.847396	-24.038549	0.218400		3		10.594	3.3942
J041523.39-241253.4	63.847474	-24.214828	0.421100		2		13.677	4.3821
J041523.47-241025.3	63.847786	-24.173700	0.240000		3		12.215	3.9138
J041523.48-240014.4	63.847846	-24.003998	0.361800		3		11.102	3.5570
J041523.56-241128.8	63.848152	-24.191335	0.562900		3		12.782	4.0954
J041523.64-240604.6	63.848487	-24.101285	0.503700		3		10.583	3.3908
J041523.65-241513.6	63.848539	-24.253769	0.679400		3		15.250	4.8862
J041523.71-240835.4	63.848800	-24.143169	0.571100		3		11.318	3.6264
J041523.71-241128.1	63.848805	-24.191137	0.383200		3		12.746	4.0838
J041523.71-240625.6	63.848812	-24.107116	0.306000		3		10.638	3.4084
J041523.72-240012.8	63.848813	-24.003542	0.396400		3		11.061	3.5441
J041523.74-240256.0	63.848899	-24.048895	0.511600		3		10.427	3.3409
J041523.77-235936.8	63.849031	-23.993554	0.345300		3		11.273	3.6119
J041523.88-240811.1	63.849497	-24.136414	0.396600		3		11.127	3.5650
J041523.96-240844.8	63.849822	-24.145786	0.561400		9		11.331	3.6305
J041523.98-240207.5	63.849915	-24.035427	0.218800		3		10.490	3.3612
J041523.99-241455.0	63.849972	-24.248621	0.059300		3		14.971	4.7969
J041523.99-240218.6	63.849977	-24.038487	0.567000		2		10.455	3.3497
J041524.01-235252.1	63.850032	-23.881147	0.220300		3		15.212	4.8740
J041524.02-240420.3	63.850071	-24.072296	0.308600		3		10.306	3.3020
