id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
39876	3.580373	-30.392204	0.293500		a	s	0.373	0.1015
33699	3.582507	-30.409986	0.318800		a	s	1.297	0.3530
38275	3.585521	-30.397156	0.312400		a	s	0.514	0.1399
41655	3.573735	-30.385976	0.296500		a	s	0.667	0.1815
41651	3.573383	-30.386313	0.307900		a	s	0.680	0.1851
37230	3.583991	-30.399260	0.320000		a	s	0.650	0.1768
40802	3.570861	-30.382004	0.306600		a	s	0.890	0.2421
36220	3.605275	-30.402932	0.316100		a	s	1.307	0.3557
39283	3.600830	-30.394896	0.306100		a	s	0.844	0.2296
713	3.569303	-30.384236	0.296100		b	s	0.916	0.2492
20089	3.597633	-30.379200	0.280000		c	s	0.816	0.2221
32768	3.585709	-30.413971	0.302300		a	s	1.522	0.4142
42195	3.578348	-30.387100	0.307600		a	s	0.419	0.1140
13311	3.560070	-30.389342	0.299900		d	s	1.356	0.3689
33870	3.595124	-30.409366	0.319900		a	s	1.327	0.3612
35908	3.585035	-30.403315	0.303700		a	s	0.885	0.2407
37609	3.578591	-30.399109	0.305400		a	s	0.744	0.2026
36043	3.584377	-30.402887	0.315900		a	s	0.862	0.2346
41908	3.604401	-30.384960	0.296200		a	s	0.965	0.2625
34439	3.590280	-30.407401	0.318200		a	s	1.147	0.3120
40032	3.593885	-30.390837	0.297000		a	s	0.417	0.1135
36339	3.588145	-30.401980	0.298600		a	s	0.808	0.2199
32088	3.603422	-30.416769	0.317900		a	s	1.909	0.5195
38143	3.602200	-30.396988	0.303100		a	s	0.966	0.2630
44545	3.578469	-30.381318	0.317900		a	s	0.595	0.1618
36953	3.572810	-30.400534	0.314300		a	s	0.998	0.2716
37825	3.602715	-30.397571	0.299000		a	s	1.008	0.2742
40428	3.578347	-30.389464	0.294700		a	s	0.412	0.1122
20064	3.577544	-30.378870	0.308000		c	s	0.738	0.2008
36298	3.594832	-30.402130	0.316200		a	s	0.925	0.2517
35576	3.587971	-30.404253	0.299800		a	s	0.943	0.2566
40239	3.593166	-30.390349	0.301300		a	s	0.373	0.1015
36849	3.596757	-30.400513	0.316700		a	s	0.898	0.2443
34538	3.573400	-30.407461	0.314100		a	s	1.312	0.3571
36843	3.579074	-30.400089	0.305600		a	s	0.782	0.2130
40703	3.596256	-30.388517	0.296400		a	s	0.518	0.1409
33671	3.583831	-30.409506	0.302300		a	s	1.260	0.3429
33410	3.589721	-30.410222	0.315400		a	s	1.309	0.3563
40708	3.571061	-30.388157	0.303200		a	s	0.787	0.2141
38252	3.592874	-30.396356	0.297500		a	s	0.578	0.1572
37214	3.585389	-30.399007	0.300680			s	0.625	0.1702
36163	3.588499	-30.402102	0.299200		a	s	0.818	0.2226
39727	3.584373	-30.391755	0.320000		a	s	0.212	0.0578
41636	3.573693	-30.385685	0.297100		a	s	0.673	0.1832
37542	3.584458	-30.398342	0.323500		a	s	0.591	0.1609
38175	3.583312	-30.396542	0.307300		a	s	0.500	0.1360
35190	3.601244	-30.404885	0.304900		a	s	1.247	0.3394
38267	3.597298	-30.396046	0.318900		a	s	0.725	0.1974
33803	3.593740	-30.409224	0.303300		a	s	1.296	0.3527
37367	3.601857	-30.398661	0.314400		a	s	1.008	0.2743
42079	3.593478	-30.387595	0.296200		a	s	0.379	0.1031
8024000	3.567362	-30.400881	0.302300		a	s	1.224	0.3330
34705	3.594676	-30.405899	0.307200		a	s	1.125	0.3062
41265	3.578737	-30.384233	0.316800		a	s	0.469	0.1277
37199	3.603831	-30.399122	0.302600		a	s	1.107	0.3013
41937	3.573015	-30.387260	0.321900		a	s	0.690	0.1877
35514	3.574778	-30.403672	0.303900		a	s	1.081	0.2943
32680	3.592097	-30.413109	0.306700		a	s	1.501	0.4084
36814	3.593414	-30.400024	0.304000		a	s	0.779	0.2119
36982	3.582898	-30.399701	0.291400		a	s	0.688	0.1872
40944	3.593025	-30.382970	0.300500		a	s	0.487	0.1326
37231	3.581618	-30.399105	0.304900		a	s	0.674	0.1834
10440000	3.569048	-30.394963	0.307700		a	s	0.968	0.2636
33503	3.597475	-30.409964	0.305100		a	s	1.407	0.3828
10657000	3.569981	-30.394634	0.301100		a	s	0.916	0.2494
41388	3.598749	-30.384458	0.308900		a	s	0.693	0.1887
36872	3.595752	-30.399971	0.316000		a	s	0.841	0.2287
34828	3.592717	-30.406107	0.318780			s	1.102	0.2999
38459	3.572068	-30.395969	0.299000		a	s	0.857	0.2331
39956	3.584993	-30.390870	0.316100		a	s	0.150	0.0409
33933	3.585939	-30.408434	0.308000		a	s	1.190	0.3237
41467	3.586832	-30.384627	0.308500		a	s	0.241	0.0656
41842	3.591221	-30.386717	0.313200		a	s	0.281	0.0765
38253	3.584471	-30.396056	0.322400		a	s	0.456	0.1241
41531	3.589828	-30.385639	0.317400		a	s	0.257	0.0700
4206000	3.600810	-30.409530	0.306800		a	s	1.464	0.3984
36346	3.588851	-30.401771	0.305900		a	s	0.801	0.2180
41930	3.608089	-30.387068	0.296200		a	s	1.134	0.3086
33753	3.567161	-30.408755	0.317000		a	s	1.561	0.4248
33911	3.577555	-30.408196	0.306800		a	s	1.258	0.3425
39609	3.605171	-30.392616	0.321700		a	s	1.008	0.2744
35436	3.589433	-30.404231	0.318400		a	s	0.952	0.2590
4136000	3.590889	-30.410893	0.298300		a	s	1.358	0.3697
41419	3.577521	-30.384813	0.321900		a	s	0.506	0.1377
3476000	3.585092	-30.412314	0.307100		a	s	1.424	0.3874
32671	3.588878	-30.413346	0.304700		a	s	1.490	0.4056
35134	3.598182	-30.404825	0.300200		a	s	1.152	0.3136
38748	3.579869	-30.394391	0.320100		a	s	0.479	0.1303
12269000	3.577314	-30.390297	0.313100		a	s	0.473	0.1288
12325000	3.605930	-30.390167	0.305900		a	s	1.023	0.2784
38900	3.579626	-30.394091	0.319300		a	s	0.475	0.1293
42040	3.573600	-30.387182	0.282580			s	0.660	0.1797
10930000	3.572670	-30.393633	0.319800		a	s	0.765	0.2081
35978	3.596444	-30.403275	0.298900		a	s	1.026	0.2792
11577000	3.590109	-30.391576	0.308000		a	s	0.268	0.0728
36776	3.584729	-30.399826	0.300200		a	s	0.678	0.1844
3547000	3.566721	-30.411992	0.300200		a	s	1.729	0.4705
33468	3.595517	-30.409682	0.321900		a	s	1.352	0.3680
12191000	3.581882	-30.390474	0.322900		a	s	0.252	0.0686
37304	3.583931	-30.398595	0.298600		a	s	0.611	0.1663
40432	3.584083	-30.388909	0.289000		a	s	0.114	0.0309
34433	3.588518	-30.406316	0.317400		a	s	1.069	0.2909
5079000	3.586480	-30.407004	0.319900		a	s	1.104	0.3004
3795000	3.592497	-30.412103	0.308900		a	s	1.446	0.3936
10265000	3.597219	-30.395534	0.319600		a	s	0.703	0.1914
12018000	3.605043	-30.391671	0.298600		a	s	0.990	0.2694
8216000	3.597727	-30.400602	0.315500		a	s	0.933	0.2539
4938000	3.582862	-30.408838	0.300700		a	s	1.226	0.3337
35340	3.588510	-30.404209	0.319800		a	s	0.943	0.2567
7420000	3.568412	-30.402023	0.305400		a	s	1.225	0.3333
8330000	3.569485	-30.399955	0.304900		a	s	1.103	0.3001
14319	3.598659	-30.383098				p	0.722	0.1966
15369	3.575794	-30.380405				p	0.732	0.1991
9490	3.574867	-30.397183				p	0.782	0.2128
10127	3.566005	-30.393924				p	1.095	0.2981
12163	3.607988	-30.390726				p	1.132	0.3081
14786	3.593635	-30.382101				p	0.546	0.1487
5889	3.578093	-30.405740				p	1.111	0.3024
15699	3.594368	-30.378664				p	0.730	0.1986
15508	3.578849	-30.379423				p	0.671	0.1827
7737	3.597161	-30.402246				p	0.994	0.2705
13676	3.568877	-30.385314				p	0.921	0.2506
15624	3.575140	-30.378524				p	0.835	0.2272
5421	3.606797	-30.405592				p	1.473	0.4008
14659	3.601322	-30.382501				p	0.862	0.2346
2937	3.580614	-30.414102				p	1.557	0.4238
15691	3.571676	-30.379704				p	0.924	0.2516
9592	3.607186	-30.397230				p	1.201	0.3267
2818	3.576712	-30.414622				p	1.637	0.4455
16198	3.573701	-30.376807				p	0.961	0.2615
5315	3.581605	-30.407436				p	1.155	0.3143
3313	3.575661	-30.413496				p	1.591	0.4329
15308	3.570284	-30.380798				p	0.950	0.2586
14680	3.570831	-30.382935				p	0.868	0.2361
