id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
2085	39.977333	-1.599588	0.804700		2		1.104	0.3420
2159	39.974750	-1.599190	3.279700		3		1.040	0.3220
2510	39.973431	-1.598810	0.000000		3		1.004	0.3110
2526	39.973148	-1.598058	1.069300		1		0.957	0.2965
2577	39.976956	-1.598620	0.370200		3		1.042	0.3227
2615	39.975600	-1.597742	0.369200		3		0.967	0.2996
2653	39.971895	-1.597409	0.323900		3		0.912	0.2825
2655	39.975173	-1.597391	0.356400		1		0.940	0.2912
2714	39.973218	-1.599127	0.374700		3		1.021	0.3163
2914	39.970614	-1.597296	0.000000		3		0.905	0.2804
3246	39.965416	-1.594583	0.422400		3		0.820	0.2540
3295	39.976969	-1.596213	0.380300		3		0.907	0.2809
3313	39.976495	-1.594964	0.563500		3		0.827	0.2561
3353	39.967190	-1.594606	0.242300		3		0.782	0.2422
3388	39.969925	-1.597111	0.000000		3		0.897	0.2778
3402	39.974087	-1.594507	0.374600		3		0.757	0.2344
3407	39.961878	-1.595390	0.735100		3		0.970	0.3004
3421	39.970514	-1.594446	1.339900		3		0.735	0.2276
3539	39.964223	-1.594747	0.376500		2		0.862	0.2669
3553	39.980305	-1.593282	0.737200		3		0.858	0.2656
3723	39.962478	-1.592463	4.165300		2		0.809	0.2506
3774	39.970821	-1.597418	0.256700		2		0.912	0.2826
3811	39.972126	-1.594313	0.376400		3		0.727	0.2253
3876	39.970126	-1.592570	1.256300		3		0.625	0.1935
3895	39.967300	-1.592421	0.381500		2		0.656	0.2033
3899	39.975631	-1.592073	1.192900		3		0.647	0.2004
3918	39.980077	-1.591358	4.165300		3		0.762	0.2361
3962	39.961464	-1.591812	0.594500		3		0.822	0.2546
3982	39.973202	-1.591303	1.058100		3		0.557	0.1727
3996	39.979735	-1.591388	1.246700		3		0.749	0.2321
4032	39.961397	-1.593398	0.383200		3		0.894	0.2769
4115	39.981102	-1.590620	0.826500		3		0.777	0.2406
4117	39.971600	-1.591354	0.384700		2		0.548	0.1699
4126	39.976779	-1.590602	0.732200		3		0.602	0.1866
4139	39.977347	-1.591622	1.965500		3		0.672	0.2082
4190	39.981488	-1.590606	1.195900		3		0.794	0.2459
4195	39.980559	-1.591572	1.195900		2		0.792	0.2452
4296	39.976932	-1.590990	0.421800		3		0.627	0.1942
4311	39.978620	-1.591035	0.378800		3		0.689	0.2135
4348	39.967356	-1.590479	0.374700		3		0.548	0.1697
4379	39.969566	-1.593119	0.304400		3		0.662	0.2050
4410	39.967226	-1.589922	0.803800		3		0.521	0.1615
4453	39.977460	-1.590259	0.364300		3		0.609	0.1888
4454	39.967846	-1.589732	0.366800		1		0.495	0.1533
4476	39.964304	-1.591205	0.366800		3		0.681	0.2110
4506	39.979249	-1.590310	1.450000		3		0.682	0.2114
4517	39.970956	-1.589212	1.277300		3		0.420	0.1301
4542	39.964390	-1.590420	0.595000		3		0.641	0.1987
4585	39.973483	-1.589039	1.277500		3		0.430	0.1333
4602	39.976060	-1.589312	1.339700		3		0.514	0.1592
4651	39.969106	-1.589047	1.277400		3		0.429	0.1330
4652	39.969764	-1.588535	4.256700		3		0.389	0.1206
4662	39.969356	-1.589633	0.602800		3		0.459	0.1422
4740	39.968227	-1.591569	0.363600		3		0.590	0.1826
4770	39.966215	-1.587996	4.882000		2		0.460	0.1424
4799	39.979118	-1.589864	0.422400		3		0.658	0.2038
4802	39.971805	-1.588040	5.243700		2		0.351	0.1086
4806	39.964673	-1.590346	0.381700		3		0.627	0.1943
4840	39.963803	-1.588249	0.804800		3		0.575	0.1780
4850	39.971995	-1.587870	5.648900		3		0.342	0.1059
4854	39.963916	-1.588048	3.774300		3		0.562	0.1741
4914	39.977472	-1.588716	0.372800		2		0.540	0.1671
4930	39.965280	-1.587806	5.570500		3		0.490	0.1519
4976	39.961781	-1.588453	0.375700		1		0.680	0.2106
4986	39.982052	-1.587401	0.386500		3		0.719	0.2226
5004	39.978735	-1.588223	0.384100		2		0.576	0.1783
5015	39.980603	-1.588747	0.396600		3		0.684	0.2119
5051	39.982672	-1.588777	0.384300		3		0.790	0.2447
5078	39.975823	-1.587058	4.429200		3		0.399	0.1237
5090	39.973207	-1.587435	4.338100		2		0.334	0.1035
5091	39.971905	-1.587013	3.708500		3		0.290	0.0899
5109	39.972239	-1.589307	0.346400		3		0.429	0.1330
5148	39.969753	-1.587808	0.373200		2		0.347	0.1075
5184	39.973935	-1.587313	0.000000		3		0.345	0.1070
5199	39.963617	-1.586878	5.570500		3		0.536	0.1661
5242	39.981971	-1.588917	0.000000		3		0.758	0.2349
5247	39.980309	-1.587534	0.365500		1		0.630	0.1951
5263	39.968906	-1.587107	0.580200		3		0.325	0.1007
5325	39.982162	-1.587369	0.385900		3		0.724	0.2242
5326	39.975366	-1.586962	0.369700		3		0.377	0.1167
5333	39.959036	-1.586307	0.305200		3		0.773	0.2393
5339	39.975197	-1.587924	0.378100		3		0.416	0.1289
5369	39.974424	-1.586090	3.127700		3		0.300	0.0930
5373	39.961668	-1.586569	0.680300		3		0.631	0.1955
5380	39.967553	-1.586102	0.679600		3		0.322	0.0996
5398	39.965942	-1.589315	0.305000		3		0.532	0.1647
5455	39.958858	-1.587317	0.305100		3		0.804	0.2489
5458	39.959354	-1.586800	1.196900		3		0.765	0.2368
5464	39.957534	-1.586482	0.373400		2		0.861	0.2668
5495	39.960766	-1.585873	0.423600		3		0.666	0.2063
5523	39.974245	-1.585595	3.128900		3		0.271	0.0838
5535	39.967971	-1.586149	0.680200		3		0.307	0.0951
5549	39.968772	-1.585629	2.751200		2		0.253	0.0783
5586	39.957559	-1.585692	0.000000		2		0.847	0.2624
5644	39.975468	-1.585354	0.380300		1		0.315	0.0976
5645	39.977977	-1.584865	0.385600		3		0.434	0.1343
5674	39.971020	-1.585789	0.367200		3		0.215	0.0665
5706	39.966424	-1.585580	1.203700		2		0.353	0.1093
5746	39.972699	-1.586730	0.361200		2		0.284	0.0880
5783	39.978095	-1.585277	1.060400		3		0.450	0.1393
5798	39.970367	-1.585976	0.000000		3		0.231	0.0717
5822	39.967065	-1.584552	2.910000		3		0.287	0.0890
5833	39.971827	-1.586076	0.371100		3		0.234	0.0725
5840	39.954119	-1.584290	3.836700		2		1.035	0.3206
5860	39.971121	-1.586899	0.375300		3		0.281	0.0870
5877	39.984404	-1.584112	3.774300		2		0.797	0.2469
5888	39.977247	-1.584316	0.384600		3		0.381	0.1180
5902	39.967434	-1.587179	0.325900		3		0.375	0.1163
5961	39.980004	-1.584695	1.046200		3		0.546	0.1690
5964	39.977098	-1.583677	0.385900		3		0.361	0.1120
5982	39.971960	-1.584248	0.368800		3		0.129	0.0399
6006	39.968743	-1.584505	0.725100		3		0.203	0.0630
6023	39.969129	-1.584979	0.374300		3		0.209	0.0647
6024	39.955512	-1.584172	1.193600		3		0.951	0.2946
6025	39.971816	-1.583978	0.373700		3		0.111	0.0343
6034	39.966252	-1.583854	0.324800		3		0.315	0.0977
6040	39.960239	-1.583652	4.256700		3		0.666	0.2063
6061	39.967722	-1.586595	0.364400		3		0.337	0.1044
6065	39.966994	-1.584821	1.256700		3		0.299	0.0927
6066	39.953697	-1.583831	0.363300		3		1.057	0.3275
6070	39.968201	-1.584227	0.724600		3		0.219	0.0678
6089	39.970894	-1.584598	0.363400		3		0.144	0.0447
6091	39.972445	-1.584585	0.375200		1		0.159	0.0492
6112	39.965408	-1.586015	0.370600		3		0.418	0.1294
6139	39.962675	-1.585181	1.063500		3		0.544	0.1685
6161	39.972376	-1.584299	0.378000		3		0.142	0.0439
6203	39.958143	-1.583698	0.375300		1		0.791	0.2450
6228	39.961703	-1.583213	3.808400		3		0.576	0.1783
6253	39.960283	-1.583426	1.061600		3		0.662	0.2050
6289	39.967938	-1.584447	0.362500		3		0.239	0.0741
6294	39.972544	-1.583855	0.374800		3		0.125	0.0387
6295	39.978462	-1.583911	0.360500		3		0.444	0.1376
6305	39.968400	-1.583055	0.578900		3		0.178	0.0552
6336	39.973833	-1.584212	0.725000		3		0.196	0.0606
6385	39.985942	-1.583475	0.325900		3		0.884	0.2739
6401	39.966709	-1.583022	0.360400		2		0.277	0.0857
6425	39.967934	-1.582749	0.252700		2		0.201	0.0624
6438	39.974631	-1.583381	0.364900		3		0.214	0.0664
6466	39.983249	-1.583206	0.862600		2		0.722	0.2237
6491	39.977059	-1.584762	0.345600		3		0.380	0.1178
6516	39.975796	-1.585803	0.381000		3		0.347	0.1076
6529	39.978423	-1.582368	0.386900		2		0.430	0.1333
6539	39.970604	-1.583776	0.376000		3		0.101	0.0313
6559	39.978108	-1.583318	0.387100		3		0.417	0.1290
6572	39.986011	-1.582770	0.386700		1		0.886	0.2744
6580	39.957366	-1.582090	4.429700		3		0.833	0.2580
6595	39.969644	-1.584834	0.724700		3		0.184	0.0570
6610	39.981475	-1.582077	4.429600		3		0.613	0.1900
6645	39.978271	-1.581929	0.387400		1		0.421	0.1305
6655	39.959482	-1.584002	2.124000		1		0.714	0.2211
6664	39.970955	-1.585034	0.724600		3		0.170	0.0526
6665	39.965606	-1.583314	0.378600		3		0.345	0.1068
6678	39.963496	-1.582271	2.910200		3		0.465	0.1441
6689	39.985808	-1.582044	0.862200		1		0.873	0.2705
6698	39.958566	-1.581701	5.243700		2		0.761	0.2358
6790	39.986037	-1.581791	0.732900		3		0.887	0.2748
6825	39.982477	-1.582176	0.419600		3		0.673	0.2086
6841	39.980696	-1.583231	0.733800		3		0.570	0.1765
6855	39.979713	-1.581585	0.422300		3		0.509	0.1577
6869	39.958313	-1.581303	5.648900		3		0.778	0.2409
6881	39.953638	-1.581867	2.916600		2		1.057	0.3273
6898	39.971618	-1.582126	0.374600		3		0.023	0.0071
6912	39.949732	-1.581482	0.243200		1		1.291	0.4000
6954	39.969599	-1.583793	0.370400		3		0.137	0.0424
6969	39.957966	-1.581340	4.338100		2		0.798	0.2473
6971	39.957905	-1.581011	3.127700		2		0.804	0.2489
7003	39.975547	-1.581446	0.365100		1		0.262	0.0811
7011	39.962443	-1.580710	6.285500		2		0.536	0.1660
7019	39.969461	-1.581336	0.392000		1		0.120	0.0371
7054	39.985407	-1.580838	4.256700		3		0.853	0.2643
7055	39.965001	-1.581595	0.364800		3		0.377	0.1167
7065	39.966791	-1.580763	0.270200		1		0.281	0.0872
7079	39.986305	-1.580711	2.937500		3		0.907	0.2811
7081	39.958745	-1.580509	3.708500		2		0.757	0.2345
7115	39.977362	-1.581004	0.379600		3		0.374	0.1158
7122	39.987461	-1.580900	1.033700		1		0.976	0.3022
7136	39.955431	-1.581237	0.367300		1		0.951	0.2945
7193	39.971332	-1.580584	3.708600		3		0.098	0.0304
7208	39.957681	-1.580460	3.127700		3		0.821	0.2542
7213	39.949592	-1.581789	0.376600		3		1.299	0.4024
7219	39.968470	-1.581122	0.377800		2		0.179	0.0555
7221	39.986434	-1.580349	0.682100		2		0.918	0.2842
7229	39.967205	-1.580771	0.379000		1		0.258	0.0798
7237	39.969452	-1.580606	0.379400		3		0.145	0.0449
7238	39.956856	-1.580255	0.576800		3		0.871	0.2699
7248	39.985997	-1.580585	1.203700		3		0.890	0.2757
7266	39.976794	-1.580826	0.365100		3		0.343	0.1062
7307	39.974324	-1.580132	0.360000		1		0.223	0.0691
7326	39.983097	-1.581430	1.061500		3		0.712	0.2206
7340	39.981465	-1.581393	1.256600		3		0.615	0.1904
7341	39.976817	-1.580481	0.387400		2		0.350	0.1084
7350	39.980065	-1.582286	0.372700		3		0.529	0.1638
7363	39.973228	-1.580326	0.369800		2		0.164	0.0509
7376	39.972079	-1.580533	0.000000		3		0.113	0.0349
7389	39.974772	-1.579895	0.373800		3		0.253	0.0784
7390	39.964783	-1.580149	0.000000		3		0.407	0.1262
7414	39.970143	-1.580750	0.360700		3		0.110	0.0342
7415	39.972213	-1.580356	0.371900		3		0.126	0.0390
7465	39.960975	-1.580657	0.371500		3		0.623	0.1931
7479	39.958684	-1.582382	0.133100		3		0.754	0.2335
7495	39.957868	-1.580061	1.063100		3		0.813	0.2518
7504	39.983274	-1.579583	4.338100		2		0.738	0.2287
7515	39.981673	-1.579683	3.128400		3		0.643	0.1993
7523	39.964736	-1.579844	0.379600		2		0.416	0.1288
7561	39.973821	-1.580877	0.374600		3		0.174	0.0539
7579	39.987084	-1.579099	3.814500		3		0.968	0.2998
7580	39.985146	-1.579095	5.649300		3		0.854	0.2646
7581	39.973517	-1.580088	0.410400		3		0.187	0.0578
7585	39.977266	-1.581899	0.371600		3		0.361	0.1119
7622	39.969417	-1.579385	0.379800		2		0.203	0.0627
7642	39.955267	-1.580565	0.375700		3		0.964	0.2985
7643	39.984018	-1.579264	1.034000		3		0.786	0.2435
7653	39.985276	-1.580475	0.386300		3		0.848	0.2626
7656	39.961178	-1.579338	0.366400		3		0.628	0.1946
7665	39.961542	-1.580018	2.751200		1		0.597	0.1849
7689	39.985231	-1.579661	0.681400		3		0.852	0.2641
7734	39.975953	-1.579722	0.367900		2		0.319	0.0989
7742	39.964630	-1.580285	0.384200		3		0.414	0.1281
7755	39.951104	-1.579001	3.979400		3		1.224	0.3790
7782	39.984009	-1.578441	3.708500		3		0.798	0.2472
7784	39.968299	-1.579490	0.373600		3		0.241	0.0747
7791	39.956969	-1.579786	0.375000		3		0.869	0.2691
7794	39.960631	-1.578406	4.495300		2		0.677	0.2096
7799	39.977845	-1.579237	0.384000		3		0.434	0.1345
7815	39.980173	-1.579946	0.256100		3		0.552	0.1711
7843	39.983343	-1.580663	1.062700		3		0.731	0.2265
7864	39.960336	-1.578833	0.418700		1		0.685	0.2123
7900	39.969767	-1.580415	2.751400		3		0.140	0.0434
7908	39.969838	-1.580660	2.751200		3		0.126	0.0391
7985	39.980005	-1.579792	0.256000		3		0.545	0.1688
8006	39.978151	-1.581444	0.386400		3		0.417	0.1290
8007	39.971882	-1.579762	0.380700		3		0.152	0.0472
8041	39.958903	-1.578528	1.062000		3		0.773	0.2394
8057	39.956205	-1.579157	0.326500		3		0.921	0.2852
8058	39.981306	-1.578173	3.128600		3		0.650	0.2014
8067	39.971031	-1.577720	3.708600		3		0.270	0.0837
8079	39.962400	-1.577888	1.518200		3		0.591	0.1831
8081	39.957304	-1.578428	0.814700		1		0.867	0.2685
8089	39.963104	-1.578919	0.384000		3		0.527	0.1633
8115	39.952228	-1.579719	1.034700		3		1.151	0.3564
8121	39.962863	-1.578398	0.380300		3		0.553	0.1712
8158	39.964347	-1.578228	1.063300		3		0.478	0.1482
8159	39.983781	-1.577934	1.110500		3		0.794	0.2460
8192	39.987814	-1.577450	2.910000		2		1.034	0.3202
8214	39.953519	-1.577577	1.193800		3		1.099	0.3405
8253	39.972286	-1.578028	3.127900		3		0.259	0.0802
8279	39.984355	-1.577196	1.064500		3		0.842	0.2607
8286	39.986555	-1.577585	2.751200		2		0.959	0.2971
8294	39.956759	-1.577496	4.246700		3		0.914	0.2832
8313	39.957169	-1.576954	3.935900		2		0.902	0.2793
8347	39.980902	-1.579431	0.364000		3		0.603	0.1866
8356	39.961910	-1.577847	1.273000		3		0.619	0.1916
8389	39.960336	-1.577617	0.600000		1		0.710	0.2201
8399	39.968082	-1.577159	0.383100		3		0.358	0.1110
8410	39.969054	-1.577491	2.751500		1		0.313	0.0969
8415	39.981725	-1.578598	0.378000		3		0.665	0.2059
8416	39.968846	-1.578080	0.382700		3		0.287	0.0890
8428	39.980845	-1.577861	0.298700		1		0.632	0.1958
8477	39.969096	-1.578693	0.388400		3		0.248	0.0768
8520	39.979609	-1.577108	1.063200		3		0.588	0.1820
8524	39.982660	-1.576914	1.276000		3		0.755	0.2338
8552	39.982020	-1.576523	1.518200		3		0.731	0.2264
8574	39.969434	-1.577211	1.062600		3		0.320	0.0990
8576	39.969223	-1.577027	0.385100		3		0.334	0.1036
8590	39.968570	-1.576613	0.804100		3		0.373	0.1155
8606	39.969490	-1.576251	1.518200		3		0.373	0.1156
8618	39.985837	-1.576666	0.377400		3		0.936	0.2900
8620	39.967164	-1.576873	0.804100		3		0.404	0.1251
8625	39.956684	-1.575924	4.336000		2		0.952	0.2948
8644	39.963782	-1.581047	0.370900		3		0.453	0.1405
8655	39.952168	-1.576103	0.485700		1		1.202	0.3723
8658	39.961625	-1.576766	0.364500		1		0.664	0.2055
8680	39.974153	-1.576277	0.371800		3		0.397	0.1229
8707	39.966250	-1.576506	0.376100		3		0.456	0.1411
8747	39.958292	-1.575907	3.016100		3		0.865	0.2678
8762	39.988934	-1.576152	1.203600		3		1.121	0.3474
8772	39.962407	-1.576412	0.382200		1		0.635	0.1966
8773	39.976304	-1.576019	0.804100		3		0.480	0.1487
8786	39.985113	-1.575761	0.369900		3		0.917	0.2841
8792	39.955672	-1.576411	0.368800		3		0.997	0.3089
8798	39.977980	-1.575874	0.378800		2		0.555	0.1719
8801	39.977629	-1.575745	0.253400		2		0.545	0.1689
8806	39.963203	-1.575432	0.324700		3		0.632	0.1956
8817	39.956230	-1.576094	1.034000		3		0.973	0.3014
8828	39.979570	-1.576228	1.273100		3		0.615	0.1905
8844	39.971331	-1.582241	0.373300		3		0.005	0.0016
8850	39.971203	-1.575832	0.465800		3		0.383	0.1187
8864	39.959152	-1.575397	3.480900		3		0.833	0.2581
8865	39.981353	-1.575861	0.381000		1		0.716	0.2218
8872	39.970177	-1.576307	0.379700		3		0.361	0.1117
8887	39.988099	-1.575083	4.495300		2		1.098	0.3400
8899	39.968939	-1.575812	0.372000		1		0.409	0.1266
8923	39.970740	-1.576156	1.273200		3		0.365	0.1131
8933	39.973887	-1.576417	0.373000		3		0.382	0.1184
8979	39.980658	-1.574735	5.447600		2		0.721	0.2234
8981	39.958737	-1.575871	1.361700		3		0.842	0.2607
8988	39.974394	-1.575279	0.376300		2		0.457	0.1416
8990	39.975147	-1.576869	0.376600		3		0.397	0.1230
8997	39.975922	-1.575079	0.206900		3		0.512	0.1586
9008	39.978833	-1.575487	0.206700		3		0.608	0.1884
9044	39.978087	-1.574651	0.218100		3		0.612	0.1895
9054	39.976727	-1.574847	0.324700		3		0.551	0.1707
9084	39.965352	-1.576031	0.371100		3		0.513	0.1589
9092	39.963590	-1.575073	0.384800		2		0.628	0.1947
9109	39.973139	-1.576884	0.372200		3		0.340	0.1052
9118	39.957059	-1.576137	0.327800		3		0.926	0.2869
9141	39.988581	-1.574706	0.364400		3		1.133	0.3510
9154	39.958772	-1.574886	0.369100		3		0.868	0.2689
9163	39.959489	-1.577038	1.083700		3		0.771	0.2388
9194	39.975879	-1.575912	0.367800		3		0.469	0.1454
9197	39.951527	-1.576408	1.195100		3		1.233	0.3820
M3	39.962722	-1.586004	4.882000		2		0.560	0.1733
9199	39.972075	-1.574487	0.255900		3		0.467	0.1445
9214	39.977447	-1.576446	0.368100		3		0.508	0.1574
9229	39.983140	-1.574933	0.368700		2		0.836	0.2591
9258	39.986644	-1.574629	0.553500		3		1.030	0.3189
9270	39.977867	-1.577952	0.327600		3		0.472	0.1463
9309	39.978919	-1.575043	0.326100		3		0.630	0.1952
9326	39.987559	-1.575063	0.255800		3		1.068	0.3309
9336	39.981875	-1.574687	0.392300		3		0.781	0.2420
9348	39.954677	-1.574496	0.737100		1		1.097	0.3397
9410	39.968079	-1.575637	0.377900		3		0.438	0.1358
9474	39.984516	-1.576358	0.368300		3		0.870	0.2695
9485	39.962750	-1.573765	0.231500		3		0.719	0.2228
9504	39.960267	-1.573483	0.207300		3		0.842	0.2608
9510	39.974801	-1.574918	0.383300		3		0.487	0.1509
9511	39.977180	-1.573798	3.156300		3		0.618	0.1914
9520	39.954015	-1.574461	1.033100		3		1.134	0.3512
9534	39.986559	-1.574444	0.421900		3		1.030	0.3190
9580	39.964967	-1.575596	0.366100		3		0.548	0.1696
9605	39.966996	-1.573526	0.375400		3		0.581	0.1799
9617	39.970497	-1.574879	0.370200		3		0.443	0.1371
9618	39.953156	-1.573989	0.576900		3		1.192	0.3693
9627	39.973255	-1.573565	0.377500		3		0.533	0.1651
9637	39.953798	-1.573424	1.032900		2		1.172	0.3631
9638	39.964372	-1.573393	0.366000		3		0.671	0.2079
9668	39.977567	-1.574199	0.326300		3		0.612	0.1897
9695	39.957315	-1.572744	5.938600		3		1.011	0.3131
9705	39.973562	-1.574325	0.372600		3		0.494	0.1529
9728	39.959398	-1.573330	1.275300		3		0.889	0.2753
9731	39.968404	-1.574684	0.374300		3		0.483	0.1497
9736	39.972699	-1.573165	0.377400		1		0.550	0.1704
9753	39.971814	-1.574785	0.368100		3		0.447	0.1386
9773	39.982579	-1.573174	0.394100		3		0.870	0.2694
9774	39.958012	-1.573880	1.050200		3		0.939	0.2907
9779	39.989635	-1.575719	0.255900		3		1.170	0.3623
9800	39.980029	-1.573176	0.231400		3		0.756	0.2342
9825	39.973104	-1.575506	0.390300		3		0.418	0.1294
9862	39.958973	-1.573347	1.033300		3		0.909	0.2815
9884	39.967648	-1.573395	0.380800		3		0.572	0.1771
9914	39.960068	-1.573184	0.207100		3		0.862	0.2671
9919	39.978373	-1.574360	0.367500		3		0.636	0.1971
9930	39.961662	-1.572516	0.225800		3		0.818	0.2535
9965	39.960411	-1.572710	0.804700		3		0.865	0.2679
10003	39.959578	-1.572781	0.225100		3		0.900	0.2789
10011	39.955769	-1.586707	0.000000		3		0.967	0.2995
10013	39.955079	-1.572010	0.689500		2		1.147	0.3553
10049	39.959741	-1.573407	0.376600		3		0.870	0.2693
10056	39.981923	-1.572174	0.422700		3		0.879	0.2723
10059	39.975065	-1.572117	3.156300		3		0.648	0.2007
10102	39.986550	-1.572784	1.061000		2		1.078	0.3340
10141	39.991123	-1.572245	0.799500		2		1.334	0.4131
10162	39.975360	-1.571946	0.206900		3		0.664	0.2056
10169	39.979526	-1.571779	4.247600		3		0.799	0.2476
10170	39.979932	-1.571387	3.935900		3		0.833	0.2580
10189	39.978254	-1.571836	0.375700		2		0.751	0.2327
10196	39.962233	-1.572059	4.916000		2		0.815	0.2524
10220	39.984702	-1.572455	0.635700		1		0.997	0.3089
10223	39.981435	-1.571909	0.724300		3		0.869	0.2693
10241	39.959851	-1.572289	1.065300		3		0.907	0.2809
10242	39.978028	-1.573257	0.376700		3		0.674	0.2088
10266	39.976846	-1.572116	0.376600		3		0.693	0.2146
10267	39.977964	-1.571604	0.376300		3		0.754	0.2334
10276	39.988380	-1.571765	0.373200		1		1.204	0.3729
10282	39.974321	-1.573246	0.368200		3		0.569	0.1763
10287	39.985736	-1.573981	1.061900		3		1.000	0.3096
10288	39.969403	-1.573647	0.464900		3		0.526	0.1630
10293	39.990195	-1.571215	5.615400		3		1.314	0.4071
10306	39.988250	-1.572390	0.376300		3		1.178	0.3649
10316	39.980691	-1.571120	3.017100		3		0.874	0.2708
10404	39.987521	-1.571343	0.376700		2		1.174	0.3637
10409	39.953168	-1.576023	0.368500		3		1.146	0.3551
10445	39.969939	-1.571355	0.346300		3		0.657	0.2034
10487	39.961023	-1.572007	0.365900		3		0.867	0.2686
10498	39.970642	-1.570883	4.338100		2		0.681	0.2110
10503	39.963077	-1.570712	4.916000		2		0.847	0.2623
10514	39.955982	-1.571994	0.133100		2		1.102	0.3414
10526	39.983351	-1.570408	5.645900		3		1.014	0.3142
10529	39.981980	-1.571269	0.375100		3		0.920	0.2849
10543	39.971817	-1.570961	0.378900		1		0.676	0.2095
10544	39.979330	-1.570746	0.256000		3		0.842	0.2608
10554	39.971289	-1.570969	0.379700		3		0.675	0.2091
10556	39.970027	-1.570168	5.243700		3		0.727	0.2251
10560	39.970866	-1.572685	0.378500		3		0.573	0.1774
10561	39.984120	-1.570874	3.480900		3		1.029	0.3188
10568	39.965930	-1.570729	0.366900		2		0.760	0.2353
10581	39.984901	-1.574829	0.369600		3		0.931	0.2884
10587	39.979143	-1.571433	0.206900		3		0.802	0.2484
10592	39.962848	-1.571169	0.371100		3		0.833	0.2580
10594	39.983113	-1.570425	0.255900		3		1.004	0.3108
10632	39.968139	-1.571104	0.372100		3		0.693	0.2145
10639	39.974968	-1.570180	0.323900		3		0.756	0.2342
10646	39.965057	-1.571353	0.364600		3		0.750	0.2324
10671	39.968415	-1.571505	2.751200		2		0.665	0.2060
10710	39.981324	-1.572770	0.369800		3		0.829	0.2567
10722	39.964287	-1.572450	0.368900		3		0.720	0.2229
10747	39.990339	-1.570201	0.604400		3		1.353	0.4191
10763	39.966000	-1.572115	0.381900		3		0.683	0.2116
10784	39.985615	-1.570854	0.365400		3		1.099	0.3404
10793	39.989135	-1.569855	2.383000		3		1.304	0.4040
10844	39.966285	-1.569345	4.495300		2		0.828	0.2565
10851	39.974750	-1.569330	5.447600		3		0.801	0.2482
10866	39.956029	-1.570393	0.547100		3		1.156	0.3582
