branch,center,kind,continuum,stored_channel,pre_continuum,post_continuum,native,detector,detector_peak,western_mad,global_mad
boxcar_independent,10,rotation,actual,16,0.3786811832757725,0.3786811832679624,0.3786651001694464,0.3755650770107405,0.0057057185863134295,6.50380785331658e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,17,0.009645271604110774,0.009645271596543447,0.009644629351764675,0.009537886187726663,0.0001469705553636728,6.457004610182288e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,18,7.338505835924814e-05,7.338505103465823e-05,7.337804431358399e-05,7.235080890265885e-05,1.1276521303556365e-06,6.70775849879552e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,19,1.5813731800351542e-07,1.5813023615106648e-07,1.5810987290454237e-07,1.55433038779497e-07,2.4459054670978114e-09,6.073934592839031e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,20,9.322072747823005e-11,8.638161247631649e-11,8.636725813261249e-11,8.465433249706126e-11,1.4482464571168132e-12,0.000107254292043003,6.218646128819971e-05
boxcar_independent,10,rotation,actual,21,1.4575108226287288e-14,-6.581802446654823e-12,-6.580709302732319e-12,-6.450234683631539e-12,2.250795704619605e-16,0.00011623807062123178,6.218646128819971e-05
boxcar_independent,10,rotation,actual,22,0.0,-6.353640107848644e-12,-6.352584255229649e-12,-6.22658996354016e-12,-1.7087712397801065e-30,8.475826613179972e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,23,0.0,-6.110902660816177e-12,-6.109887146608997e-12,-5.988706408644217e-12,-3.844967865320849e-30,6.428356559625276e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,24,0.0,-5.868165213783711e-12,-5.867190037988346e-12,-5.750822853748273e-12,-2.259168027836159e-31,5.776699586122628e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,25,0.0,-5.625427766751245e-12,-5.624492929367694e-12,-5.5129392988523315e-12,-1.5189404109131628e-30,6.026559670162544e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,26,0.0,-5.382690319718778e-12,-5.381795820747041e-12,-5.275055743956388e-12,8.336496498036075e-31,6.21980669098583e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,27,0.0,-5.139952872686312e-12,-5.13909871212639e-12,-5.037172189060445e-12,-1.5203358658068197e-30,5.525687418374706e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,28,0.0,-4.897215425653846e-12,-4.8964016035057386e-12,-4.799288634164504e-12,-1.3918071256015766e-30,6.041386001122799e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,29,0.0,-4.6544779786213796e-12,-4.653704494885086e-12,-4.561405079268561e-12,9.180624300374509e-34,5.5912277250305046e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,30,0.0,-4.4117405315889135e-12,-4.411007386264434e-12,-4.32352152437262e-12,-1.5279007002303283e-31,6.134245411988664e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,31,0.0,-4.169003084556447e-12,-4.168310277643783e-12,-4.085637969476676e-12,2.2996851830818123e-30,7.044665562690809e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,32,0.0,-3.926265637523981e-12,-3.92561316902313e-12,-3.847754414580735e-12,1.2377929723384938e-30,7.402715085973646e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,33,0.0,-3.6835281904915135e-12,-3.682916060402477e-12,-3.6098708596847905e-12,6.5257101610302055e-31,6.098910243302294e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,34,0.0,-3.4407907434590483e-12,-3.440218951781826e-12,-3.3719873047888488e-12,-5.3316169603614945e-31,5.919257314760111e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,35,0.0,-3.1980532964265826e-12,-3.197521843161175e-12,-3.1341037498929067e-12,5.402124154988371e-31,6.230025367299659e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,36,0.0,-2.9553158493941152e-12,-2.9548247345405223e-12,-2.896220194996964e-12,2.403732258486057e-31,6.509333213239523e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,37,0.0,-2.71257840236165e-12,-2.712127625919871e-12,-2.6583366401010216e-12,6.667581408551994e-31,6.002134199368376e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,38,0.0,-2.469840955329184e-12,-2.4694305172992193e-12,-2.4204530852050795e-12,1.1433733116172421e-30,6.606300419235688e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,39,0.0,-2.227103508296718e-12,-2.226733408678568e-12,-2.1825695303091378e-12,2.713547726542695e-31,6.416263098829909e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,40,0.0,-1.9843660612642525e-12,-1.984036300057916e-12,-1.9446859754131953e-12,5.381559556555533e-31,6.288992641363164e-05,6.218646128819971e-05
boxcar_independent,10,rotation,actual,41,0.0,-1.741628614231786e-12,-1.741339191437264e-12,-1.7068024205172531e-12,-4.614793814988253e-33,5.5577621326765706e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,0,9.322072747823005e-11,9.322072747823005e-11,9.320523660508344e-11,9.13566895703933e-11,1.448250526406815e-12,5.823259502281306e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,1,1.5813731800351542e-07,1.5813731800351542e-07,1.5811695358012344e-07,1.554399790201252e-07,2.445905474007375e-09,6.217485566654114e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,2,7.338505835924814e-05,7.338505835924814e-05,7.337805163695669e-05,7.235081608078305e-05,1.1276521303671964e-06,5.880198224131146e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,3,0.009645271604110772,0.009645271604110772,0.009644629359330744,0.009537886195142667,0.0001469705553636919,6.424262108721887e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,4,0.3786811832757725,0.3786811832757725,0.3786651001772552,0.3755650770183945,0.0057057185863134624,5.405102900554768e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,5,4.821714936379898,4.821714936379898,4.821601356692224,4.7953284138297505,0.07174256125907098,6.380361130088305e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,6,22.660920082199755,22.660920082199755,22.660686754267203,22.592049663269155,0.3322593486415851,6.686971141704664e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,7,48.37055840828242,48.37055840828242,48.37041647104991,48.310910781777835,0.7024688980695193,5.758257546138797e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,8,63.21624354872315,63.21624354872315,63.216218034735775,63.19618263281484,0.9179469326499692,6.087895471076299e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,9,67.57912954740013,67.57912954740013,67.57912821050445,67.57447000151916,0.9867428309779208,6.004613226467461e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,10,68.37997281453794,68.37997281453794,68.37997277408871,68.37738588234724,1.0,6.535114513514285e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,11,67.57912954740014,67.57912954740014,67.57912821050445,67.57447000151915,0.9867428309779207,5.918056457970381e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,12,63.21624354872314,63.21624354872314,63.216218034735775,63.19618263281484,0.9179469326499692,6.461089340161555e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,13,48.37055840828243,48.37055840828243,48.37041647104991,48.310910781777835,0.7024688980695192,6.401295506645167e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,14,22.660920082199755,22.660920082199755,22.660686754267207,22.592049663269158,0.33225934864158513,5.4187106444062536e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,15,4.821714936379899,4.821714936379899,4.821601356692224,4.79532841382975,0.07174256125907097,5.461537871411668e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,16,0.3786811832757725,0.3786811832757725,0.37866510017725513,0.37556507701839437,0.0057057185863134624,6.50380785331658e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,17,0.009645271604110774,0.009645271604110774,0.009644629359330744,0.00953788619514267,0.00014697055536369187,6.457004610182288e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,18,7.338505835924814e-05,7.338505835924814e-05,7.337805163695667e-05,7.235081608078303e-05,1.1276521303671966e-06,6.70775849879552e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,19,1.5813731800351542e-07,1.5813731800351542e-07,1.5811695358012344e-07,1.554399790201252e-07,2.445905474007375e-09,6.073934592839031e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,20,9.322072747823005e-11,9.322072747823005e-11,9.320523660508344e-11,9.135668957039333e-11,1.4482505264068146e-12,0.000107254292043003,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,21,1.4575108226287288e-14,1.4575108226287288e-14,1.4572061117982633e-14,1.4238834804559985e-14,2.281892117653125e-16,0.00011623807062123178,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,22,0.0,0.0,0.0,0.0,0.0,8.475826613179972e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,23,0.0,0.0,0.0,0.0,0.0,6.428356559625276e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,24,0.0,0.0,0.0,0.0,0.0,5.776699586122628e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,25,0.0,0.0,0.0,0.0,0.0,6.026559670162544e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,26,0.0,0.0,0.0,0.0,0.0,6.21980669098583e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,27,0.0,0.0,0.0,0.0,0.0,5.525687418374706e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,28,0.0,0.0,0.0,0.0,0.0,6.041386001122799e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,29,0.0,0.0,0.0,0.0,0.0,5.5912277250305046e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,30,0.0,0.0,0.0,0.0,0.0,6.134245411988664e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,31,0.0,0.0,0.0,0.0,0.0,7.044665562690809e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,32,0.0,0.0,0.0,0.0,0.0,7.402715085973646e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,33,0.0,0.0,0.0,0.0,0.0,6.098910243302294e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,34,0.0,0.0,0.0,0.0,0.0,5.919257314760111e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,35,0.0,0.0,0.0,0.0,0.0,6.230025367299659e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,36,0.0,0.0,0.0,0.0,0.0,6.509333213239523e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,37,0.0,0.0,0.0,0.0,0.0,6.002134199368376e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,38,0.0,0.0,0.0,0.0,0.0,6.606300419235688e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,39,0.0,0.0,0.0,0.0,0.0,6.416263098829909e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,40,0.0,0.0,0.0,0.0,0.0,6.288992641363164e-05,6.218646128819971e-05
boxcar_independent,10,rotation,source_disabled,41,0.0,0.0,0.0,0.0,0.0,5.5577621326765706e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,0,9.323072580707012e-11,8.153560587203396e-11,8.153102920673023e-11,8.043061555027659e-11,1.2739544346213161e-12,5.823259502281306e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,1,1.5814967160699897e-07,1.5813821925058396e-07,1.58130776135232e-07,1.5628360335979933e-07,2.454520684933611e-09,6.217485566654114e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,2,7.338901725963958e-05,7.338900605004667e-05,7.33861825710522e-05,7.266416612235798e-05,1.1324104565087428e-06,5.880198224131146e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,3,0.009645598274015421,0.009645598263048592,0.009645305681556254,0.009568342242707995,0.00014750919406814202,6.424262108721887e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,4,0.378688077261559,0.37868807725083503,0.37867950306937054,0.37636002560322745,0.005717283071178907,5.405102900554768e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,5,4.8217499299797995,4.821749929969319,4.821675520732791,4.800860713842729,0.07163462442384103,6.380361130088305e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,6,22.660945901344714,22.66094590133448,22.660743905535817,22.600908009488144,0.33105092421589855,6.686971141704664e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,7,48.37052394495135,48.370523944941354,48.37034203070906,48.30864535918716,0.694433326871926,5.758257546138797e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,8,63.216226510224395,63.21622651021464,63.21616859605016,63.18796760647942,0.9038111871134022,6.087895471076299e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,9,67.57912588194276,67.57912588193327,67.57911887769588,67.57053168605646,0.965045994910408,6.004613226467461e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,10,68.37994707436872,68.37994707435944,68.37994639222427,68.37579068081226,0.9771813026001315,6.535114513514285e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,11,67.57912588194276,67.57912588193375,67.57911887769636,67.57053168605694,0.9650459949104303,5.918056457970381e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,12,63.2162265102244,63.21622651021563,63.21616859605113,63.18796760648037,0.9038111871134521,6.461089340161555e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,13,48.37052394495135,48.37052394494282,48.37034203071052,48.3086453591886,0.6944333268720064,6.401295506645167e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,14,22.660945901344714,22.660945901336422,22.660743905537757,22.600908009490063,0.3310509242160147,5.4187106444062536e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,15,4.8217499299797995,4.8217499299717455,4.821675520735219,4.8008607138451245,0.07163462442397862,5.461537871411668e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,16,0.3786880772615591,0.37868807725374815,0.37867950307228354,0.37636002560610116,0.005717283071336416,6.50380785331658e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,17,0.00964559827401542,0.00964559826644728,0.009645305684954752,0.009568342246060624,0.000147509194234413,6.457004610182288e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,18,7.338901725963957e-05,7.3389009934263e-05,7.33861864550505e-05,7.26641699539331e-05,1.1324106299238182e-06,6.70775849879552e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,19,1.5814967160699897e-07,1.5814258899394399e-07,1.5813514563330624e-07,1.562879138817866e-07,2.454699396831168e-09,6.073934592839031e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,20,9.32307258070701e-11,8.639087627205571e-11,8.638602706703646e-11,8.522008442498768e-11,1.4566726658258382e-12,0.000107254292043003,6.218646128819971e-05
boxcar_independent,10,warp,actual,21,1.4590533152645115e-14,-6.5824954818606595e-12,-6.582126133852095e-12,-6.493313082992548e-12,2.2327838581400505e-16,0.00011623807062123178,6.218646128819971e-05
boxcar_independent,10,warp,actual,22,0.0,-6.354322495012217e-12,-6.353965810115847e-12,-6.268205061171298e-12,-2.7586919164357364e-30,8.475826613179972e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,23,0.0,-6.111558975011131e-12,-6.1112159171005346e-12,-6.028731617435743e-12,-3.8721241520013575e-30,6.428356559625276e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,24,0.0,-5.868795455010043e-12,-5.8684660240852235e-12,-5.789258173700188e-12,-4.3448834605572426e-32,5.776699586122628e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,25,0.0,-5.626031935008955e-12,-5.625716131069912e-12,-5.549784729964634e-12,-4.702836002028845e-31,6.026559670162544e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,26,0.0,-5.383268415007865e-12,-5.382966238054599e-12,-5.310311286229078e-12,1.1871832507786292e-30,6.21980669098583e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,27,0.0,-5.1405048950067785e-12,-5.140216345039287e-12,-5.070837842493524e-12,1.512572117856803e-30,5.525687418374706e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,28,0.0,-4.897741375005691e-12,-4.897466452023975e-12,-4.831364398757969e-12,-8.04418542031215e-31,6.041386001122799e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,29,0.0,-4.6549778550046035e-12,-4.654716559008664e-12,-4.591890955022414e-12,-1.8099172379054326e-30,5.5912277250305046e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,30,0.0,-4.412214335003516e-12,-4.4119666659933525e-12,-4.35241751128686e-12,-1.2493299568759644e-30,6.134245411988664e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,31,0.0,-4.169450815002429e-12,-4.1692167729780414e-12,-4.1129440675513064e-12,2.2882369445792448e-30,7.044665562690809e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,32,0.0,-3.926687295001341e-12,-3.926466879962728e-12,-3.873470623815752e-12,1.4994055725060159e-30,7.402715085973646e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,33,0.0,-3.6839237750002525e-12,-3.683716986947415e-12,-3.6339971800801956e-12,-1.2910711953616671e-31,6.098910243302294e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,34,0.0,-3.441160254999165e-12,-3.4409670939321035e-12,-3.3945237363446412e-12,-4.195545305271151e-31,5.919257314760111e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,35,0.0,-3.198396734998077e-12,-3.198217200916792e-12,-3.1550502926090872e-12,-9.708594353368796e-31,6.230025367299659e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,36,0.0,-2.9556332149969903e-12,-2.9554673079014806e-12,-2.9155768488735325e-12,9.031546262776928e-31,6.509333213239523e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,37,0.0,-2.7128696949959024e-12,-2.7127174148861688e-12,-2.6761034051379785e-12,6.594014005824992e-31,6.002134199368376e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,38,0.0,-2.470106174994815e-12,-2.469967521870857e-12,-2.4366299614024233e-12,-7.218219953047956e-31,6.606300419235688e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,39,0.0,-2.2273426549937277e-12,-2.2272176288555463e-12,-2.197156517666869e-12,-6.2877942822860005e-31,6.416263098829909e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,40,0.0,-1.98457913499264e-12,-1.984467735840234e-12,-1.957683073931315e-12,-6.2401085895658055e-31,6.288992641363164e-05,6.218646128819971e-05
boxcar_independent,10,warp,actual,41,0.0,-1.7418156149915527e-12,-1.7417178428249222e-12,-1.7182096301957605e-12,-3.1365755932634517e-31,5.5577621326765706e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,0,9.323072580707012e-11,9.323072580707012e-11,9.322549266318294e-11,9.196723637363009e-11,1.4566851413780848e-12,5.823259502281306e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,1,1.5814967160699897e-07,1.5814967160699897e-07,1.581422278487954e-07,1.56294900507179e-07,2.4546994109661357e-09,6.217485566654114e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,2,7.338901725963958e-05,7.338901725963958e-05,7.338619378001588e-05,7.266417718003192e-05,1.1324106299468815e-06,5.880198224131146e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,3,0.009645598274015421,0.009645598274015421,0.009645305692522466,0.009568342253526197,0.00014750919423445012,6.424262108721887e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,4,0.378688077261559,0.378688077261559,0.378679503080094,0.3763600256138062,0.005717283071336473,5.405102900554768e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,5,4.8217499299797995,4.8217499299797995,4.821675520743272,4.800860713853069,0.07163462442397879,6.380361130088305e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,6,22.660945901344714,22.660945901344714,22.66074390554605,22.600908009498248,0.331050924216015,6.686971141704664e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,7,48.37052394495135,48.37052394495135,48.37034203071906,48.30864535919703,0.6944333268720077,5.758257546138797e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,8,63.216226510224395,63.216226510224395,63.216168596059916,63.18796760648904,0.903811187113455,6.087895471076299e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,9,67.57912588194276,67.57912588194276,67.57911887770537,67.57053168606583,0.9650459949104375,6.004613226467461e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,10,68.37994707436872,68.37994707436872,68.37994639223353,68.37579068082141,0.9771813026001469,6.535114513514285e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,11,67.57912588194276,67.57912588194276,67.57911887770538,67.57053168606583,0.9650459949104375,5.918056457970381e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,12,63.2162265102244,63.2162265102244,63.216168596059916,63.18796760648904,0.903811187113455,6.461089340161555e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,13,48.37052394495135,48.37052394495135,48.37034203071905,48.30864535919703,0.6944333268720075,6.401295506645167e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,14,22.660945901344714,22.660945901344714,22.660743905546056,22.60090800949824,0.331050924216015,5.4187106444062536e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,15,4.8217499299797995,4.8217499299797995,4.821675520743272,4.800860713853069,0.07163462442397876,5.461537871411668e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,16,0.3786880772615591,0.3786880772615591,0.378679503080094,0.3763600256138062,0.005717283071336475,6.50380785331658e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,17,0.00964559827401542,0.00964559827401542,0.009645305692522468,0.009568342253526197,0.00014750919423445012,6.457004610182288e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,18,7.338901725963957e-05,7.338901725963957e-05,7.33861937800159e-05,7.266417718003192e-05,1.1324106299468813e-06,6.70775849879552e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,19,1.5814967160699897e-07,1.5814967160699897e-07,1.581422278487954e-07,1.56294900507179e-07,2.4546994109661352e-09,6.073934592839031e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,20,9.32307258070701e-11,9.32307258070701e-11,9.322549266318295e-11,9.196723637363009e-11,1.456685141378085e-12,0.000107254292043003,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,21,1.4590533152645115e-14,1.4590533152645115e-14,1.458956927906252e-14,1.4365421914302717e-14,2.2964061771507297e-16,0.00011623807062123178,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,22,0.0,0.0,0.0,0.0,0.0,8.475826613179972e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,23,0.0,0.0,0.0,0.0,0.0,6.428356559625276e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,24,0.0,0.0,0.0,0.0,0.0,5.776699586122628e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,25,0.0,0.0,0.0,0.0,0.0,6.026559670162544e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,26,0.0,0.0,0.0,0.0,0.0,6.21980669098583e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,27,0.0,0.0,0.0,0.0,0.0,5.525687418374706e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,28,0.0,0.0,0.0,0.0,0.0,6.041386001122799e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,29,0.0,0.0,0.0,0.0,0.0,5.5912277250305046e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,30,0.0,0.0,0.0,0.0,0.0,6.134245411988664e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,31,0.0,0.0,0.0,0.0,0.0,7.044665562690809e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,32,0.0,0.0,0.0,0.0,0.0,7.402715085973646e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,33,0.0,0.0,0.0,0.0,0.0,6.098910243302294e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,34,0.0,0.0,0.0,0.0,0.0,5.919257314760111e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,35,0.0,0.0,0.0,0.0,0.0,6.230025367299659e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,36,0.0,0.0,0.0,0.0,0.0,6.509333213239523e-05,6.218646128819971e-05
boxcar_independent,10,warp,source_disabled,37,0.0,0.0,0.0,0.0,0.0,6.002134199368376e-05,6.218646128819971e-05
