scenario,name,median_residual,outer_minus_inner,brightness,gas,bulge,acceleration,radial_span,source_distance
nominal,CamB,-0.6240452810409778,0.23993643886569793,1.0265332645232967,0.32977308797666544,0.0,-1.3788768093915371,2.414797083600974,3.36
nominal,D564-8,-0.2549361872067545,0.2012651835407387,0.26114385139244545,0.522285135044618,0.0,-1.8945097680175222,1.7950221148628713,8.79
nominal,D631-7,-0.14631916176624898,0.41793173208940304,0.10430128723126608,0.7699496792933318,0.0,-1.4124227481566232,2.771198867950727,7.72
nominal,DDO064,-0.06396586079275324,-0.13043306463838678,1.0026932265727724,0.444598982675156,0.0,-1.2709345804255583,3.3945083935113587,6.8
nominal,DDO161,-0.25879633117521383,0.15180727412713452,0.13353890837021748,0.7942427640663955,0.0,-1.3422481134672632,3.103839014879842,7.5
nominal,DDO168,-0.1210642903291601,0.30278558955591084,0.6472143736778351,0.7788520934241496,0.0,-1.1144815923747573,2.3074512826452187,4.25
nominal,DDO170,-0.21145623397393049,-0.01573211252534301,0.22417535099795183,0.786463005884801,0.0,-1.4913929039895444,1.8860968863097574,15.4
nominal,ESO079-G014,0.04592285131612428,0.15934833004156468,1.9581814975649479,0.025020384412908887,0.0,-0.6416564386525441,3.705208816046486,28.7
nominal,ESO116-G012,0.08874541073197229,0.13022124775121657,1.4014005407815442,0.18455810475947765,0.0,-0.79004484547566,3.6747805297344343,13.0
nominal,ESO563-G021,0.16812131052899038,0.07551365949105104,1.9215175692454078,0.009627888161589312,0.0,-0.21874743161606297,4.54589187970427,60.8
nominal,F561-1,-0.42055237840743126,-0.0823652801121258,1.1316325219800678,0.277864787826115,0.0,-1.2185779862761872,1.791759469228055,66.4
nominal,F563-1,0.16746043847731107,-0.20686129147837273,0.4281347940287888,0.6005607451037153,0.0,-1.5154515577802643,2.9330611665912154,48.9
nominal,F563-V1,-0.5233102221410677,-0.08134962161691495,0.789104069654371,0.4453393762822502,0.0,-1.604213125290733,1.7930309252162515,54.0
nominal,F565-V2,0.08734580335235043,0.19199465998714688,0.414973347970818,0.6586241807236802,0.0,-1.548371408929045,1.9436400005207743,51.8
nominal,F567-2,-0.282498493601826,-0.09024500374077327,0.7781512503836436,-0.007615394578743859,0.0,-1.524924844648336,1.6083957028556566,79.0
nominal,F568-1,0.34075108835206724,-0.006466526689040131,1.2004638648727308,0.11948013558516543,0.0,-1.152032371576406,3.4034675301966946,90.7
nominal,F568-3,-0.014885439553514457,0.1735771597583598,1.3286238517940347,0.05426342918893193,0.0,-1.2223465924724857,3.335547131671894,82.4
nominal,F568-V1,0.3738739702929592,-0.2105412537020923,1.0153597554092142,0.12754397847012544,0.0,-1.2915452123837718,3.811210536268224,80.6
nominal,F571-8,-0.00112452487470327,0.7723945326525556,0.9781805169374139,0.01646587326159074,0.0,-0.6130109294639757,4.258188371255018,53.3
nominal,F571-V1,-0.08024078362435472,0.08066375542813292,0.4899584794248346,0.554081337896636,0.0,-1.383895046174236,1.941504855587397,80.1
nominal,F574-2,-0.563127772476009,0.07480321186484018,0.890979596989689,0.29628908152332717,0.0,-1.4662431129011435,1.607592893460531,89.1
nominal,F579-V1,0.13330213787141365,-0.6143057429044235,1.4871083526212092,0.07688190205661316,0.0,-0.9558938598789901,3.5861609479189487,89.5
nominal,F583-1,0.1507478760272003,0.23090705428494868,0.8481891169913987,-0.019917462037317358,0.0,-1.6295153816113386,4.135781752086274,35.4
nominal,F583-4,-0.09316244984498029,-0.020889615997569888,0.9269658595657176,0.11208051870218148,0.0,-1.3298675350171534,3.500631278650342,53.3
nominal,KK98-251,-0.3679382462322045,0.16251693456581384,0.6875289612146344,0.7718507620737459,0.0,-1.4086638756434107,2.5273273656719524,6.8
nominal,NGC0024,0.31302928979473554,-0.12387491456768895,2.0508049478134605,0.061962301030898864,0.0,-0.5131007219405769,3.982792076316353,7.3
nominal,NGC0055,-0.18603047740131828,0.08139914951177396,0.9237619608287003,0.5994124499206102,0.0,-1.0633541353133134,2.3956755160600576,2.11
nominal,NGC0100,-0.01937359369811731,0.22364849312887325,1.0318122713303703,0.13382887396325344,0.0,-1.0773935181561183,3.733520234736557,13.5
nominal,NGC0247,-0.04613874831485537,-0.12241129921163707,1.075761533782472,0.29216470885888834,0.0,-1.1516154307812303,2.5999424309692447,3.7
nominal,NGC0289,-0.09891419531507406,-0.1612716796126501,0.18048594186296796,0.38861245877128625,0.0,-1.108940326781029,3.8589034830974844,20.8
nominal,NGC0300,0.04732403469599378,0.06840575642763475,0.6972293427597176,0.26840625760602976,0.0,-1.1894407288846618,2.5624102109428604,2.08
nominal,NGC0801,-0.1213268267073897,-0.18574835714026627,1.6902847025126295,0.04515877327073264,0.0,-0.32288326464847394,3.9343363043921373,80.7
nominal,NGC0891,-0.06496279522127546,0.09961433408714748,1.6756335421102788,0.012601939043501662,0.16499634298470298,0.03706760396222197,2.923044696843153,9.91
nominal,NGC1003,-0.057591852298491675,0.09401433627927563,0.010718698233544894,0.5146731773928876,0.0,-1.4487774860942402,3.1860219999971227,11.4
nominal,NGC1090,-0.10551210037732017,-0.06673248078344807,1.094678332032738,0.10057290397099235,0.0,-0.6322158520477957,4.454015015140632,37.0
nominal,NGC1705,0.3155394268469378,-0.01956313235475393,0.07400810411993633,0.36146658119629393,0.0,-1.2797001026627606,3.3058872018578302,5.73
nominal,NGC2403,0.05493809892636192,0.006190899741210898,1.727785174182906,0.07178222980942332,0.0,-0.390767103673613,4.87089418483742,3.16
nominal,NGC2683,-0.06282265024977085,-0.13389693478078446,0.28330122870354957,0.04545452875866712,0.08495127475223846,-0.7323460493859656,2.483175047623722,9.81
nominal,NGC2841,0.22418921066220032,-0.05823190209325935,1.6435416706700403,0.07233732538003762,0.2631015693424669,-0.09214088887447071,2.9177707320842785,14.1
nominal,NGC2915,0.27999489633933083,0.09566328967527105,0.006460772772280073,0.4746643735159519,0.0,-1.5587721116902156,3.3853867756355127,4.06
nominal,NGC2955,-0.05266971624525446,-0.06148925357021995,2.282456728805733,0.01813710470360096,0.4087196416799743,0.23923755672839908,3.855240991329161,97.9
nominal,NGC2976,-0.08408073538063732,0.1693783127074201,2.3901576247082597,0.06968749132844565,0.0,-0.4065058584023109,3.0270547446830323,3.58
nominal,NGC2998,-0.0069544652853068545,-0.5060322905186041,1.7566361082458481,0.04327246600091152,0.0,-0.28972658746030494,4.852976785523648,68.1
nominal,NGC3109,0.06417412118363464,0.2942232840411227,0.47275644931721233,0.6973410424417175,0.0,-1.6289410881917188,3.2111537787742903,1.33
nominal,NGC3198,-0.02474488114813833,-0.030299630240360254,1.7684160882163316,0.016403463104842104,0.0,-0.4320993960193256,4.925440448033024,13.8
nominal,NGC3521,0.008501969986582703,-0.039092918536528964,2.635121683866136,0.002775044097749707,0.0,0.43480648250259235,3.549166530145199,7.7
nominal,NGC3741,0.047835239080924685,0.15346151888494053,0.0,0.825697390250987,0.0,-1.8405867848373003,3.4155861191142547,3.21
nominal,NGC3769,-0.1085325581902164,0.04211397628707714,0.4688491963121528,0.25458208137182126,0.0,-0.9238271106593032,3.0613478007192,18.0
nominal,NGC3877,-0.10706285305234575,-0.0678687424635735,2.375846436309156,0.028813315891044314,0.0,-0.16394505063419892,2.5684798112609193,18.0
nominal,NGC3893,0.019126203137792452,0.01661085121868544,1.3794476233229358,0.1365390276431055,0.0,-0.35338876710097056,2.393181988346272,18.0
nominal,NGC3917,-0.00014860182597542515,-0.04232694957983463,1.574262829707027,0.07086264731839396,0.0,-0.7231225309051712,2.837935106623121,18.0
nominal,NGC3949,-0.05334925885180941,0.063588140131207,2.0402066275747113,0.05603348517884643,0.0,0.0647006533741226,1.4019753666820436,18.0
nominal,NGC3972,0.06719937360175166,-0.018370193736575224,1.875931661026447,0.07416545410152597,0.0,-0.5574059190250641,2.304881305254396,18.0
nominal,NGC3992,0.054656688196780934,-0.09152148379689096,0.7860412102425542,0.11330355617026505,0.0,-0.6252544955625701,1.6109601482396245,23.7
nominal,NGC4010,-0.05817624562170781,0.1532119582148776,1.6616216039376726,0.10733736073567487,0.0,-0.6310793529262573,2.4877760922159533,18.0
