case,newton_vector_relative_rms,newton_maximum_ring_relative_rms,mond_vector_relative_rms,mond_maximum_ring_relative_rms,aggregate_gate_pass,every_ring_gate_pass
thin_vertical_refined,0.00201859351016706,0.0027997139781887497,0.0021093108811520815,0.0031556938548541443,True,True
thin_lateral_refined,0.02842955190736201,0.03973924769638349,0.02547818466626123,0.03992430444644689,True,True
thin_larger_box,4.463392507621431e-05,0.00044074720262915387,0.0019611089095454308,0.008005714839745525,True,True
mixed_vertical_refined,0.0011352023162436444,0.001608665782441363,0.0012184656284464194,0.001923621061765074,True,True
mixed_lateral_refined,0.0352664940217399,0.04953386622090011,0.031445133873842734,0.049367516213813474,False,True
mixed_larger_box,3.8483282009196564e-05,0.0003907288232619036,0.0018688652216048076,0.0075558634849153235,True,True
