omega,r0,kind,time,radius,energy,internal_signed_energy,q,q_equilibrium
0.2,1.0,circular,4.5,1.0000000000000007,-0.05008209825629064,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,4.6000000000000005,1.0000000000000004,-0.05008209825629067,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,4.7,1.0000000000000004,-0.05008209825629067,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,4.800000000000001,1.0000000000000004,-0.05008209825629066,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,4.9,1.0000000000000004,-0.05008209825629066,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.0,1.0000000000000004,-0.050082098256290654,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.1000000000000005,1.0000000000000004,-0.05008209825629066,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.2,1.0000000000000004,-0.05008209825629065,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.300000000000001,1.0000000000000004,-0.05008209825629065,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.4,1.0000000000000004,-0.05008209825629067,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.5,1.0000000000000004,-0.050082098256290675,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,5.6000000000000005,1.0000000000000009,-0.05008209825629064,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,5.7,1.0000000000000009,-0.05008209825629064,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,5.800000000000001,1.0000000000000009,-0.050082098256290654,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,5.9,1.000000000000001,-0.05008209825629063,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.0,1.000000000000001,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.1000000000000005,1.0000000000000009,-0.050082098256290675,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,6.2,1.000000000000001,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.300000000000001,1.000000000000001,-0.05008209825629066,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.4,1.000000000000001,-0.05008209825629067,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.5,1.0000000000000013,-0.05008209825629066,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.6000000000000005,1.0000000000000013,-0.050082098256290675,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.7,1.0000000000000013,-0.050082098256290675,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,6.800000000000001,1.0000000000000016,-0.05008209825629063,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,6.9,1.0000000000000016,-0.05008209825629065,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,7.0,1.0000000000000013,-0.05008209825629066,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.1000000000000005,1.0000000000000013,-0.05008209825629067,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.2,1.0000000000000013,-0.05008209825629066,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.300000000000001,1.0000000000000013,-0.05008209825629066,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.4,1.0000000000000013,-0.050082098256290654,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.5,1.0000000000000013,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.6000000000000005,1.0000000000000013,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.7,1.0000000000000013,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.800000000000001,1.0000000000000013,-0.05008209825629065,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,7.9,1.000000000000001,-0.050082098256290654,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,8.0,1.0000000000000009,-0.05008209825629069,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,8.1,1.0000000000000009,-0.05008209825629069,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,8.200000000000001,1.0000000000000009,-0.050082098256290675,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,8.3,1.0000000000000007,-0.050082098256290675,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,8.4,1.0000000000000004,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,8.5,1.0000000000000004,-0.050082098256290675,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,8.6,1.0000000000000002,-0.050082098256290696,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,8.700000000000001,1.0000000000000002,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,8.8,0.9999999999999999,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,8.9,0.9999999999999999,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,9.0,0.9999999999999998,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,9.1,0.9999999999999997,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,9.200000000000001,0.9999999999999994,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,9.3,0.9999999999999992,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,9.4,0.9999999999999991,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,9.5,0.999999999999999,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,9.600000000000001,0.9999999999999989,-0.0500820982562907,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,9.700000000000001,0.9999999999999987,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,9.8,0.9999999999999984,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,9.9,0.9999999999999983,-0.05008209825629073,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.0,0.9999999999999982,-0.050082098256290716,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.100000000000001,0.9999999999999982,-0.05008209825629071,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.200000000000001,0.9999999999999981,-0.05008209825629074,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.3,0.9999999999999981,-0.05008209825629072,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.4,0.999999999999998,-0.05008209825629072,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.5,0.999999999999998,-0.05008209825629073,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.600000000000001,0.999999999999998,-0.05008209825629073,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.700000000000001,0.9999999999999982,-0.050082098256290716,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.8,0.9999999999999981,-0.050082098256290744,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,10.9,0.9999999999999982,-0.05008209825629072,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,11.0,0.9999999999999983,-0.05008209825629073,-3.116354199010299e-05,0.03947375203227009,0.03947375203227012
0.2,1.0,circular,11.100000000000001,0.9999999999999984,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.200000000000001,0.9999999999999984,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.3,0.9999999999999986,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.4,0.9999999999999987,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.5,0.9999999999999986,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.600000000000001,0.9999999999999988,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.700000000000001,0.9999999999999987,-0.05008209825629075,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.8,0.9999999999999988,-0.050082098256290765,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,11.9,0.9999999999999989,-0.050082098256290744,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,12.0,0.9999999999999989,-0.05008209825629075,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,12.100000000000001,0.9999999999999991,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,12.200000000000001,0.9999999999999992,-0.050082098256290744,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,12.3,0.9999999999999992,-0.05008209825629075,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,12.4,0.9999999999999992,-0.05008209825629073,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,12.5,0.9999999999999993,-0.05008209825629074,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,12.600000000000001,0.9999999999999996,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,12.700000000000001,0.9999999999999993,-0.05008209825629073,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,12.8,0.9999999999999996,-0.05008209825629071,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,12.9,0.9999999999999997,-0.050082098256290696,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.0,0.9999999999999996,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.100000000000001,0.9999999999999997,-0.050082098256290696,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,13.200000000000001,0.9999999999999996,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.3,0.9999999999999996,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.4,0.9999999999999996,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.5,0.9999999999999994,-0.05008209825629071,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.600000000000001,0.9999999999999996,-0.05008209825629071,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.700000000000001,0.9999999999999994,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.8,0.9999999999999994,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,13.9,0.9999999999999994,-0.050082098256290744,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.0,0.9999999999999994,-0.050082098256290716,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.100000000000001,0.9999999999999994,-0.05008209825629074,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.200000000000001,0.9999999999999994,-0.05008209825629076,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.3,0.9999999999999994,-0.05008209825629073,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.4,0.9999999999999993,-0.05008209825629077,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.5,0.9999999999999993,-0.05008209825629076,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.600000000000001,0.9999999999999993,-0.050082098256290744,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.700000000000001,0.9999999999999994,-0.050082098256290744,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.8,0.9999999999999992,-0.05008209825629072,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,14.9,0.9999999999999991,-0.05008209825629076,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.0,0.9999999999999991,-0.05008209825629075,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.100000000000001,0.999999999999999,-0.050082098256290744,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.200000000000001,0.999999999999999,-0.05008209825629076,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.3,0.9999999999999988,-0.050082098256290744,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.4,0.9999999999999987,-0.05008209825629077,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.5,0.9999999999999986,-0.05008209825629076,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.600000000000001,0.9999999999999984,-0.05008209825629076,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.700000000000001,0.9999999999999984,-0.050082098256290744,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.8,0.9999999999999984,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,15.9,0.9999999999999984,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.0,0.9999999999999984,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.1,0.9999999999999984,-0.0500820982562907,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.2,0.9999999999999986,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.3,0.9999999999999984,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.400000000000002,0.9999999999999984,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.5,0.9999999999999986,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.6,0.9999999999999984,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.7,0.9999999999999986,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.8,0.9999999999999984,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,16.900000000000002,0.9999999999999986,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.0,0.9999999999999987,-0.05008209825629072,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.1,0.9999999999999987,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.2,0.9999999999999988,-0.05008209825629068,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.3,0.9999999999999988,-0.050082098256290675,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.400000000000002,0.9999999999999987,-0.05008209825629073,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.5,0.9999999999999988,-0.05008209825629071,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.6,0.9999999999999988,-0.05008209825629069,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.7,0.9999999999999989,-0.05008209825629069,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.8,0.9999999999999989,-0.05008209825629071,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,17.900000000000002,0.999999999999999,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,18.0,0.9999999999999991,-0.050082098256290716,-3.116354199010298e-05,0.03947375203227009,0.03947375203227011
0.2,1.0,circular,18.1,0.9999999999999993,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,18.2,0.9999999999999993,-0.050082098256290696,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,18.3,0.9999999999999997,-0.05008209825629069,-3.116354199010295e-05,0.03947375203227009,0.0394737520322701
0.2,1.0,circular,18.400000000000002,0.9999999999999998,-0.050082098256290696,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,18.5,0.9999999999999999,-0.0500820982562907,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,18.6,1.0,-0.050082098256290675,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,18.7,1.0000000000000002,-0.05008209825629066,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,18.8,1.0000000000000004,-0.05008209825629066,-3.116354199010295e-05,0.03947375203227009,0.03947375203227009
0.2,1.0,circular,18.900000000000002,1.0000000000000007,-0.05008209825629063,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,19.0,1.0000000000000007,-0.050082098256290654,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,19.1,1.0000000000000007,-0.050082098256290654,-3.116354199010294e-05,0.03947375203227009,0.03947375203227008
0.2,1.0,circular,19.200000000000003,1.000000000000001,-0.05008209825629064,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,19.3,1.0000000000000013,-0.05008209825629063,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,19.400000000000002,1.0000000000000013,-0.050082098256290654,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,19.5,1.0000000000000013,-0.05008209825629067,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
0.2,1.0,circular,19.6,1.0000000000000016,-0.05008209825629066,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,19.700000000000003,1.0000000000000016,-0.05008209825629066,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,19.8,1.0000000000000016,-0.05008209825629067,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,19.900000000000002,1.0000000000000018,-0.05008209825629068,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,20.0,1.000000000000002,-0.05008209825629064,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.1,1.000000000000002,-0.05008209825629067,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.200000000000003,1.000000000000002,-0.05008209825629066,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.3,1.0000000000000022,-0.05008209825629066,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.400000000000002,1.000000000000002,-0.05008209825629066,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.5,1.000000000000002,-0.05008209825629067,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.6,1.000000000000002,-0.05008209825629067,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.700000000000003,1.000000000000002,-0.050082098256290675,-3.11635419901029e-05,0.03947375203227009,0.03947375203227006
0.2,1.0,circular,20.8,1.0000000000000018,-0.050082098256290696,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,20.900000000000002,1.0000000000000018,-0.05008209825629069,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,21.0,1.0000000000000018,-0.05008209825629067,-3.116354199010291e-05,0.03947375203227009,0.03947375203227007
0.2,1.0,circular,21.1,1.0000000000000013,-0.0500820982562907,-3.1163541990102924e-05,0.03947375203227009,0.039473752032270076
