radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,8218.93184017262,2815.582948452502,9874.795599618577,3400.1107735736005,10868.042145793695
2.0,5.0,8024.353528126837,-388.2394194959588,9578.71912338884,-389.46143315120617,10777.93819632399
2.0,10.0,7590.106746003807,-4324.022352945822,8997.136298875896,-5249.37403393261,10025.818286647844
2.0,14.999999999999998,6807.942699590499,-4626.091913460674,8188.68714121061,-5574.8346029062695,9099.350320094054
2.0,20.0,6176.458631797225,-2243.5063705452203,7556.293212450681,-2544.229207125245,8658.979767064866
2.0,25.0,5165.247898189245,-1236.998445204483,6249.108753196363,-1430.155656850356,7609.546202116937
2.0,29.999999999999996,6074.650386669137,-1071.432562582374,7403.537782125606,-1308.2277386375417,8638.818180348231
2.0,35.0,8794.030562889438,-151.0962006557843,10682.647797775478,-56.81768588034629,11600.597000888976
2.0,40.0,10025.775432554943,-3089.4475897955112,12044.569688460433,-3572.6377894236048,12797.899121408887
2.0,45.0,10558.285797238468,-4065.1735666001223,12612.467028665154,-4644.642834917775,13301.22847221158
2.0,50.0,9934.452783218032,-2273.594774639674,11861.875080618745,-2477.412906201649,12747.436772881018
2.0,54.99999999999999,9472.570264449641,-3352.9986093765997,11324.233977681455,-3822.2867652200202,12185.932684272066
2.0,59.99999999999999,9606.897743257643,-3569.7276426174803,11488.476556712185,-4081.7405192545384,12314.645905768533
2.0,65.0,9438.443106036564,-2097.229938046501,11313.029695446587,-2363.9653823632443,12228.400195304983
2.0,70.0,8874.694680638864,-622.4242535878893,10685.35957086518,-586.3549697690314,11681.02483109879
2.0,74.99999999999999,7288.987650011744,875.6783209635792,8795.912350368159,1225.7823988341934,9975.323684231287
2.0,80.0,7362.639613009393,103.53707562892487,8950.25012918054,209.6203056116833,10069.73891316529
2.0,85.0,7224.655919357817,-48.272758385883435,8780.485853182214,45.781383186928,9921.041514440925
2.0,90.0,6545.63420703914,205.11466376215645,7871.65111128235,348.00487190316153,9183.544700038683
2.0,95.0,7589.703544659181,26.669933343937487,9149.312650655036,71.65930166884141,10314.359434763088
2.0,100.0,8303.593784833804,-567.0932354051713,9983.034084110956,-703.7432933575917,11073.691063483642
2.0,105.00000000000001,8178.197665797706,525.4997049335516,9808.66508142245,659.9968465850218,10940.430376238088
2.0,109.99999999999999,7829.661134212811,1016.7599922648551,9380.767983432306,1268.007476631881,10553.826419339535
2.0,115.0,8714.414439946473,393.1644148548153,10385.845512494432,420.9319252782748,11514.043956093814
2.0,119.99999999999999,9386.794821171976,900.0866074314731,11144.625482378367,1034.5408092797293,12218.477365349965
2.0,125.00000000000001,9866.788697467633,1203.8284402231448,11650.579574956444,1413.8449381915807,12718.272267868399
2.0,130.0,10688.194043046413,558.7037424711398,12587.089151263042,567.9194009050043,13595.266508169363
2.0,135.0,11498.297678894825,1128.9904631745821,13545.484437712705,1242.3218978811528,14433.905486082936
2.0,140.0,11533.2706714347,2688.6557169768057,13570.628772430007,3134.12374338837,14417.904042744545
2.0,145.0,11572.190923679083,1747.6787748053384,13603.26154565551,1983.4253808094536,14495.176999781503
2.0,149.99999999999997,11777.227963326573,368.2826935288749,13853.455738906388,311.1009982990363,14735.27112049034
2.0,155.0,11389.418964147932,1231.6968140696627,13401.648844406121,1353.7124043181193,14317.826066047905
2.0,160.0,11510.942385141756,1942.3323960911916,13547.295266941135,2231.3267577147167,14424.622538112439
2.0,165.00000000000003,10872.715936816941,1133.3677823724224,12821.001575193142,1247.6026340191324,13778.819290476318
2.0,170.0,9946.202638830968,851.8029543850926,11746.268982864998,849.0875796709608,12810.597462292062
2.0,175.0,9830.28543135465,3725.0439319771363,11633.780868217218,4278.234649603976,12543.805485709472
2.0,180.0,9890.182684014959,5838.682349642214,11743.374613624124,6809.264973306095,12427.741199314345
2.0,185.0,8237.494207203346,5301.703129423182,9874.504406591239,6379.764510244229,10646.60101736868
2.0,190.0,6278.6363762971205,2057.9740290190225,7552.41689242779,2619.6987918789073,8791.526725943393
2.0,194.99999999999997,5810.66374734706,-1412.8992743800889,6933.958195505552,-1806.545429465091,8322.672406311427
2.0,200.0,7514.777392031737,-2145.1919557581364,9119.848182022894,-2591.9006762982453,10150.739362827824
2.0,204.99999999999997,6784.97650185663,-3907.003349163253,8189.013436838107,-4721.004436376312,9161.44565268778
2.0,210.00000000000003,6125.3215098877445,-5113.43068282296,7390.27942098198,-6206.653533750954,8238.689550458974
2.0,214.99999999999997,6632.740171616944,-4236.372521423824,8017.167337155184,-5076.202929816298,8946.332325945452
2.0,219.99999999999997,8159.354642223087,-1624.488304594393,9859.57727257546,-1828.8075257555056,10882.233405906974
2.0,225.0,9495.587563121555,-360.2525613063026,11434.647430907817,-298.5138172030056,12342.30856453716
2.0,230.0,10351.786199603506,-2364.7727180607926,12414.969559521063,-2726.0772372757865,13185.759846053357
2.0,235.00000000000003,10419.44827461811,-2505.458240676083,12466.279349857597,-2871.6962832103172,13250.44827971443
2.0,239.99999999999997,9923.97229446855,-2361.996867569226,11858.54985763145,-2703.6232005314437,12731.756693575453
2.0,244.99999999999997,9711.22678959779,-2098.9150884742658,11576.23422266894,-2411.1988283905193,12518.79051229055
2.0,250.00000000000003,9407.751961449987,-88.01939813126728,11183.913149810924,-16.07741761557736,12251.065647530004
2.0,255.00000000000003,10246.390171301297,688.9110007847903,12138.549989326648,869.0187872612469,13129.575711127678
