radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,9137.81151812006,10889.580711327684,135.18736270909392,147.57764540287044,0.1785080128468007,0.1712997540872682,0.24368683423969995,0.24007418268836367,-0.0913074568817306
2.5,8668.091960958858,10594.402576426066,147.2081176511579,162.7452194107869,0.16302853952637483,0.15367871567625355,0.2765062956977223,0.2647129192557174,-0.07464525905996564
3.0,8337.181317075576,10381.699567513784,158.15038397432593,176.47974020419838,0.2792594873274811,0.25968664712057304,0.26657262733950887,0.24979650301018935,-0.06299694881629032
3.5,8191.944647881435,10399.639454182869,169.3275118449008,190.78453315098696,0.24924895110468392,0.23093150440760465,0.15792540488376816,0.15038908805300175,-0.04964612667068697
4.0,7275.776155685391,9515.686974089405,170.59632066003525,195.09676546872225,0.17983216898231608,0.1675231088916802,0.11258640097053363,0.10964357161813276,-0.04588733921785662
4.5,6550.422188827815,8807.59217820347,171.68838006611037,199.0833112089399,0.10810155885714164,0.10089485705081469,0.1068960694394013,0.10464779457100287,-0.041619453011453485
5.0,5801.3367532441525,8049.054512575335,170.31348674200984,200.61224429948606,0.0933474485880152,0.08643165159913707,0.1067863201929266,0.10357058430440816,-0.037933355121982135
5.5,5287.467778824118,7544.149426795561,170.53173541465134,203.6978690300308,0.09372315641289292,0.08611493265035983,0.10301897640125834,0.10023381877702661,-0.031934260918573994
6.0,4753.88789428209,6991.35519782348,168.8885057240206,204.81242927845196,0.09846734004386484,0.08779793663065412,0.09945187332880243,0.09527498351127933,-0.0279168270511924
6.5,4409.8123865303305,6653.644038613916,169.30381127560935,207.96318484527606,0.07041551231283923,0.06102894009622973,0.09273544867584708,0.08848726128093423,-0.021801274383525727
7.0,3963.8267457349557,6169.264058085004,166.5736690480962,207.80964464286788,0.07760981136683232,0.06489792500134511,0.0858637137455511,0.08113659002755393,-0.019093929129820216
7.5,3573.099493542294,5735.982966576223,163.70169883531204,207.41232424646725,0.06846727548312335,0.05632465533628763,0.0896288705627473,0.08462125055470449,-0.01653802126778619
8.0,3183.8974766885913,5282.524361577847,159.59692921077377,205.57284570833468,0.08177343618857298,0.0673224555268175,0.0827537571131819,0.0775263491871238,-0.016384640810538118
8.5,2881.477064243467,4933.526678791834,156.5009745850468,204.7803134330314,0.08206142479334552,0.06651289665137904,0.07378867802821273,0.06842618791051422,-0.01439741973398007
9.0,2602.0038483051403,4599.903837990242,153.02952210193385,203.46777273541915,0.09157860425855632,0.07480175393734965,0.07739172304134506,0.07120642999800343,-0.012978202151679816
9.5,2405.847219965589,4370.728884566433,151.18051656768836,203.76929210109438,0.10398024441711151,0.0835933872418335,0.07229940210545723,0.06623387816070012,-0.009914175055795756
10.0,2229.3452889605273,4163.412317678696,149.30992227445995,204.0444147159803,0.10640932556124807,0.08551770810676709,0.06302987154808165,0.057496171301811706,-0.006491519791802414
10.5,2045.7406673411251,3932.7693933050614,146.5615127074015,203.2094452275857,0.11858487754103567,0.09509835511168177,0.056957044489435345,0.05182998658906816,-0.005113418069868375
11.0,1903.9223761105854,3761.7942079807035,144.7174700484238,203.42009804291152,0.11517763515378583,0.09215620653943785,0.05771336568477363,0.05255521895395137,-0.0013116008756324032
11.5,1752.5695551425265,3565.7623661427997,141.96672104454288,202.50004249540837,0.10371476775719796,0.08294366773808537,0.04945060025801664,0.04522407411257601,1.4052713518665188e-05
12.0,1625.478075476145,3399.744918413646,139.6629403446517,201.98252157294144,0.10862885491668337,0.08640680416638001,0.046002478349875746,0.041776563548546385,0.002052128503412315
12.5,1516.6576469257145,3258.352849060344,137.68885425687668,201.8152883536188,0.09606972154803356,0.07647973938119026,0.040431738554736744,0.03674388658407811,0.004670770166964767
13.0,1399.731190587012,3094.632073734833,134.89442344897418,200.57471664831743,0.08917358172371492,0.07228746399004826,0.03893000243447614,0.035622355315017624,0.00515641750618169
13.5,1325.3578760163864,3001.720813893417,133.76221935292946,201.30382755318175,0.09926399827333338,0.07829018895961411,0.03817175749444384,0.03412175980260114,0.00992976922319195
14.0,1242.8537986774709,2887.796841541918,131.90888211748515,201.0700270591986,0.07644722565512214,0.06100038479950121,0.03101982439871401,0.02813926597015011,0.012074976187097857
14.5,1194.8088866152045,2833.7661622340966,131.62343581566492,202.70572106478494,0.07864495181410772,0.061791027689226244,0.03369654371804379,0.032149474908740906,0.018298547404613008
15.0,1133.001952911897,2749.4626820784656,130.3649849218664,203.0811173673638,0.06264292234564654,0.04934573335641606,0.04037206656670415,0.03757081344043319,0.021634034310966894
