radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,9557.273225022422,2243.663650800416,11600.177382930968,2843.799284242501,12347.4892073768
2.0,5.0,8463.341930105484,-2143.278443797676,10114.10609074588,-2485.2706704389097,11180.499184893391
2.0,10.0,7166.610518234844,-3629.553253653247,8527.703975833894,-4459.816902213185,9625.96418437465
2.0,14.999999999999998,6009.84784023576,-4380.433025797976,7312.201616357272,-5404.216153912053,8202.319998867735
2.0,20.0,5736.412854438076,-3243.7065236260005,7115.931595970549,-3923.193366318375,8036.978163881769
2.0,25.0,5222.82583743045,-2461.1438277323623,6506.60588883431,-2991.6327140757094,7542.293481612744
2.0,29.999999999999996,5613.058367984029,-2349.145230225974,7023.403396099791,-2920.410470019631,8007.426635288741
2.0,35.0,8027.0599106275695,-320.7393558468534,10034.574269764184,-208.86259314705148,10781.648325268621
2.0,40.0,9412.18851920643,-3291.2800790198366,11565.904221642872,-3828.3664452527964,12125.361491240265
2.0,45.0,9741.735546144111,-6214.376596432738,11856.421809565225,-7253.147832444613,12228.612511158872
2.0,50.0,8647.672584643451,-4084.8560028592365,10575.10481238991,-4681.945419427552,11226.636797271578
2.0,54.99999999999999,7778.539832349233,-4777.160505110637,9600.574391533484,-5603.9578690999915,10187.67039544209
2.0,59.99999999999999,8215.802342985233,-5406.852265250276,10105.79723641605,-6297.179473378656,10610.75579340868
2.0,65.0,8037.304495392045,-3239.2819653665347,9894.611494963847,-3732.36733590394,10633.233109936245
2.0,70.0,7322.904057819526,-1198.3033770829336,9067.719415178894,-1252.8997513312897,9999.091178463088
2.0,74.99999999999999,6242.060589114262,236.01437226821668,7718.616036758851,519.3773484597373,8851.432545049864
2.0,80.0,5635.128100748811,360.4816103335421,7020.178743806215,591.7525581661803,8180.579075799063
2.0,85.0,5105.038963011369,-83.49062593688399,6376.249302569146,3.0063793483475365,7593.931321560825
2.0,90.0,4421.834781048878,517.0564426793424,5383.3514283943805,769.533901923394,6809.893476656006
2.0,95.0,5296.598520294714,581.3054458244934,6555.733674890253,746.1481548227415,7796.96340775529
2.0,100.0,6351.420256793013,-495.20378014953485,7893.601870208127,-720.6070647786819,8966.400833389918
2.0,105.00000000000001,6840.620289711757,959.1699012298486,8474.6541561357,1218.4933413779831,9485.182237613602
2.0,109.99999999999999,6501.72514723709,1489.9411184206583,8005.658534892383,1921.090188222251,9084.771970697175
2.0,115.0,7410.596260410631,803.9033889839316,9037.59876687109,937.7282016788927,10109.143967113077
2.0,119.99999999999999,8477.056486263442,1429.9172754523183,10264.95509286736,1697.3084906089894,11232.584850449965
2.0,125.00000000000001,9319.377303936342,1787.7177006831284,11181.275633790403,2123.650587170619,12116.410571185634
2.0,130.0,10159.25492032276,1501.7062337925418,12146.038145805484,1686.003503897954,13017.89439199824
2.0,135.0,11009.416487231058,2440.5554620746816,13169.280208243996,2796.588861349578,13877.368774889626
2.0,140.0,11433.392491592356,4555.556317309342,13641.903238685103,5338.539123053276,14202.532663590842
2.0,145.0,11906.333531233626,3390.0957066501533,14150.033052914761,3920.408619806919,14775.968655248165
2.0,149.99999999999997,12385.810154744197,961.5667151827065,14718.999900215014,976.1135362465466,15362.246712882283
2.0,155.0,11757.47732163417,1681.6733366080407,13990.883786512622,1872.329195743353,14691.04305632568
2.0,160.0,11520.031373223006,2169.1456039241834,13699.7942705786,2515.4186679428476,14425.905967955954
2.0,165.00000000000003,10849.43968586571,947.365174985066,12921.524639177636,1010.7933858216734,13758.311426831122
2.0,170.0,10239.243511714263,667.8429776636372,12236.33606948792,587.8801188288612,13122.380176828212
2.0,175.0,10319.324733326008,4272.517951296163,12377.767726747266,4952.747744768036,13028.990434676834
2.0,180.0,10037.796945470358,8215.908164228485,12047.875637210558,9692.857967386166,12364.06068099664
2.0,185.0,7913.284227755897,8158.86751715755,9651.67704630447,9973.258800843963,9961.246352026896
2.0,190.0,5468.056178564608,2871.9566601014103,6770.47763120538,3851.544387046688,7773.876624502506
2.0,194.99999999999997,5052.823737569656,-2508.353743939983,6104.5648942060925,-3253.1299338149092,7336.929044462512
2.0,200.0,6848.645751821449,-3779.6315651349314,8475.33243297467,-4703.8518784898715,9249.142179751818
2.0,204.99999999999997,5785.689395218447,-5112.926490810016,7150.801479786307,-6347.591871733715,7834.674676241828
2.0,210.00000000000003,5095.221059447744,-6483.515097431631,6388.781498472579,-7960.299996023305,6807.657605745379
2.0,214.99999999999997,6130.455888388843,-5413.896035519601,7642.710593853111,-6536.764460676261,8204.338642936704
2.0,219.99999999999997,7840.868534714821,-3428.314409184527,9717.993776320938,-3976.3080001450708,10398.969710209823
2.0,225.0,9166.539481649419,-847.9627596685914,11311.098039729848,-757.3418010888427,11986.24492612568
