radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8366.058996595115,10170.349555805678,129.3526883879505,142.62082285420792,0.22431995054557158,0.21349165653318725,0.37724125071474096,0.3692814206067297,-0.08053973565786116
2.5,8299.850959250114,10307.307666824918,144.04730958308554,160.52497988494594,0.23404461965531076,0.2196051089415972,0.3771256208093347,0.36205467068801006,-0.0618035785970365
3.0,7808.962090743539,9885.321414543105,153.05844070886982,172.20907131631978,0.33009834504604546,0.3047709902360418,0.3685819629013682,0.34510889953573803,-0.0548419123558786
3.5,7687.643185132591,9918.74670336022,164.03277461520935,186.32126411593705,0.26349518597131555,0.24230760288570338,0.21302779903489064,0.20233465847369508,-0.04463081178803588
4.0,6815.915343757112,9058.035977419837,165.11711411912592,190.34742948009398,0.2155257662154777,0.1973903404704055,0.14251008709672827,0.1382181877895104,-0.042514219164737826
4.5,6242.113240500517,8506.18313857416,167.59925292868203,195.6471929867222,0.12948320377591516,0.11783551327345408,0.12319715340356643,0.1205460593596432,-0.038305701727219595
5.0,5530.856666303759,7775.65184143634,166.2957706362937,197.17570643256664,0.11073982299295747,0.10118161653974422,0.11924180353563701,0.11570459930545315,-0.03545694346693256
5.5,5057.82580297364,7304.906204856224,166.78741534167085,200.44197196872022,0.10837314365165038,0.09874370868207323,0.10955109252140512,0.10668128638618862,-0.03022789280646463
6.0,4522.383226242335,6734.83346719352,164.72492026847064,201.01990151017665,0.125888030239998,0.11090821948065199,0.1058100999089579,0.10115549396167202,-0.027565095860420327
6.5,4279.477190141863,6514.1879542191,166.78309787242264,205.77225688227298,0.07840845562513295,0.0674339123482471,0.09001751400432724,0.08545459295588112,-0.020780087158636877
7.0,3822.5666382897057,6006.184955003889,163.57862472837928,205.0446163278305,0.09368314508759938,0.0787739142533124,0.08289522836625553,0.07813065469852894,-0.019371802555766374
7.5,3466.6356715642955,5611.222813873023,161.2444341263667,205.14426900122672,0.07580562089492751,0.06337757861229733,0.08564564953127037,0.08056922047323707,-0.016798461548009232
8.0,3086.04552776693,5162.984696214669,157.1253137534988,203.23355424170822,0.0891129486822974,0.07391031603313265,0.08010292829533837,0.07455317596457925,-0.01712330384335397
8.5,2801.682471546625,4833.923672438646,154.31882907845792,202.70261768346379,0.08275173738114196,0.06775729996754347,0.06665740413566254,0.06132306408160711,-0.015258116825260343
9.0,2522.092808044844,4496.688559326427,150.66132639932383,201.172058283296,0.09522381237116463,0.07839636357255747,0.07233742994998989,0.06623552794731122,-0.014133775550512326
9.5,2353.1539662864393,4301.517861013574,149.5157606398776,202.14949834127452,0.10975978182597643,0.08839998524561445,0.06769495803705716,0.06148205059327534,-0.01070926839401226
10.0,2188.1687493413306,4108.121173946748,147.92460070391706,202.68500620289473,0.1050631671445608,0.08444337360873931,0.05676693722253822,0.05176536371245201,-0.007311826213928396
10.5,2000.5763161197906,3868.955185242279,144.93464499303747,201.55403604255594,0.1188827991537624,0.09485546775405662,0.05331636741596273,0.04819563952624749,-0.006494206716239066
11.0,1865.6300251987616,3706.3860277499707,143.25477401185057,201.91643396526612,0.1102076958754505,0.08791634715925824,0.05656721572595284,0.05135379592850942,-0.0026584446794681803
11.5,1721.8286562675862,3519.5891754444374,140.716131083388,201.18468012652212,0.09847188691246776,0.0783938385726259,0.049052841535450815,0.044837691097176745,-0.0013851890280519809
12.0,1597.1414517549952,3355.292724109342,138.44023050060247,200.65770029907176,0.10702560095135583,0.08453329245900675,0.047546782717961894,0.043164118121951936,0.0004435627676160797
12.5,1491.9915424282083,3218.4592204951937,136.56461576979817,200.57602113959166,0.0928796387263315,0.07329359677177856,0.03898820866140509,0.0355647432049251,0.0029769979199341747
13.0,1371.4106979502649,3047.442008833992,133.52280357060155,199.03955917063797,0.08607043680061179,0.06975404693736827,0.03609810936626048,0.03264625674098522,0.002921721908886752
13.5,1302.5520995099198,2962.1237409754403,132.6063850023215,199.97167425205112,0.09582975744116747,0.07487800324315785,0.037339390978255116,0.0336103160284502,0.007762209050468459
14.0,1223.1406090964017,2853.293093069779,130.8585821692625,199.86521283849498,0.07512177295640717,0.05977708076266751,0.03423696491716585,0.031006762416948885,0.010311214743723054
14.5,1177.5773363833093,2801.8320656942274,130.67085129269643,201.56032583960143,0.07654364973498406,0.058972358455423514,0.034722711557749135,0.03303955260338004,0.016223658770039572
15.0,1120.2941421916382,2725.3725522974346,129.63183302289053,202.18948608783177,0.060705461647916986,0.047274982793026415,0.03763410589079126,0.03512105372875131,0.01995587247845406
