radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,9557.280716317473,2243.620304525015,11601.46067406406,2842.708311173541,12347.499491628645
2.0,5.0,8463.352870886745,-2143.3199612970784,10115.479175942151,-2486.478656741682,11180.508430795244
2.0,10.0,7166.624769952675,-3629.592734660557,8529.184396723154,-4461.132037812053,9625.975876845518
2.0,14.999999999999998,6009.865265305218,-4380.4702735177725,7313.801801839796,-5405.629530618737,8202.33540121355
2.0,20.0,5736.433315709443,-3243.7413459692225,7117.6636544109515,-3924.697255079324,8036.997345004109
2.0,25.0,5222.849205885196,-2461.1760153854166,6508.483180243878,-2993.213912004578,7542.316517551706
2.0,29.999999999999996,5613.0844981291975,-2349.174570834672,7025.4363208200175,-2922.0527691088096,8007.453178792701
2.0,35.0,8027.088656357061,-320.7656261248526,10036.770168185489,-210.55227806327275,10781.678804446537
2.0,40.0,9412.219709518327,-3291.3030331336145,11568.27183295172,-3830.081718336716,12125.393441301812
2.0,45.0,9741.768978998536,-6214.395978022283,11858.967421556797,-7254.869663487905,12228.647573503562
2.0,50.0,8647.708020552458,-4084.8715469062527,10577.832035300049,-4683.655978592729,11226.67431920943
2.0,54.99999999999999,7778.576985555549,-4777.171945592408,9603.48275028186,-5605.63332005269,10187.711020156627
2.0,59.99999999999999,8215.840881139897,-5406.859348762176,10108.8828804736,-6298.798756870994,10610.798396540291
2.0,65.0,8037.344033841717,-3239.2844554425155,9897.868116990243,-3733.9098544271833,10633.276364446632
2.0,70.0,7322.944147032847,-1198.30107269241,9071.137611878683,-1254.3450447797254,9999.134768230006
2.0,74.99999999999999,6242.100752254721,236.02161677491813,7722.18416907797,518.0487507755481,8851.476460957034
2.0,80.0,5635.167802579136,360.4938883159982,7023.880610704892,590.5597746119345,8180.622819823634
2.0,85.0,5105.077645994956,-83.47329510138434,6380.0677039653165,1.9651216610169513,7593.974767693621
2.0,90.0,4421.871878321195,517.078766842809,5387.267374689778,768.6550028902999,6809.934945907555
2.0,95.0,5296.633465652095,581.3326259692824,6559.722706995186,745.440597771684,7797.001453837488
2.0,100.0,6351.452502549144,-495.1719631690337,7897.643953217364,-721.1366956763256,8966.436924792259
2.0,105.00000000000001,6840.649316647395,959.2060597850864,8478.727556439935,1218.1414465484881,9485.212377147813
2.0,109.99999999999999,6501.750477345433,1489.9812518712079,8009.74253313507,1920.9179499922939,9084.797216561585
2.0,115.0,7410.617492768679,803.9470817053652,9041.672189596005,937.7333534185136,10109.165552991106
2.0,119.99999999999999,8477.073266841322,1429.964058467116,10268.998380430894,1697.4831959852263,11232.600823841514
2.0,125.00000000000001,9319.389360418976,1787.767077626605,11185.271154949342,2123.988020268529,12116.421182984162
2.0,130.0,10159.262052384838,1501.7576944668035,12149.969772557783,1686.4936031883271,13017.900203069881
2.0,135.0,11009.418560406266,2440.6084892744366,13173.134051280296,2797.2191635736153,13877.368542644934
2.0,140.0,11433.389437025526,4555.610401774511,13645.667732605612,5339.297760965135,14202.525634206986
2.0,145.0,11906.32533762759,3390.1503555159534,14153.698179461633,3921.284611486143,14775.957111572137
2.0,149.99999999999997,12385.796861398852,961.6214559087912,14722.557550120917,977.0931814987962,15362.232034612218
2.0,155.0,11757.459012494672,1681.727730550413,13994.327560283971,1873.3990480643843,14691.022324831332
2.0,160.0,11520.008157581144,2169.1992342285525,13703.119158538571,2516.56514417578,14425.879555991056
2.0,165.00000000000003,10849.411706583729,947.4176444891918,12924.727050054138,1012.0030054218446,13758.28108510139
2.0,170.0,10239.210927480784,667.8939230895232,12239.413246154403,589.1391080788426,13122.345144118277
2.0,175.0,10319.28772193034,4272.567025004438,12380.718555133451,4954.042678702401,13028.946802420378
2.0,180.0,10037.75570326383,8215.955030231822,12050.701035453474,9694.175940043466,12364.010217550642
2.0,185.0,7913.238967295661,8158.911863260815,9654.379725034318,9974.590268100204,9961.18933004775
2.0,190.0,5468.007132153468,2871.998176689871,6773.061747677559,3852.883086672241,7773.813839479795
2.0,194.99999999999997,5052.7711564207475,-2508.31535113849,6107.031307076188,-3251.805893333698,7336.872507724927
2.0,200.0,6848.589907770221,-3779.5965771546444,8477.69118073905,-4702.550607839838,9249.082793129412
2.0,204.99999999999997,5785.630595970483,-5112.895175393096,7153.053845316936,-6346.321115880001,7834.608683954027
2.0,210.00000000000003,5095.159631815441,-6483.487702998857,6390.936092516714,-7959.066349375388,6807.585404993559
2.0,214.99999999999997,6130.392190257435,-5413.872784076409,7644.776398471972,-6535.572093956723,8204.26617527676
2.0,219.99999999999997,7840.802952603986,-3428.295494365064,9719.979639096915,-3975.160158713077,10398.898965757531
2.0,225.0,9166.472424265747,-847.9483402792839,11313.011085085105,-756.2408725170235,11986.174128018833
2.0,230.0,9527.754823962718,-3026.985827263419,11703.526193568683,-3487.4213988001516,12268.404561506002
2.0,235.00000000000003,9467.69441882522,-5408.579254104096,11577.330854431308,-6372.49547490799,12003.614739718318
2.0,239.99999999999997,8881.18215435732,-4262.897956261124,10849.264328158017,-4999.141660351275,11466.674461811852
2.0,244.99999999999997,8634.745436208157,-3089.854280519157,10541.602658483916,-3614.7796178514645,11299.007838304191
2.0,250.00000000000003,8133.02004168206,-960.368768132485,9918.469900613854,-1035.2934558188476,10881.47681567871
2.0,255.00000000000003,8197.504911972877,359.89580665703465,9977.232668351411,545.820881662763,10963.473080548467
2.0,260.0,9013.976069245942,163.53329385590246,11000.573653395655,238.66543989561637,11833.96000821877
2.0,265.0,9352.655729971753,-844.5893681106936,11442.473329667737,-1043.7085580202659,12183.579603560413
2.0,270.0,8740.753776395431,49.63609747664144,10718.235156375042,110.23767230013421,11544.291431341262
2.0,275.0,7802.997102997449,1069.437149883061,9561.61336893447,1402.8303782686985,10523.215228540917
2.0,280.0,7595.220932646944,807.6137322938133,9296.279357317922,979.5563674916621,10308.20758268403
2.0,285.0,8048.561435632555,1722.1242893298177,9847.283749216269,2068.595260045962,10757.594740763825
2.0,290.0,8357.675920934635,2293.1808752507122,10205.725048562708,2766.7839521306782,11056.81659418484
2.0,294.99999999999994,9088.399123271882,1847.6546328488869,11015.528380618045,2163.145609662294,11867.299934370705
2.0,299.99999999999994,9438.200457102143,1587.2841863504668,11389.16720066491,1811.6310642975864,12251.285828260174
2.0,305.0,9547.116913996633,1236.296695348144,11484.176779577954,1373.0493893062703,12379.170097808914
2.0,310.0,9884.015825726861,1131.7211852348355,11868.771134498907,1199.8865264987298,12738.451304193895
2.0,315.0,10394.37443580183,1920.4361578716853,12481.367863909642,2119.3020209711513,13250.672677314114
