radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,8207.805943398038,2796.518351187173,9864.01134085111,3351.417284541705,10857.423501836423
2.0,5.0,8017.745105519042,-389.63513383839836,9581.64080193321,-414.9220046586005,10770.845373677683
2.0,10.0,7591.869033946079,-4295.010322463355,9023.978993346049,-5198.6576446247345,10031.019699331782
2.0,14.999999999999998,6816.528447844113,-4585.177691200893,8214.02845639387,-5503.895474094382,9114.35030535882
2.0,20.0,6198.64572230157,-2227.0781838833454,7570.150694196852,-2525.1130729336287,8685.589205762257
2.0,25.0,5182.500985343157,-1248.5757799010375,6245.469152692832,-1427.3962446555715,7628.176178316932
2.0,29.999999999999996,6084.154595024158,-1090.001113135308,7377.245813264462,-1307.2300807343422,8648.293398243895
2.0,35.0,8793.813228715804,-152.37956565524019,10660.466648645144,-48.81740215224181,11600.360449273463
2.0,40.0,10014.631743361353,-3089.2858778835866,12020.613903926864,-3563.7398365487243,12785.996889435512
2.0,45.0,10542.957456437063,-4057.242075747275,12589.063209240794,-4633.72323047446,13285.365368135883
2.0,50.0,9912.891601493007,-2252.2478159463185,11830.154764468121,-2451.3821520721685,12725.5969089751
2.0,54.99999999999999,9452.63777470677,-3336.522137557137,11294.210051184811,-3800.92174623799,12165.653556408673
2.0,59.99999999999999,9595.417338002793,-3547.069733140105,11471.911099930474,-4055.562722492286,12303.968001826937
2.0,65.0,9433.50274717248,-2075.798222879206,11306.498505489071,-2340.62240788149,12224.22072879029
2.0,70.0,8881.141808548542,-624.5626802888578,10691.211407173107,-594.6017847912908,11687.836654696825
2.0,74.99999999999999,7281.999240800209,873.7630893213902,8776.403444915495,1219.4260571101477,9967.825500979308
2.0,80.0,7363.178243295401,93.88020424438696,8932.847824860331,194.89555568112928,10070.35703854804
2.0,85.0,7230.305004204589,-54.8390778345273,8769.127839703215,31.70620039846949,9927.127284661861
2.0,90.0,6547.683839412668,200.61545297451045,7860.412174352445,335.30353245508695,9185.822838684371
2.0,95.0,7591.669696309135,28.49912644228766,9140.218060829759,73.755718132953,10316.471175085515
2.0,100.0,8297.425370728046,-569.0812645527017,9967.047020376118,-701.1840632931292,11067.066876874944
2.0,105.00000000000001,8162.743248246662,526.0029777713346,9781.945402187408,662.0170008575012,10923.896568692066
2.0,109.99999999999999,7807.311931475321,1013.7745602748139,9342.973414319129,1262.382679174463,10529.881935552394
2.0,115.0,8694.109617312637,389.93442608397027,10356.472444956022,420.37777178918986,11492.48821109727
2.0,119.99999999999999,9363.773267355587,900.7892286397896,11116.754393363775,1039.4715268158525,12194.07908630297
2.0,125.00000000000001,9839.402228010946,1203.6960945403498,11622.767506894817,1415.418619954573,12689.34223521398
2.0,130.0,10658.450190890031,555.9955589873562,12558.818699130881,570.2658250830182,13564.10829944261
2.0,135.0,11463.576525849541,1118.857991396867,13509.818820171786,1234.9575615328913,14397.82162005159
2.0,140.0,11491.726700375708,2678.815292945542,13523.860954002936,3122.618643870597,14374.630602087236
2.0,145.0,11531.412119401144,1741.6100336717482,13555.232401201803,1976.4520739279005,14452.662668428979
2.0,149.99999999999997,11742.063775004155,368.3669263900283,13811.499137789042,313.8203815575089,14698.619521332957
2.0,155.0,11354.506677420468,1234.9519497780839,13360.483312935417,1358.2899580537778,14281.225118585344
2.0,160.0,11484.540911503347,1941.263780447271,13517.396148721065,2226.61535403527,14396.978954994262
2.0,165.00000000000003,10850.005293967452,1136.5774195303884,12793.605358515211,1248.9940088918747,13754.922427249194
2.0,170.0,9919.621751190023,847.6435473960357,11712.889783537626,844.8955494524341,12782.652933106776
2.0,175.0,9802.98087062515,3710.2935164982564,11597.734193247474,4259.766595318211,12515.489614227703
2.0,180.0,9868.95826234098,5798.095012523291,11710.525692305295,6751.8680759394465,12408.21129416536
2.0,185.0,8227.366801449136,5261.596016694815,9844.793434152221,6299.2966719055885,10639.572919574175
2.0,190.0,6281.9353895647355,2038.2120302180285,7534.121059831231,2555.3408819463193,8797.031461501081
2.0,194.99999999999997,5808.942002852477,-1405.4841179079083,6919.39015839694,-1790.3503191169962,8321.310444966104
2.0,200.0,7530.265383004843,-2117.9925049834933,9120.975422350852,-2545.190477547739,10169.653093155575
2.0,204.99999999999997,6799.396267697986,-3883.8272096785267,8191.440856718011,-4670.35103152431,9180.679719491915
2.0,210.00000000000003,6139.321630035323,-5085.048291436793,7388.713347021359,-6142.368985317901,8259.080848205685
2.0,214.99999999999997,6633.867811509188,-4219.875309106057,7995.65166126208,-5040.964626429479,8949.704178034986
2.0,219.99999999999997,8148.942870719715,-1625.4215886777479,9821.976951940502,-1828.6435343116345,10870.971753791322
2.0,225.0,9479.532176360182,-361.21372130661985,11392.397401112394,-300.51392710512937,12325.33552046554
2.0,230.0,10333.880623113098,-2365.3825797842746,12375.169990672603,-2724.963611095066,13166.75564236049
2.0,235.00000000000003,10399.582781452069,-2488.6688176786574,12428.112091035877,-2850.17856767002,13230.242260325795
2.0,239.99999999999997,9901.276840529415,-2345.1099776376973,11819.725300001868,-2684.7681290908304,12708.498636811504
2.0,244.99999999999997,9689.55080136641,-2097.1747623332517,11541.986163162634,-2412.371398900916,12495.820962284992
2.0,250.00000000000003,9386.479886240175,-86.86934610070011,11153.270076757755,-17.4241391318983,12228.582900240517
2.0,255.00000000000003,10232.630648447517,679.4261787749465,12121.271128003767,857.7181978056724,13115.249927971085
2.0,260.0,10881.352114246358,854.596419040196,12894.347350605882,1032.6032307750897,13793.452734637069
2.0,265.0,10972.868878285046,-121.35205576616306,13025.118696767453,-144.0709068010832,13896.48562654663
2.0,270.0,10332.862008363969,135.43657714521206,12265.72211445283,208.6213944125025,13225.548814420205
2.0,275.0,10012.342895762391,588.1675846555163,11872.723896556514,757.5144697774404,12884.73624481897
2.0,280.0,9861.69244108097,225.71499535244902,11684.557117031683,264.5610593719898,12729.544025189476
2.0,285.0,9757.620324385578,727.3483289129065,11560.309026124858,853.7559732566383,12614.01994253974
2.0,290.0,9802.257399677248,1181.5794770370462,11606.226811580133,1395.1896849934947,12650.717987319562
2.0,294.99999999999994,10217.725747388557,725.4394743226485,12064.927360111153,811.9197133330422,13098.844798894646
2.0,299.99999999999994,10366.593664387989,465.05292876194017,12225.59603675548,483.9040229579741,13258.788016946886
2.0,305.0,10358.338594285107,221.0146769571329,12204.203642033928,182.9840390596628,13251.966743447001
2.0,310.0,10601.618649857042,126.82071368929792,12489.939993882392,36.5324221287965,13507.610374366326
2.0,315.0,10986.663966436114,974.3104818836828,12961.772170154436,1030.317024669309,13901.615386459425
