radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,9123.919884861458,10866.169943732828,135.08456525348453,147.41892649000553,0.1774375831783476,0.1707717950430163,0.2427739845475883,0.23864690680568623,-0.09237212670366618
2.5,8654.42757987787,10572.7643183384,147.0920424417809,162.57893712238987,0.16213684997077865,0.15324450043916402,0.2752365897266743,0.2630469939980472,-0.07553901692879766
3.0,8323.003892716279,10358.994012526573,158.0158589450718,176.2866473604275,0.2780250312568075,0.25862535375031487,0.2652364514881619,0.24864626202325393,-0.06393215356506309
3.5,8176.504474917666,10378.039582248246,169.16786237997994,190.58630207302113,0.24836202767456916,0.23033679089941908,0.15734819099249492,0.1498248927174569,-0.05027249260929797
4.0,7264.325381454145,9498.632747116244,170.46202370562358,194.9218586728153,0.17931760420369108,0.16732946943766905,0.1123364876505502,0.10938671007751966,-0.046477242723333236
4.5,6541.732462573166,8796.588061032797,171.57446220687754,198.9589059947998,0.10794460967545626,0.10097444143228076,0.10663243218697714,0.10431556448820868,-0.04185462014781811
5.0,5795.692112565313,8040.664109911543,170.23060994670308,200.5076570846054,0.09310623019937847,0.08636890337527645,0.10656713324828636,0.1033474389656114,-0.038249103392390946
5.5,5282.24158536242,7536.262228742685,170.44743682289067,203.5913609613256,0.09341888487498445,0.08592141877033732,0.1027837930649466,0.099954574855311,-0.03224955605240356
6.0,4750.264002729315,6985.492197317473,168.824121547769,204.72653268178223,0.09805143454217272,0.08761134357434164,0.09919041119485035,0.09502002053163998,-0.028204704902555795
6.5,4405.415491881768,6647.144160397249,169.2193862925625,207.8615814492474,0.07024812491057188,0.06104202120964167,0.0925796484893573,0.08832031981596218,-0.022050925850654574
7.0,3960.7372049848364,6164.971341389459,166.5087398153438,207.73733268174553,0.07727468341368783,0.06460971452935445,0.0856714420711357,0.08095854023388038,-0.019230194356896817
7.5,3570.5554420692747,5732.391058157842,163.64341054720035,207.34737262908305,0.06833720250789159,0.05618622551252296,0.08955943507836957,0.08455027545572279,-0.016655648545257022
8.0,3181.9484246121883,5279.752613559107,159.54807236973284,205.5189064501679,0.08158500084507593,0.06718590547803063,0.08261907183375483,0.07739750363758134,-0.016480883107938014
8.5,2879.9667844763417,4931.412942541268,156.45995547758827,204.73644036077403,0.08190269000960228,0.06635937637817942,0.07370737626364354,0.0683496315799351,-0.014462188542495964
9.0,2600.9744824768586,4598.324633106319,152.9992494827727,203.4328432135698,0.09135977951842132,0.07462256739313054,0.07725599078368844,0.07105819696920213,-0.013054405779203585
9.5,2404.7739899529115,4368.900214008808,151.14679257117123,203.7266600940674,0.10375650081080534,0.08339178581406706,0.07220538737643972,0.06616140871104413,-0.010032349655910256
10.0,2228.28910603896,4161.774331824253,149.27454927210331,204.00427279408274,0.10621026418674188,0.08534122541680216,0.06295673897972988,0.05743753189514759,-0.006567190416764139
10.5,2044.9701610057173,3931.6392361924395,146.5339096951966,203.18024505354995,0.11830769341038787,0.09487804528112155,0.05686039392252709,0.05175093363961038,-0.00515343302443386
11.0,1903.2151500292728,3760.679839524482,144.69058936337913,203.38996591466676,0.11500846895086735,0.09204881454921808,0.05763252292444739,0.05249482329892562,-0.0013640412064507372
11.5,1751.9702923497953,3564.7922913708626,141.94244735815514,202.4724952944595,0.10354945231759757,0.08279035530124967,0.04935524015994183,0.045136640131346155,-3.5682813678251765e-05
12.0,1625.0161683232052,3399.0208971729485,139.6430951385655,201.96101298536652,0.1084166058775712,0.08624747054390186,0.045895849570781466,0.041686239860250426,0.0020207495720952974
12.5,1516.2070927225043,3257.6167665490743,137.6684010912864,201.79249139118983,0.09592325530524139,0.07639059767497135,0.04036132770307141,0.036699191613199476,0.0046356834519589215
13.0,1399.460777421682,3094.1844861914124,134.88139273629207,200.56021120972215,0.08897763571454739,0.07213515446199745,0.03885744117796412,0.035522065474863085,0.005132322526079269
13.5,1325.0526616011884,3001.209151879286,133.746816528903,201.28667007621334,0.09901253508218372,0.07814631462800826,0.03805771122545817,0.0340297813273476,0.009903015588833457
14.0,1242.6411230120602,2887.425012868058,131.89759558903583,201.05708189504992,0.07626557777129779,0.06087258986652571,0.03092328429905359,0.028053097087713832,0.012052386355633935
14.5,1194.5650639323762,2833.2535339776423,131.61000504148404,202.6873855045642,0.0784592162236774,0.06165634356803929,0.033542864814871495,0.03191942583478899,0.01824357765664443
15.0,1132.6784430409473,2748.806111983852,130.346371816074,203.0568680930487,0.062482618834399685,0.04925307225520905,0.04016808999992403,0.03741612956185356,0.02157339883593828
