grid,ell,direction,x,y,z,gx,gy,gz,is_origin
base,0.25,0,-1.4142135623730954,-1.414213562373095,0.0,0.7635724705761044,0.08094788508635073,0.0,False
base,0.25,0,-0.7653668647301807,-1.847759065022573,0.0,0.744018887453,0.05322152117749866,0.0,False
base,0.25,0,-3.6739403974420594e-16,-2.0,0.0,0.7557856864009915,-0.01572405086227273,0.0,False
base,0.25,0,0.76536686473018,-1.8477590650225733,0.0,0.8200682215252024,-0.0491940661068632,0.0,False
base,0.25,0,1.4142135623730947,-1.4142135623730954,0.0,0.8176656802127507,-0.11904330226511904,0.0,False
base,0.25,0,1.847759065022573,-0.7653668647301808,0.0,0.7879796092207444,-0.10628027906962637,0.0,False
base,0.25,0,2.5,0.0,0.0,0.847402834760429,-0.04253739311536453,0.0,False
base,0.25,0,2.309698831278217,0.9567085809127245,0.0,0.800806606104131,0.09328145856157632,0.0,False
base,0.25,0,1.7677669529663689,1.7677669529663689,0.0,0.7972780444162895,0.10207084639637282,0.0,False
base,0.25,0,0.9567085809127246,2.309698831278217,0.0,0.8050790458683348,0.08851174850787812,0.0,False
base,0.25,0,1.5308084989341916e-16,2.5,0.0,0.7371471931410534,-0.026936871971381008,0.0,False
base,0.25,0,-0.9567085809127243,2.309698831278217,0.0,0.805247724261001,-0.05912998785605639,0.0,False
base,0.25,0,-1.7677669529663687,1.7677669529663689,0.0,0.778763969231379,-0.05665868663325312,0.0,False
base,0.25,0,-2.309698831278217,0.9567085809127247,0.0,0.806878574226068,-0.06589540436606425,0.0,False
base,0.25,0,-2.5,3.061616997868383e-16,0.0,0.8340352555770485,0.018147596618553113,0.0,False
base,0.25,0,-2.309698831278217,-0.9567085809127241,0.0,0.8201720203330881,0.0811261188243171,0.0,False
base,0.25,0,-1.7677669529663693,-1.7677669529663687,0.0,0.7885876910761204,0.08871876913760554,0.0,False
base,0.25,0,-0.9567085809127258,-2.309698831278216,0.0,0.7893566829870576,0.02476609549874452,-1.836360129833085e-17,False
base,0.25,0,-4.592425496802574e-16,-2.5,0.0,0.7156978634321606,-0.020248605378644556,0.0,False
base,0.25,0,0.956708580912725,-2.3096988312782165,0.0,0.83834299956022,-0.0036203280411829884,0.0,False
base,0.25,0,1.7677669529663684,-1.7677669529663693,0.0,0.8101400311772057,-0.08161833509431678,0.0,False
base,0.25,0,2.309698831278216,-0.956708580912726,0.0,0.8843527274119457,-0.14996086887129823,0.0,False
base,0.25,0,3.0,0.0,0.0,0.9737789107886927,-0.05308512273631916,0.0,False
base,0.25,0,2.77163859753386,1.1480502970952693,0.0,0.8677418630747551,0.1323894956284816,0.0,False
base,0.25,0,2.121320343559643,2.121320343559643,0.0,0.8414987753200386,0.13021695635946817,0.0,False
base,0.25,0,1.1480502970952695,2.77163859753386,0.0,0.8147164440056816,0.05175507891564961,0.0,False
base,0.25,0,1.8369701987210297e-16,3.0,0.0,0.8758895371861077,0.006335981692149342,0.0,False
base,0.25,0,-1.1480502970952693,2.77163859753386,0.0,0.8263402394953223,-0.053256929129182055,-2.40227205098651e-16,False
base,0.25,0,-2.1213203435596424,2.121320343559643,0.0,0.834732885658575,-0.07670944014318101,0.0,False
base,0.25,0,-2.77163859753386,1.1480502970952697,0.0,0.8753651556295879,-0.06301787473736864,0.0,False
base,0.25,0,-3.0,3.6739403974420594e-16,0.0,0.9136482534860867,0.009943842839574765,0.0,False
base,0.25,0,-2.7716385975338604,-1.148050297095269,0.0,0.8822920721938177,0.09754681795817811,0.0,False
base,0.25,0,-2.121320343559643,-2.1213203435596424,0.0,0.8510719548966051,0.09924657549979878,0.0,False
base,0.25,0,-1.148050297095271,-2.7716385975338595,0.0,0.848913540001266,0.04884299012514666,0.0,False
base,0.25,0,-5.51091059616309e-16,-3.0,0.0,0.6725014670967562,-0.028047705662022315,0.0,False
base,0.25,0,1.14805029709527,-2.77163859753386,0.0,0.8681784093086203,-0.019835789202663906,0.0,False
base,0.25,0,2.121320343559642,-2.121320343559643,0.0,0.8578823946217955,-0.07768499042820289,0.0,False
base,0.25,0,2.7716385975338595,-1.148050297095271,0.0,0.9157011633398894,-0.14011006261511744,0.0,False
base,0.25,0,0.5,0.0,0.2,0.6935492642703536,-0.008285040083515095,-0.0013669019944824612,False
base,0.25,0,0.46193976625564337,0.1913417161825449,0.2,0.6914209841077386,-0.00838298343192584,-0.001895028283860919,False
base,0.25,0,0.3535533905932738,0.3535533905932738,0.2,0.6882457620119236,-0.00802620632464502,-0.0020439997173540923,False
base,0.25,0,0.19134171618254492,0.46193976625564337,0.2,0.6840745191825283,-0.006833128773358604,-0.002012349955760913,False
base,0.25,0,3.061616997868383e-17,0.5,0.2,0.6803906781495241,-0.0036096250563002674,-0.0019138128693758638,False
base,0.25,0,-0.19134171618254486,0.46193976625564337,0.2,0.6800809719963186,0.000713776127661629,-0.001137723686895113,False
base,0.25,0,-0.35355339059327373,0.3535533905932738,0.2,0.682804262780951,0.0021903899503360946,0.0001466017969842082,False
base,0.25,0,-0.46193976625564337,0.19134171618254495,0.2,0.6858722357691652,0.0020467479011847625,0.0014146682314364846,False
base,0.25,0,-0.5,6.123233995736766e-17,0.2,0.6877961975695688,0.002740594134885921,0.0024807597616678836,False
base,0.25,0,-0.4619397662556434,-0.19134171618254484,0.2,0.6893218371481066,0.004834252921332625,0.0027735350519495195,False
base,0.25,0,-0.35355339059327384,-0.35355339059327373,0.2,0.6906381478249219,0.005697867826763405,0.0025650246367692584,False
base,0.25,0,-0.19134171618254517,-0.46193976625564326,0.2,0.6915648346227541,0.005179262720010027,0.0021478185931248523,False
base,0.25,0,-9.184850993605148e-17,-0.5,0.2,0.6925187329283158,0.0034177791994298833,0.0015713769780042134,False
base,0.25,0,0.191341716182545,-0.4619397662556433,0.2,0.6942739557196083,0.0007927863600350985,0.0008054423139322786,False
base,0.25,0,0.3535533905932737,-0.35355339059327384,0.2,0.6953214509321253,-0.0026760148212620276,3.4957263771968552e-06,False
base,0.25,0,0.46193976625564326,-0.1913417161825452,0.2,0.6950433193963326,-0.006109198969938737,-0.0006846211360915166,False
base,0.25,0,1.0,0.0,0.2,0.7018500578415874,-0.010021658703892555,-0.0037379454608880815,False
base,0.25,0,0.9238795325112867,0.3826834323650898,0.2,0.7034715473710649,-0.0067646808768783906,-0.0038141023834542564,False
base,0.25,0,0.7071067811865476,0.7071067811865476,0.2,0.7000936152863986,-0.009091256491371335,-0.003789070503296515,False
base,0.25,0,0.38268343236508984,0.9238795325112867,0.2,0.6844423343779248,-0.020110646094661462,-0.004694717571733578,False
base,0.25,0,6.123233995736766e-17,1.0,0.2,0.655793700331796,0.009321857071214645,-0.0035208234933266948,False
base,0.25,0,-0.3826834323650897,0.9238795325112867,0.2,0.6734483761169912,0.0321213339460575,0.00015567193795400615,False
base,0.25,0,-0.7071067811865475,0.7071067811865476,0.2,0.6902406248179666,0.01346865266928145,0.0015997835367767286,False
base,0.25,0,-0.9238795325112867,0.3826834323650899,0.2,0.6955064466777674,0.005322853821348341,0.0033614101302194884,False
base,0.25,0,-1.0,1.2246467991473532e-16,0.2,0.6982249244254516,0.005823526297000069,0.005002053300010979,False
base,0.25,0,-0.9238795325112868,-0.38268343236508967,0.2,0.7000890783454793,0.013959378026167183,0.005306484816211428,False
base,0.25,0,-0.7071067811865477,-0.7071067811865475,0.2,0.7008005168440165,0.013539779913061134,0.0042947096727247724,False
base,0.25,0,-0.38268343236509034,-0.9238795325112865,0.2,0.6949112877624477,0.018241399914346874,0.003887646858664621,False
base,0.25,0,-1.8369701987210297e-16,-1.0,0.2,0.6976108988290846,0.022695793318135392,0.0019735174003132137,False
base,0.25,0,0.38268343236509,-0.9238795325112866,0.2,0.7039169592070992,0.010900588332014514,-9.641510721468086e-05,False
base,0.25,0,0.7071067811865474,-0.7071067811865477,0.2,0.7087717741386864,-0.0012965491332053648,-0.0022509830284834146,False
base,0.25,0,0.9238795325112865,-0.3826834323650904,0.2,0.70506300004423,-0.011328104956683842,-0.0033843475294743387,False
base,0.25,0,1.5,0.0,0.2,0.7126596288652152,-0.009828816313389676,-0.008046630478916406,False
base,0.25,0,1.38581929876693,0.5740251485476346,0.2,0.7212781266199668,0.010129285536267326,-0.005752087280818735,False
base,0.25,0,1.0606601717798214,1.0606601717798214,0.2,0.737670453222657,0.016746108403412355,-0.00470638010942004,False
base,0.25,0,0.5740251485476348,1.38581929876693,0.2,0.7095968598801614,-0.012288318519451833,-0.012910507574908504,False
base,0.25,0,9.184850993605148e-17,1.5,0.2,0.5913188005836343,0.020922839255057894,-0.00011877530255484255,False
base,0.25,0,-0.5740251485476346,1.38581929876693,0.2,0.7132815955280403,0.047292106163178825,0.011179489617652538,False
base,0.25,0,-1.0606601717798212,1.0606601717798214,0.2,0.7295785417791862,-0.01115556041257115,0.002557254092452519,False
base,0.25,0,-1.38581929876693,0.5740251485476349,0.2,0.7145835033222038,-0.00448753767950974,0.006723076038603719,False
base,0.25,0,-1.5,1.8369701987210297e-16,0.2,0.7155069286541621,0.0092678162250011,0.007324891541296452,False
base,0.25,0,-1.3858192987669302,-0.5740251485476345,0.2,0.7227217522182374,0.03265587282633708,0.007412431444548241,False
base,0.25,0,-1.0606601717798214,-1.0606601717798212,0.2,0.7337034764480406,0.04188424285339347,0.005523313479983565,False
base,0.25,0,-0.5740251485476355,-1.3858192987669298,0.2,0.704937306058125,0.048048192651690406,0.00445730260260213,False
base,0.25,0,-2.755455298081545e-16,-1.5,0.2,0.7102797131156255,0.01581381787412781,-0.0021321191908907503,False
base,0.25,0,0.574025148547635,-1.38581929876693,0.2,0.7488930190414599,-0.020695676814647766,-0.003032853697633541,False
base,0.25,0,1.060660171779821,-1.0606601717798214,0.2,0.7708633422608293,-0.0532722686761593,-0.006694641252893449,False
base,0.25,0,1.3858192987669298,-0.5740251485476355,0.2,0.7292942011008228,-0.04283529609662664,-0.009670988922446772,False
base,0.25,0,2.0,0.0,0.2,0.7527653333497575,-0.020706011948912195,-0.011693377698022369,False
base,0.25,0,1.8477590650225735,0.7653668647301796,0.2,0.7603025921181041,0.05937918245955485,-0.0024354444681504894,False
base,0.25,0,1.4142135623730951,1.4142135623730951,0.2,0.7869725612857601,0.06835722004138486,0.005923113449572321,False
base,0.25,0,0.7653668647301797,1.8477590650225735,0.2,0.7820324747203503,0.06579987024701682,-0.008182927985375512,False
base,0.25,0,1.2246467991473532e-16,2.0,0.2,0.6092194818249907,0.005359463400348491,0.0005656405426978474,False
base,0.25,0,-0.7653668647301795,1.8477590650225735,0.2,0.7922386685258592,-0.041355723577755577,0.006927629006248919,False
base,0.25,0,-1.414213562373095,1.4142135623730951,0.2,0.7775959558083844,-0.06253263003418061,-0.005664549161208498,False
base,0.25,0,-1.8477590650225735,0.7653668647301798,0.2,0.7553093627820197,-0.043265416198225534,0.006776559612473987,False
base,0.25,0,-2.0,2.4492935982947064e-16,0.2,0.752856653243558,0.017590874617507683,0.00985721822200514,False
base,0.25,0,-1.8477590650225737,-0.7653668647301793,0.2,0.7617900006002654,0.061807717005459624,0.005228742439730931,False
base,0.25,0,-1.4142135623730954,-1.414213562373095,0.2,0.764579772711459,0.08251019755642919,-0.004232868480726131,False
base,0.25,0,-0.7653668647301807,-1.847759065022573,0.2,0.7441085474119055,0.054866380601148956,-0.004363164666628367,False
base,0.25,0,-3.6739403974420594e-16,-2.0,0.2,0.7568836875446502,-0.016178250151403582,0.0009697816100728898,False
base,0.25,0,0.76536686473018,-1.8477590650225733,0.2,0.821735898781354,-0.050404667246549725,0.00345655235328983,False
base,0.25,0,1.4142135623730947,-1.4142135623730954,0.2,0.8187439520573843,-0.1219138326982606,0.007880226372094372,False
base,0.25,0,1.847759065022573,-0.7653668647301808,0.2,0.7891079183287427,-0.10858779660423026,-0.008168791269106905,False
base,0.25,0,2.5,0.0,0.2,0.8504351635156016,-0.04231844170135206,-0.003633615605583529,False
base,0.25,0,2.309698831278217,0.9567085809127245,0.2,0.8023395310676444,0.09570350537400618,0.008595513198502934,False
base,0.25,0,1.7677669529663689,1.7677669529663689,0.2,0.7983725403850224,0.10257604259362871,0.012254879052460262,False
base,0.25,0,0.9567085809127246,2.309698831278217,0.2,0.807334459430026,0.08991214517329613,0.005582698472604366,False
base,0.25,0,1.5308084989341916e-16,2.5,0.2,0.7368982509778359,-0.028096419020023168,-0.0025213369661420126,False
base,0.25,0,-0.9567085809127243,2.309698831278217,0.2,0.8075634350175475,-0.060028425241422045,-0.004718858901262353,False
base,0.25,0,-1.7677669529663687,1.7677669529663689,0.2,0.7795481996777844,-0.05786032328567442,-0.014666492937924564,False
base,0.25,0,-2.309698831278217,0.9567085809127247,0.2,0.8084967535357923,-0.06841318145932353,-0.003643977859806959,False
base,0.25,0,-2.5,3.061616997868383e-16,0.2,0.8363007572482193,0.018398835052085675,0.005430565046909485,False
base,0.25,0,-2.309698831278217,-0.9567085809127241,0.2,0.8216273795536233,0.08284904499657941,-0.0023758223538287884,False
base,0.25,0,-1.7677669529663693,-1.7677669529663687,0.2,0.789062532857034,0.08962908853868119,-0.009114095693019297,False
base,0.25,0,-0.9567085809127258,-2.309698831278216,0.2,0.7897974023792039,0.02479265170127258,-0.006567480088563957,False
base,0.25,0,-4.592425496802574e-16,-2.5,0.2,0.7155453950152016,-0.02054293250440787,0.0012224475797217803,False
base,0.25,0,0.956708580912725,-2.3096988312782165,0.2,0.8400913727842007,-0.0037307461507580806,0.008636685105987824,False
base,0.25,0,1.7677669529663684,-1.7677669529663693,0.2,0.8096955435175347,-0.08287887670674632,0.014311739517519224,False
base,0.25,0,2.309698831278216,-0.956708580912726,0.2,0.8869634355008018,-0.15210394829967122,0.003799426682587832,False
base,0.25,0,3.0,0.0,0.2,0.9788992936550265,-0.0520657585648685,0.016404533370918628,False
base,0.25,0,2.77163859753386,1.1480502970952693,0.2,0.8709191037529561,0.13418335454204894,0.02262244188364284,False
base,0.25,0,2.121320343559643,2.121320343559643,0.2,0.8426402314834417,0.13033633839099157,0.01716887266743234,False
base,0.25,0,1.1480502970952695,2.77163859753386,0.2,0.8160003360848368,0.05168295010325162,0.011126425839739608,False
base,0.25,0,1.8369701987210297e-16,3.0,0.2,0.8773021076791584,0.00585619717581457,-0.006769183988258243,False
base,0.25,0,-1.1480502970952693,2.77163859753386,0.2,0.8286530527563185,-0.05331785022042074,-0.010643176961203829,False
base,0.25,0,-2.1213203435596424,2.121320343559643,0.2,0.8362059564667108,-0.07817646340879471,-0.02267580794147729,False
base,0.25,0,-2.77163859753386,1.1480502970952697,0.2,0.8781274501142832,-0.06503406763654433,-0.015806400939036992,False
base,0.25,0,-3.0,3.6739403974420594e-16,0.2,0.9171757130320816,0.010782775646124882,-0.010002407606061683,False
base,0.25,0,-2.7716385975338604,-1.148050297095269,0.2,0.8850177438920959,0.09830379593563202,-0.01429454747646168,False
base,0.25,0,-2.121320343559643,-2.1213203435596424,0.2,0.852180926138484,0.10029319378787101,-0.015874883722159148,False
base,0.25,0,-1.148050297095271,-2.7716385975338595,0.2,0.8500416832785875,0.0487198738324527,-0.007490512783786145,False
base,0.25,0,-5.51091059616309e-16,-3.0,0.2,0.6718421790561453,-0.028757375588141496,0.004103235359127922,False
base,0.25,0,1.14805029709527,-2.77163859753386,0.2,0.8698340235593289,-0.02051564305738769,0.013280036659786927,False
base,0.25,0,2.121320343559642,-2.121320343559643,0.2,0.8580228497938517,-0.07825315275967003,0.01579908142975404,False
base,0.25,0,2.7716385975338595,-1.148050297095271,0.2,0.918895683005347,-0.14199357788239653,0.02351412965910343,False
base,0.25,0,0.5,0.0,0.5,0.6919771922861584,-0.009939145884119704,-0.0024813624557344927,False
base,0.25,0,0.46193976625564337,0.1913417161825449,0.5,0.6898615967913602,-0.009853992281425604,-0.0038101529570767683,False
base,0.25,0,0.3535533905932738,0.3535533905932738,0.5,0.6869842206982437,-0.009480289152522563,-0.004188050725112926,False
base,0.25,0,0.19134171618254492,0.46193976625564337,0.5,0.6832132601648074,-0.008669023299587502,-0.004287124992560605,False
base,0.25,0,3.061616997868383e-17,0.5,0.5,0.6795230266541686,-0.005980082552063941,-0.004506882928154224,False
base,0.25,0,-0.19134171618254486,0.46193976625564337,0.5,0.6782892754583367,-0.0015620693170314295,-0.0030643580215364004,False
base,0.25,0,-0.35355339059327373,0.3535533905932738,0.5,0.6805383601933778,-4.053222715310905e-05,-0.00011402282563706379,False
base,0.25,0,-0.46193976625564337,0.19134171618254495,0.5,0.6835622476183341,-0.0001959580854691646,0.002967868898594728,False
base,0.25,0,-0.5,6.123233995736766e-17,0.5,0.685382768890641,0.0009151829922046104,0.005638922330953644,False
base,0.25,0,-0.4619397662556434,-0.19134171618254484,0.5,0.6869340435098678,0.003804186282095663,0.0062867961262150504,False
base,0.25,0,-0.35355339059327384,-0.35355339059327373,0.5,0.688619605719099,0.004790777664394154,0.005759221924745188,False
base,0.25,0,-0.19134171618254517,-0.46193976625564326,0.5,0.6898948788707995,0.003974171946602348,0.004916647398782138,False
base,0.25,0,-9.184850993605148e-17,-0.5,0.5,0.6909028963398952,0.0019239894468170715,0.003831063389171927,False
base,0.25,0,0.191341716182545,-0.4619397662556433,0.5,0.6926532442756012,-0.0004993517065985048,0.002349547794272033,False
base,0.25,0,0.3535533905932737,-0.35355339059327384,0.5,0.693650563124069,-0.0037910093332367565,0.0007342661087461802,False
base,0.25,0,0.46193976625564326,-0.1913417161825452,0.5,0.6934312707236682,-0.007435530015021365,-0.0007875231786563328,False
base,0.25,0,1.0,0.0,0.5,0.6986767135413735,-0.010125079299431405,-0.007248279914982003,False
base,0.25,0,0.9238795325112867,0.3826834323650898,0.5,0.7021669456097914,-0.007510871279653707,-0.007366355956444397,False
base,0.25,0,0.7071067811865476,0.7071067811865476,0.5,0.6988114316192245,-0.010024281888250667,-0.007057404326619605,False
base,0.25,0,0.38268343236508984,0.9238795325112867,0.5,0.6843408800355917,-0.025898723961147545,-0.008876109904900812,False
base,0.25,0,6.123233995736766e-17,1.0,0.5,0.6512740681349147,0.010514908069856206,-0.0079704886049847,False
base,0.25,0,-0.3826834323650897,0.9238795325112867,0.5,0.6699786252509478,0.037908564127592866,-0.0012884565337002497,False
base,0.25,0,-0.7071067811865475,0.7071067811865476,0.5,0.6864261951859112,0.013507095567847752,0.002441362471498847,False
base,0.25,0,-0.9238795325112867,0.3826834323650899,0.5,0.6924736906256115,0.0044593700164516185,0.00674442137922998,False
base,0.25,0,-1.0,1.2246467991473532e-16,0.5,0.6960214655065766,0.0038757497384089845,0.010887865438633513,False
base,0.25,0,-0.9238795325112868,-0.38268343236508967,0.5,0.6974604063389768,0.01397216152002283,0.01138198361316477,False
base,0.25,0,-0.7071067811865477,-0.7071067811865475,0.5,0.6991489103579073,0.012038039473592754,0.008434023470914702,False
base,0.25,0,-0.38268343236509034,-0.9238795325112865,0.5,0.6926356843638952,0.017714270054796002,0.008188597122331593,False
base,0.25,0,-1.8369701987210297e-16,-1.0,0.5,0.6957209459208862,0.02504495793419968,0.005376176937516145,False
base,0.25,0,0.38268343236509,-0.9238795325112866,0.5,0.6999390277228588,0.012160103740003727,0.0018237640608618792,False
base,0.25,0,0.7071067811865474,-0.7071067811865477,0.5,0.7040944262031286,0.0008511846840803423,-0.002956886670661574,False
base,0.25,0,0.9238795325112865,-0.3826834323650904,0.5,0.7002191210474409,-0.01048106133648427,-0.00598905819134572,False
base,0.25,0,1.5,0.0,0.5,0.7081392707158856,-0.006543219175930481,-0.015756895188413722,False
base,0.25,0,1.38581929876693,0.5740251485476346,0.5,0.720185698618707,0.010833712225879583,-0.009698514559115261,False
base,0.25,0,1.0606601717798214,1.0606601717798214,0.5,0.7397706350907529,0.020319100921210496,-0.0063346028049386756,False
base,0.25,0,0.5740251485476348,1.38581929876693,0.5,0.7146387517462752,-0.018190866030249338,-0.02281046473666533,False
base,0.25,0,9.184850993605148e-17,1.5,0.5,0.5686847815314127,0.023364901513611504,-0.0003084958006630641,False
base,0.25,0,-0.5740251485476346,1.38581929876693,0.5,0.7198926454889948,0.056488796346817007,0.018396876966289784,False
base,0.25,0,-1.0606601717798212,1.0606601717798214,0.5,0.7290910748979256,-0.01668105963745488,0.0029863198591247105,False
base,0.25,0,-1.38581929876693,0.5740251485476349,0.5,0.7115123434677317,-0.004617699962990796,0.013163880802272328,False
base,0.25,0,-1.5,1.8369701987210297e-16,0.5,0.7132046841802673,0.008010732211681134,0.014412075338334773,False
base,0.25,0,-1.3858192987669302,-0.5740251485476345,0.5,0.7217942932611097,0.03466544921159134,0.014621323226607207,False
base,0.25,0,-1.0606601717798214,-1.0606601717798212,0.5,0.7372297116644868,0.04484013465094723,0.008591131028004366,False
base,0.25,0,-0.5740251485476355,-1.3858192987669298,0.5,0.7023224382966531,0.053934035427532834,0.007406645264257508,False
base,0.25,0,-2.755455298081545e-16,-1.5,0.5,0.7097745355315477,0.015746765584499233,-0.0005222013302836052,False
base,0.25,0,0.574025148547635,-1.38581929876693,0.5,0.7478564248428703,-0.024007251853223138,0.001082902648330116,False
base,0.25,0,1.060660171779821,-1.0606601717798214,0.5,0.7719853490165294,-0.058377470648130175,-0.009753727222870415,False
base,0.25,0,1.3858192987669298,-0.5740251485476355,0.5,0.7246125270145802,-0.04341120611894076,-0.019272739139647214,False
